Id,estVol
ID000BCMX94,0.32168
ID000BC6J11,0.315454
ID000BFKJL6,0.137677
ID000BL7S92,0.21461
ID000BFGNH7,0.201191
ID000BC9K88,0.24003000000000002
ID000BW6697,0.205533
ID000BD9L75,0.27632199999999996
ID000BKYTM7,0.22143800000000002
ID000BCJDC8,0.187495
IDZQ000QXG4,0.345302
ID000NPC987,0.185805
ID000BPL8W5,0.155172
ID000BDTBQ4,0.297419
ID000BFTTT7,0.258152
ID000BFXYQ4,0.19242
ID000BFTRN7,0.349101
ID000BFY1Y6,0.28983200000000003
ID000BK5WS6,0.200639
ID000BJKZ32,0.165856
IDZQ000T938,0.12403800000000001
ID000F0QP26,0.200713
ID000BN4PQ8,0.21957100000000002
ID000BDZS53,0.173545
ID000BCH3D1,0.183749
ID000BFT7H8,0.211044
ID000BDZVR2,0.22155
ID000BD7KN1,0.266948
ID000BRQVN5,0.340625
ID000BG37P5,0.20605900000000002
ID000BDSKH5,0.244119
ID000C0N5T7,0.181411
ID000BDR7T2,0.16717100000000001
ID000NHW8S3,0.209027
ID000FJH6R0,0.14513099999999998
ID000BMV1Z3,0.158654
ID000M7T338,0.278086
ID000BFTN92,0.205046
ID000C3RNT8,0.23548200000000002
ID000BVM7D4,0.199414
ID000LGVDT6,0.24105500000000002
ID000CRQZQ2,0.24887199999999998
ID000FDL8Z5,0.187906
ID000CQPKC3,0.207249
ID000DMZS88,0.18675899999999998
ID000F1SW54,0.210204
ID000BWV7L3,0.483018
ID000PM8N95,0.175216
ID000PK2ZM3,0.145545
ID000BMCVS6,0.30559899999999995
ID000F4LHP6,0.22608499999999998
ID000C9PMR1,0.261998
ID000R51D35,0.285474
ID000KXS3S7,0.13577
ID000QRSLT3,0.413487
ID000BJ7WR8,0.51755
ID000J82Q56,0.24331599999999998
ID000RJ1B93,0.230528
ID000LZ2NG8,0.181089
ID000BTFR70,0.24074299999999998
ID000BNWF16,0.4742
ID000BD7CY7,0.181007
ID000Q908X7,0.267816
ID000BFX7V7,0.36951999999999996
ID000Q9ZVY7,0.250264
ID000PXTNF1,0.441572
ID000G9S788,0.248831
ID000Q29Z27,0.333988
ID0027Y8J58,0.23270500000000002
ID0043QHMS3,0.390572
ID002YVMSH5,0.360427
ID000BXPWF0,0.151605
ID000PN3WP0,0.24794699999999997
ID00C7SCYK4,0.1887
ID00DB0DK27,0.188497
ID00GH0YFZ6,0.37397800000000003
ID004MDV3Z9,0.27212
ID000BPXH52,0.11495
ID000BN6DP4,0.20405399999999999
ID000BRW4V9,0.136148
ID000BD8DV7,0.168906
ID000BLBQW5,0.23583800000000002
ID000BQ49H7,0.117211
ID000BSDBR7,0.0848174
ID000BQCV89,0.22562600000000002
ID000BPX479,0.160246
ID000BMVWD9,0.132249
ID000BS0RG8,0.118926
ID000BQ5YC6,0.126716
ID000BPYXW6,0.14748699999999998
ID000BD8BK3,0.161407
ID000BRV6T8,0.333546
ID000BPX7Y2,0.223291
ID000BQR198,0.150153
ID000BS0SP6,0.212392
ID000BRV5T0,0.21727
ID000BPWG46,0.120321
ID000BLSXQ9,0.160895
ID000BPWV70,0.196262
ID000BLT3C9,0.306225
ID000BPWR97,0.138371
ID000BPX2K8,0.163416
ID000BVDBF3,0.174837
ID000BRV8L2,0.20483800000000002
ID000BLQR75,0.41800299999999996
ID000BRXYH8,0.22492399999999999
ID000BPXFV7,0.282348
ID000BRPP68,0.220844
ID000BPYTH2,0.398608
ID000BPYW94,0.24071700000000001
ID000BPXBH2,0.310838
ID000LGGPW2,0.23031100000000002
ID000C2M2P5,0.438643
ID000LFQG62,0.186542
ID000BNQJK4,0.182701
ID000BRPN09,0.28552
ID000BPWRY9,0.398208
ID000BRW733,0.16686199999999998
ID000HTDW48,0.241558
ID000C55X79,0.13538699999999998
ID000C58YM7,0.357642
ID000BPXD42,0.195159
ID000BRT1B1,0.396219
ID000LFQCN2,0.151686
ID000C590L1,0.47159700000000004
ID000CQ77H7,0.241738
ID000C23K94,0.189654
ID000BPXYN5,0.37283299999999997
ID000BNPK40,0.16436800000000001
ID000N61YP7,0.176289
ID000GW36J4,0.199793
ID000BV33C5,0.266598
ID000NBW9M0,0.35299200000000003
ID000BPYCJ7,0.234221
ID000C4ZS16,0.24957600000000002
ID000BPY977,0.18515299999999998
ID000BZNRC1,0.256333
ID000BL2JL3,0.233587
ID000CTKSS8,0.280462
ID000BRZ0W3,0.168773
ID000BRZ213,0.181874
ID000DLQDF5,0.251051
ID000DLTBM8,0.196506
ID000DLVF73,0.139755
ID000BD4LB5,0.22966599999999998
ID000CJKK43,0.23128200000000002
ID000C5KBR8,0.455409
ID000BV9320,0.513943
ID000DL2M25,0.365691
ID000BXB653,0.188931
ID000C6TR74,0.21853699999999998
ID000FYF662,0.190922
ID000CYNCM5,0.157782
ID000BW3HQ7,0.40923899999999996
ID00DQ4YZ36,0.10040199999999999
ID000HBS7R1,0.135203
ID000P7C1X4,0.16616199999999998
ID000FTHM66,0.431767
ID000DLWT81,0.176449
ID000GY27K7,0.427526
ID000F7XTG0,0.324819
ID000H729M9,0.108081
ID000QDB5J8,0.229192
ID000KR9YG6,0.126237
ID000BJ0CP1,0.124234
ID000KWN938,0.255836
ID000DSZQ43,0.168936
ID000KWGFZ7,0.387839
ID000K8R8V8,0.207548
ID000F8Z6P6,0.24354499999999998
ID000BNL681,0.315576
ID000L0P6S4,0.41529799999999994
ID000BVSKH5,0.334328
ID000RHY8M3,0.22873400000000002
ID000TDB8V5,0.314046
ID000BMXF26,0.41964700000000005
ID000QGFZL8,0.274348
ID000CJGS32,0.565729
ID000R1V510,0.338665
ID000PJK7R3,0.17733800000000002
ID000PHC5H1,0.287244
ID000K3ZLV1,0.31101
ID000PTCFN6,0.20410599999999998
ID000HM8Y45,0.154566
ID000FFQL68,0.335769
ID000GCGPD8,0.353055
ID000RDZZ78,0.302253
ID000PH6QW5,0.398158
ID000CXXL19,0.203513
ID000VHRCF5,0.277144
ID000Q3V483,0.22928400000000002
ID000DFMR98,0.25146599999999997
ID000PN1B23,0.291697
ID000BRP1T6,0.155067
ID000VCZST7,0.159199
ID000BWL3T5,0.292479
ID0016X5NR3,0.28530900000000003
ID000D7DPQ1,0.152542
ID000CQ79S1,0.163303
ID000BPSLM0,0.454949
ID000CV87X7,0.151925
ID001QVHGY9,0.183123
ID000CTSW29,0.216258
ID000C4N984,0.436313
ID000C37MN8,0.135169
ID000N7XDM9,0.555991
ID006KY40Q6,0.190743
ID001J2PBK8,0.362125
ID0042VJXZ9,0.298455
ID003QTQNS2,0.308125
ID008LXGBF8,0.153075
ID0015D5CK9,0.291072
ID00B0QVR58,0.43140600000000007
ID00BNF0XM9,0.344972
ID00FFJZQ11,0.343059
ID000BJQ845,0.660876
ID000VJSQJ5,0.539443
ID000LFZVB3,0.34321199999999996
ID005KBSG05,0.425458
ID000BHJB22,0.405028
ID000BP57F4,0.397782
ID000BJKHK3,0.189452
ID000BSFS52,0.26655100000000004
ID000BPCZ00,0.29388000000000003
ID000BPFND0,0.22828
ID000BPFPY2,0.376691
ID000BLV7B8,0.148227
ID000BLW594,0.10993199999999999
ID000FBNFK7,0.228713
ID000BLV8N3,0.15804200000000002
ID000BCZ2C4,0.211785
ID000BHK1Y7,0.570022
ID000BF6RX1,0.29796
ID000BLYFY2,0.141703
ID000BLYM22,0.151868
ID00CJZ1L52,0.279801
ID000BPJ2H8,0.361433
ID000BR5SD6,0.113327
ID000BMKZX2,0.23093899999999998
ID000BPGMM1,0.17820999999999998
ID000BPKGL0,0.24074299999999998
ID000BQJHC8,0.17918699999999999
ID000BPKN35,0.7019850000000001
ID000MPYV49,0.356274
ID000BQY2W2,0.57986
ID000BPNDM3,0.192466
ID000BSFTZ7,0.22055
ID000BVGYM2,0.167758
ID000BDX6J8,0.334563
ID000BPR7Q8,0.430008
ID000HVJ760,0.321834
ID000HW8L05,0.275947
ID000BPT4H3,0.20704699999999998
ID000BWGXP9,0.27474499999999996
ID000BPTVD7,0.26788
ID000BPV0D2,0.27379000000000003
ID000BD0GW7,0.42278000000000004
ID000BTV7R4,0.329231
ID000BQ03P5,0.314717
ID000BF7DQ9,0.166126
ID000BPY717,0.155505
ID000BPYC43,0.252438
ID000BPZT45,0.346138
ID000BQ40H6,0.5839260000000001
ID000BQ1MK7,0.32258000000000003
ID000BM9P49,0.272835
ID000BSCY61,0.207842
ID000BQ5F19,0.261631
ID000BQ5NZ5,0.375155
ID000F8TYC6,0.169559
ID000BQ8WK8,0.41217
ID000BQG0G4,0.475729
ID000BQG341,0.24323499999999998
ID000BQHFT6,0.284326
ID000BQ5V87,0.449139
ID000BQK6R4,0.252322
ID000BQL6N7,0.148727
ID000BQLJ13,0.22368600000000002
ID000BGYTM6,0.360325
ID000BQNMV1,0.25468
ID000BZVLQ0,0.19509500000000002
ID000BQV228,0.26295999999999997
ID000BW3FN4,0.184331
ID000BNG1W1,0.17413900000000002
ID000BQ1KT2,0.38554299999999997
ID000BX25G3,0.17039400000000002
ID000BMWHC2,0.12231700000000001
ID000BVCGL6,0.228622
ID000BQY0Y4,0.475892
ID000BZS4M6,0.351577
ID000BP3T31,0.29725100000000004
ID000BMC6J1,0.251264
ID000J93ZS8,0.165847
ID000BXBZ04,0.334405
ID000BMDJJ2,0.16408699999999998
ID000BTV3D8,0.201848
ID000BP5D16,0.284132
ID000NPGF16,0.310145
ID000BQNFK8,0.190167
ID000BQNK27,0.20481100000000002
ID000JLF2T0,0.385903
ID000J3XHF2,0.42494499999999996
ID000BQXQP8,0.159649
ID000BM1B48,0.315566
ID000L8FL14,0.154802
ID000DNBJ00,0.23440999999999998
ID000BR1VQ9,0.326289
ID000BPRXZ1,0.14196
ID000BQLL54,0.402976
ID000BQYSH2,0.14846800000000002
ID000BQSCL9,0.47120100000000004
ID000BJBJM7,0.18045799999999998
ID000C7VJ77,0.324705
ID000FX2H28,0.34454
ID000D1FGT9,0.24789899999999998
ID000BGM0C3,0.20984899999999998
ID000BSNX70,0.136378
ID000BKC8J1,0.34961
ID000CHWG16,0.19793
ID000BKPC35,0.24910900000000002
ID000BLL8D5,0.193386
ID000F9NFR5,0.314772
ID000JMHK52,0.26121500000000003
ID000BX7042,0.22785999999999998
ID000PRFTN7,0.540215
ID000QMPFL8,0.129111
ID000MR2J29,0.313294
ID000PMSH41,0.375749
ID000PNX406,0.283927
ID000DWLKC3,0.22167800000000001
ID000P55GV5,0.306906
ID000QB3226,0.6346970000000001
ID000QGTY45,0.270298
ID000R59CS2,0.306651
ID000QHN2C0,0.79096
ID000QNSBV1,0.194192
ID000P1VRN0,0.366096
ID000RGKR48,0.46595299999999995
ID000P7N420,0.22121999999999997
ID000RWJ5Z9,0.255303
ID000TGG2L7,0.304323
ID000R4N7Q2,0.566002
ID000G1ML17,0.316132
ID000QTWZ31,0.161388
ID000VGFVT3,0.279254
ID000P6Z937,0.262303
ID000KSQJR6,0.299408
ID000PRCV46,0.366976
ID000PDCRL7,0.20116199999999998
ID005QN2603,0.211648
ID000BTBVC9,0.131134
ID006WX4H97,0.438296
ID0015CRSX8,0.223606
ID000W5BR82,0.185013
ID000BD5V13,0.26938
ID000BXG658,0.173157
ID0024CJ8L3,0.23317399999999996
ID000BZZXV4,0.230766
ID000FHZBB0,0.14186600000000002
ID000BQB1D0,0.194192
ID000G1Q5K7,0.19268
ID000G1VQF1,0.17635599999999998
ID000BTGT20,0.203854
ID000BVDZV2,0.180229
ID000BNP1C3,0.158323
ID000BG9F71,0.16383699999999998
ID000C3VY28,0.14669300000000002
ID000BVTTJ3,0.196953
ID000BVTVP1,0.227059
IDZQ000WYN7,0.11234000000000001
ID000GM9C07,0.16284400000000002
ID000BRP3G6,0.0882772
IDZQ000S1F3,0.347067
IDZQ000S2R8,0.31001100000000004
ID000BFW7B0,0.15139
ID000BS64Z2,0.13857
ID000BQ5YP2,0.30577
ID000BQ23X4,0.178315
ID000BPXM24,0.192184
ID000BWT8S7,0.196812
ID000BRP722,0.251715
ID000BS1P17,0.186859
ID000BQNNL0,0.155634
ID000BQJ8Y4,0.210506
ID000BR6N64,0.339751
ID000BR6PL2,0.209367
ID000BTHT38,0.153783
ID000GFPVK0,0.23813299999999998
ID000PPDZP7,0.17569
ID000PPDXX3,0.137917
ID000LXHQ25,0.295626
ID000LV7K50,0.224742
ID000BS7846,0.31400300000000003
ID000C2LX78,0.191249
ID000BHLVR8,0.211371
ID000LXHF10,0.337801
ID000BPHXS0,0.221793
ID000H8K527,0.231794
ID000BTHTW6,0.177866
ID000F93K14,0.17759
ID000BRKX02,0.224588
ID000LXHRK3,0.32247600000000004
ID000GZ1XZ2,0.660439
ID000LXHT47,0.383228
ID000LXHH16,0.343648
ID000C1XTD9,0.240661
ID000LXHNH6,0.28941300000000003
ID000HZ9450,0.181199
ID000BRP4C8,0.13483
ID000LXHL44,0.20027999999999999
ID000BP8GL4,0.200542
ID000G16MW9,0.348546
ID000K1JBZ1,0.502359
ID000G17VZ5,0.174932
ID000FZV4R3,0.219777
ID000DHJ4M4,0.301648
ID000CNBSD7,0.153399
ID000J2QSX8,0.407177
ID000FZV3G7,0.594268
ID000LXHCN3,0.46189600000000003
ID000HWKM45,0.392964
ID000H0CZF3,0.252181
ID000BVMJW7,0.23086500000000001
ID000LXHBN5,0.519131
ID000CCVYC7,0.330942
ID000CJS8Z8,0.23232600000000003
ID000CKYDB3,0.12571500000000002
ID000HC1Y35,0.401789
ID000C30Z83,0.14356300000000002
ID000BRJ5D1,0.25503400000000004
ID000LXHWZ6,0.374044
ID000LXG880,0.331665
ID000BSTF00,0.23976399999999998
ID000BT96B8,0.334305
ID000BC8W01,0.21314499999999997
ID000BT58Y3,0.25833
ID000BRSFQ5,0.245704
ID000BVB443,0.275418
ID000F09217,0.114274
ID000KHCNC2,0.162654
ID000BXNH74,0.23144800000000001
ID000LXG6P5,0.337592
ID000C1W4G2,0.266403
ID000D80VB6,0.2495
ID000BFVRR0,0.7858470000000001
ID000C2G0Y6,0.498827
ID000C2NHN3,0.276077
ID000C2J064,0.5747260000000001
ID000C3NRG7,0.30869
ID000BMY1G1,0.287968
ID000CCX431,0.28713
ID000BDWPJ7,0.369922
ID000CJJ6Q2,0.268522
ID001ZQNBT0,0.260127
ID000CLNMS5,0.270171
ID000H8LK50,0.471458
ID000BJK5B9,0.349876
ID000BVRS89,0.20555700000000002
ID000CL4B82,0.388881
ID000BHYSK8,0.519099
ID000C04HR4,0.22291
ID000KGTC03,0.270671
ID000C4DNY5,0.219912
ID000QQ6S78,0.268194
ID000C3VX11,0.23189
ID000BRPMD7,0.26003699999999996
ID000PPDM12,0.210966
ID000PPDMN8,0.195954
ID000R0F0X6,0.337411
ID000R4W096,0.257963
ID000JM7BS8,0.59426
ID000VTQRM9,0.243754
ID000BXBH59,0.156926
ID000CP4TC9,0.343533
ID003569DG9,0.542691
ID003G2LJ97,0.22135700000000003
ID004FKMCT8,0.141426
ID004K1M3X9,0.40128600000000003
ID003PWRLF3,0.334326
ID0045X2475,0.23884699999999998
ID001RY95Y5,0.250334
ID005PTLS66,0.195168
ID006X0TY58,0.256298
ID006X0TYS3,0.244428
ID000TPZQX0,0.19458699999999998
ID0087C7WD6,0.27529699999999996
ID001BC4GW3,0.363266
ID001BC2YG4,0.189094
ID005Q83650,0.252301
ID000L16DG1,0.19215
ID005QKPZJ0,0.242756
ID00CLJLTG4,0.300874
ID00CLFDRY5,0.280717
ID00CP89XP9,0.341305
ID00BP1ZKF6,0.29943200000000003
ID000RCB108,0.16589500000000001
ID00CXKYST2,0.292351
ID000BP53L6,0.11234000000000001
ID000NKFQC2,0.107751
IDZQ00048R1,0.162276
ID000BLGLP9,0.103119
IDZQ000R4K2,0.120958
IDZQ000X6D8,0.19201
IDZQ000Y0W9,0.09904810000000001
IDZQ000XJ04,0.11189400000000001
IDZQ000XP46,0.224588
IDZQ000XSY7,0.157451
IDZQ000Y7B7,0.14871099999999998
IDZQ000Y8Q9,0.14728
IDZQ000YB91,0.160611
ID000GYHP85,0.290725
ID000BD35P6,0.14047300000000001
ID000BCCNC3,0.10897799999999999
ID000BC7ZT4,0.0901802
IDZQ000YW68,0.483526
IDZQ000Z3V3,0.136271
ID000BCDBW6,0.201045
ID000BC0QR3,0.156173
