Id,estVol
ID000BCMX94,0.353222
ID000BC6J11,0.276388
ID000BFKJL6,0.151384
ID000BL7S92,0.180847
ID000BFGNH7,0.23268200000000003
ID000BC9K88,0.320577
ID000BW6697,0.28527199999999997
ID000BD9L75,0.260751
ID000BKYTM7,0.161332
ID000BCJDC8,0.28226799999999996
IDZQ000QXG4,0.32622199999999996
ID000NPC987,0.22713699999999998
ID000BPL8W5,0.20668899999999998
ID000BDTBQ4,0.295031
ID000BFTTT7,0.314023
ID000BFXYQ4,0.413864
ID000BFTRN7,0.39465100000000003
ID000BFY1Y6,0.44623199999999996
ID000BK5WS6,0.232562
ID000BJKZ32,0.156051
IDZQ000T938,0.179018
ID000F0QP26,0.222733
ID000BN4PQ8,0.22830799999999998
ID000BFT5N5,0.509043
ID000BDZS53,0.21988400000000002
ID000BCH3D1,0.225975
ID000BFT7H8,0.286161
ID000BDZVR2,0.5932529999999999
ID000BD7KN1,0.31661500000000004
ID000BRQVN5,0.442524
ID000BG37P5,0.343451
ID000BDSKH5,0.33042
ID000C0N5T7,0.308687
ID000BDR7T2,0.224388
ID000NHW8S3,0.232479
ID000FJH6R0,0.207287
ID000BMV1Z3,0.172779
ID000M7T338,0.422538
ID000BVX699,0.530095
ID000BFTN92,0.215011
ID000C3RNT8,0.34081
ID000BVM7D4,0.310492
ID000LGVDT6,0.29041300000000003
ID000CRQZQ2,0.24994899999999998
ID000CRGDK8,0.376311
ID000FDL8Z5,0.22144
ID000CQPKC3,0.337407
ID000DMZS88,0.213823
ID000F1SW54,0.47549399999999997
ID000BWV7L3,0.497909
ID000PM8N95,0.24049
ID000PK2ZM3,0.21759699999999998
ID000BMCVS6,0.561878
ID000D8S211,0.31148400000000004
ID000BM35T2,0.31314200000000003
ID000F4LHP6,0.279147
ID000C9PMR1,0.36587
ID000R51D35,0.279377
ID000KXS3S7,0.20223
ID000Q71V78,1.01474
ID000QRSLT3,0.30287600000000003
ID000BJ7WR8,0.706413
ID000J82Q56,0.25673
ID000RJ1B93,0.337394
ID000QXW3S6,0.39160100000000003
ID000C638W6,0.276179
ID000D76RK1,0.812027
ID000LZ2NG8,0.200527
ID000BTFR70,0.303581
ID000BNWF16,0.45319499999999996
ID000BD7CY7,0.291157
ID000Q908X7,0.22553499999999999
ID000BFX7V7,0.383549
ID000Q9ZVY7,0.461463
ID000PXTNF1,0.592073
ID000HNMJM0,0.26124
ID001LZ3YM4,0.297682
ID000G9S788,0.24965700000000002
ID000BYWYY5,0.368975
ID000BN07L7,0.43733900000000003
ID000Q29Z27,0.45716599999999996
ID0027Y8J58,0.2491
ID0043QHMS3,0.507373
ID002YVMSH5,0.345688
ID000BXPWF0,0.202899
ID000PN3WP0,0.264201
ID008G958C9,0.293241
ID004MDV3Z9,0.328594
ID000BPXH52,0.133296
ID000BN6DP4,0.201247
ID000BRW4V9,0.197624
ID000BD8DV7,0.218967
ID000BLBQW5,0.22054200000000002
IDZQ000CH56,0.31846399999999997
ID000BQ49H7,0.13012
ID000BSDBR7,0.108503
ID000BQ4CR9,0.19753199999999999
ID000BQCV89,0.314922
ID000BPX479,0.23633
ID000BMVWD9,0.174405
ID000BS0RG8,0.137684
ID000BQ5YC6,0.185473
ID000BPYXW6,0.271865
ID000BD8BK3,0.176929
ID000BRV6T8,0.37003400000000003
ID000BPX7Y2,0.256469
ID000BQR198,0.148169
ID000BS0SP6,0.28943800000000003
ID000BRV5T0,0.281476
ID000BPWG46,0.148653
ID000BLSXQ9,0.21060399999999999
ID000BPWV70,0.228742
ID000BLT3C9,0.389891
ID000BPWR97,0.178776
ID000BPX2K8,0.225354
ID000BVDBF3,0.354477
ID000BRV8L2,0.23611300000000002
ID000BLQR75,0.42089099999999996
ID000BRXYH8,0.337692
ID000BPXFV7,0.313786
ID000BRW804,0.201058
ID000BRPP68,0.316002
ID000BPYTH2,0.603684
ID000BPYW94,0.293115
ID000BPXBH2,0.20852199999999999
ID000LGGPW2,0.25951799999999997
ID000C2M2P5,0.468736
ID000LFQG62,0.24657600000000002
ID000BNQJK4,0.20983800000000002
ID000BRPN09,0.268246
ID000BPWRY9,0.34730300000000003
ID000BRW733,0.344742
ID000HTDW48,0.319352
ID000C55X79,0.164189
ID000C58YM7,0.374346
ID000BPXD42,0.324258
ID000C55W71,0.338938
ID000C52T62,0.42834700000000003
ID000BRT1B1,0.35330500000000004
ID000LFQCN2,0.263817
ID000C590L1,0.403351
ID000CQ77H7,0.225737
ID000C23K94,0.32161
ID000BPXYN5,0.409326
ID000BNPK40,0.255251
ID000N61YP7,0.270036
ID000GW36J4,0.323822
ID000BV33C5,0.261368
ID000NBW9M0,0.300155
ID000BPYCJ7,0.652674
ID000C4ZS16,0.45323500000000005
ID000BPY977,0.272517
ID000BZNRC1,0.218288
ID000BL2JL3,0.24282399999999998
ID000CTKSS8,0.38566500000000004
ID000BRZ0W3,0.23438699999999998
ID000BRZ213,0.229618
ID000DLQDF5,0.347026
ID000DLTBM8,0.263253
ID000DLVF73,0.285296
ID000BD4LB5,0.329683
ID000CJKK43,0.385893
ID000C5KBR8,0.396013
ID000BV9320,0.51586
ID000DL2M25,0.402804
ID000BXB653,0.380255
ID000DCGTS7,0.338102
