Id,estVol
ID000BCMX94,0.312673
ID000BC6J11,0.234315
ID000BFKJL6,0.148375
ID000BL7S92,0.178058
ID000BFGNH7,0.235292
ID000BC9K88,0.25196999999999997
ID000BW6697,0.334977
ID000BD9L75,0.28103
ID000BKYTM7,0.158807
ID000BCJDC8,0.239387
IDZQ000QXG4,0.412867
ID000NPC987,0.203166
ID000BPL8W5,0.259396
ID000BDTBQ4,0.256008
ID000BFTTT7,0.316687
ID000BFXYQ4,0.403486
ID000BFTRN7,0.343174
ID000BFY1Y6,0.267469
ID000BK5WS6,0.238891
ID000BJKZ32,0.19475399999999998
IDZQ000T938,0.176097
ID000F0QP26,0.232515
ID000BN4PQ8,0.24682300000000001
ID000BFT5N5,0.49371099999999996
ID000BDZS53,0.210585
ID000BCH3D1,0.267543
ID000BFT7H8,0.22267399999999998
ID000BDZVR2,0.504526
ID000BD7KN1,0.292147
ID000BRQVN5,0.555804
ID000BG37P5,0.287708
ID000BDSKH5,0.324443
ID000C0N5T7,0.362533
ID000BDR7T2,0.17436400000000002
ID000NHW8S3,0.26271100000000003
ID000FJH6R0,0.22555799999999998
ID000BMV1Z3,0.184148
ID000M7T338,0.318031
ID000BVX699,0.5877939999999999
ID000BFTN92,0.22208000000000003
ID000C3RNT8,0.276771
ID000BVM7D4,0.304379
ID000LGVDT6,0.303179
ID000CRQZQ2,0.23421
ID000CRGDK8,0.367302
ID000FDL8Z5,0.207479
ID000CQPKC3,0.320949
ID000DMZS88,0.199873
ID000F1SW54,0.460898
ID000BWV7L3,0.645915
ID000PM8N95,0.270961
ID000PK2ZM3,0.20687199999999997
ID000BMCVS6,0.354299
ID000D8S211,0.232302
ID000BM35T2,0.33316100000000004
ID000F4LHP6,0.236366
ID000C9PMR1,0.364958
ID000R51D35,0.251366
ID000KXS3S7,0.186737
ID000QRSLT3,0.366363
ID000BJ7WR8,0.725883
ID000J82Q56,0.283785
ID000RJ1B93,0.31400700000000004
ID000C638W6,0.27003
ID000D76RK1,0.7526390000000001
ID000LZ2NG8,0.261233
ID000BTFR70,0.479178
ID000BNWF16,0.43584700000000004
ID000BD7CY7,0.246074
ID000Q908X7,0.224925
ID000BFX7V7,0.333485
ID000Q9ZVY7,0.462599
ID000PXTNF1,0.5329119999999999
ID000G9S788,0.266754
ID000BYWYY5,0.527726
ID000Q29Z27,0.42085200000000006
ID0027Y8J58,0.23107199999999997
ID0043QHMS3,0.6320899999999999
ID002YVMSH5,0.20911300000000002
ID000BXPWF0,0.193828
ID000PN3WP0,0.351798
ID008G958C9,0.361358
ID00C7SCYK4,0.32461799999999996
ID004MDV3Z9,0.5272140000000001
ID000BPXH52,0.143955
ID000BN6DP4,0.227752
ID000BRW4V9,0.19531400000000002
ID000BD8DV7,0.188995
ID000BLBQW5,0.257728
ID000BQ49H7,0.12359500000000001
ID000BSDBR7,0.10969000000000001
ID000BQ4CR9,0.161933
ID000BQCV89,0.278957
ID000BPX479,0.299989
ID000BMVWD9,0.185967
ID000BS0RG8,0.127441
ID000BQ5YC6,0.177299
ID000BPYXW6,0.342104
ID000BD8BK3,0.21671700000000002
ID000BRV6T8,0.438616
ID000BPX7Y2,0.321279
ID000BQR198,0.139303
ID000BS0SP6,0.32432
ID000BRV5T0,0.228937
ID000BPWG46,0.14998
ID000BLSXQ9,0.261784
ID000BPWV70,0.255651
ID000BLT3C9,0.290202
ID000BPWR97,0.221304
ID000BPX2K8,0.23294
ID000BVDBF3,0.276444
ID000BRV8L2,0.222744
ID000BLQR75,0.38364299999999996
ID000BRXYH8,0.381997
ID000BPXFV7,0.23759899999999998
ID000BRPP68,0.324627
ID000BPYTH2,0.636047
ID000BPYW94,0.26821799999999996
ID000BPXBH2,0.237504
ID000LGGPW2,0.286097
ID000C2M2P5,0.608269
ID000LFQG62,0.234492
ID000BNQJK4,0.22321
ID000BRPN09,0.33721599999999996
ID000BPWRY9,0.287161
ID000BRW733,0.293678
ID000HTDW48,0.310224
ID000C55X79,0.179672
ID000C58YM7,0.502305
ID000BPXD42,0.283097
ID000C55W71,0.277787
ID000C52T62,0.325996
ID000BRT1B1,0.44033999999999995
ID000LFQCN2,0.250768
ID000C590L1,0.612448
ID000CQ77H7,0.319264
ID000C23K94,0.26563000000000003
ID000BPXYN5,0.541678
ID000BNPK40,0.29277800000000004
ID000N61YP7,0.27044
ID000GW36J4,0.28823899999999997
ID000BV33C5,0.349973
ID000NBW9M0,0.340381
ID000BPYCJ7,0.692154
ID000C4ZS16,0.356927
ID000BPY977,0.259955
ID000BZNRC1,0.210718
ID000BL2JL3,0.30535300000000004
ID000CTKSS8,0.391806
ID000BRZ0W3,0.23166399999999998
ID000BRZ213,0.201875
ID000DLQDF5,0.371608
ID000DLTBM8,0.247254
ID000DLVF73,0.221621
ID000BD4LB5,0.404564
ID000CJKK43,0.381726
ID000C5KBR8,0.43460299999999996
ID000BV9320,0.592708
ID000DL2M25,0.447086
ID000BXB653,0.266024
ID000DCGTS7,0.236783
ID000C6TR74,0.40315300000000004
ID000FYF662,0.258022
ID000CYNCM5,0.23116399999999998
ID000BW3HQ7,0.73929
ID000N0B153,0.11959700000000001
ID000HBS7R1,0.200479
ID000P7C1X4,0.19648800000000002
ID000FTHM66,0.345873
ID000DLWT81,0.220275
ID000GY27K7,0.678688
ID000F7XTG0,0.31994
ID000H729M9,0.15322
ID000QDB5J8,0.39355100000000004
ID000CGFXK9,0.26116100000000003
ID000KR9YG6,0.162971
ID000BJ0CP1,0.15036
ID000KWN938,0.257778
ID000DSZQ43,0.280212
ID000KWGFZ7,0.492133
ID000K8R8V8,0.478495
ID000F8Z6P6,0.391156
ID000BNL681,0.516041
ID000L0P6S4,0.502151
ID000BVSKH5,0.525976
ID000RHY8M3,0.382254
ID000TDB8V5,0.722895
ID000BMXF26,0.631858
ID000QGFZL8,0.288932
ID000CJGS32,0.46202600000000005
ID000R1V510,0.292975
ID000PJK7R3,0.252386
ID000PHC5H1,0.43551899999999993
ID000K3ZLV1,0.340602
ID000PTCFN6,0.34069099999999997
ID000HM8Y45,0.22416999999999998
ID000FFQL68,0.29836599999999996
ID000GCGPD8,0.37551100000000004
ID000RDZZ78,0.49561000000000005
ID000PH6QW5,0.521031
ID000CXXL19,0.260654
ID000VHRCF5,0.257103
ID000Q3V483,0.512935
ID000DFMR98,0.399456
ID000PN1B23,0.525762
ID000BRP1T6,0.222125
ID000VCZST7,0.378637
ID000GM3722,0.21791799999999997
ID000GCJ6R2,0.277472
ID000BWL3T5,0.350616
ID0016X5NR3,0.220656
ID000D7DPQ1,0.212509
ID000CQ79S1,0.20406
ID000BPSLM0,0.510301
ID000CV87X7,0.223865
ID001QVHGY9,0.22084099999999998
ID000CTSW29,0.34476
ID000C4N984,0.413763
ID000C37MN8,0.16086199999999998
ID000N7XDM9,0.504588
ID006KY40Q6,0.315249
ID001J2PBK8,0.312652
ID0042VJXZ9,0.408526
ID003QTQNS2,0.37611300000000003
ID008LXGBF8,0.220944
ID0015D5CK9,0.343706
ID00B0QVR58,0.42749
ID000BJQ845,0.540135
ID000VJSQJ5,0.948895
ID000LFZVB3,0.646936
ID005KBSG05,0.5887060000000001
ID000QKB557,0.18954200000000002
ID000BHJB22,0.544046
ID000BP57F4,0.45135600000000003
ID000BJKHK3,0.23779699999999998
ID000BSFS52,0.465825
ID000BPCZ00,0.5477029999999999
ID000BPFND0,0.243195
