Id,estVol
ID000BCMX94,0.271121
ID000BC6J11,0.233665
ID000BFKJL6,0.129736
ID000BL7S92,0.182731
ID000BFGNH7,0.221045
ID000BC9K88,0.278294
ID000BW6697,0.200665
ID000BD9L75,0.239707
ID000BKYTM7,0.14222100000000001
ID000BCJDC8,0.160139
IDZQ000QXG4,0.41574399999999995
ID000NPC987,0.232165
ID000BPL8W5,0.15928900000000001
ID000BDTBQ4,0.32744
ID000BFTTT7,0.23821399999999998
ID000BFXYQ4,0.378938
ID000BFTRN7,0.336455
ID000BFY1Y6,0.35943600000000003
ID000BK5WS6,0.14614100000000002
ID000BJKZ32,0.159122
ID000BFT3V1,0.362063
IDZQ000T938,0.165849
ID000F0QP26,0.194448
ID000BN4PQ8,0.19206099999999998
ID000BFT5N5,0.422013
ID000BDZS53,0.173821
ID000BCH3D1,0.197892
ID000BFT7H8,0.271517
ID000BDZVR2,0.503734
ID000BD7KN1,0.334554
ID000BRQVN5,0.407881
ID000BG37P5,0.287073
ID000BDSKH5,0.281889
ID000C0N5T7,0.28168899999999997
ID000BDR7T2,0.181577
ID000NHW8S3,0.22057600000000002
ID000FJH6R0,0.208873
ID000BMV1Z3,0.16012200000000001
ID000M7T338,0.282715
ID000BVX699,0.525331
ID000BFTN92,0.20389000000000002
ID000C3RNT8,0.302769
ID000BVM7D4,0.28319
ID000LGVDT6,0.304879
ID000CRQZQ2,0.267916
ID000CRGDK8,0.317639
ID000FDL8Z5,0.207815
ID000CQPKC3,0.333074
ID000DMZS88,0.198759
ID000F1SW54,0.390335
ID000BWV7L3,0.52141
ID000PM8N95,0.201739
ID000PK2ZM3,0.199246
ID000BMCVS6,0.535987
ID000D8S211,0.298056
ID000BM35T2,0.361737
ID000F4LHP6,0.226435
ID000C9PMR1,0.285546
ID000R51D35,0.252893
ID000KXS3S7,0.146555
ID000Q71V78,0.994195
ID000QRSLT3,0.30298600000000003
ID000BJ7WR8,0.63926
ID000J82Q56,0.24951500000000001
ID000RJ1B93,0.283489
ID000QXW3S6,0.34833400000000003
ID000C638W6,0.275939
ID000D76RK1,0.731845
ID000LZ2NG8,0.20315999999999998
ID000BTFR70,0.394239
ID000BNWF16,0.47593100000000005
ID000BD7CY7,0.259356
ID000Q908X7,0.22054
ID000BFX7V7,0.49046899999999993
ID000Q9ZVY7,0.49029799999999996
ID000PXTNF1,0.484491
ID000HNMJM0,0.294583
ID001LZ3YM4,0.325036
ID000G9S788,0.224239
ID000BYWYY5,0.361684
ID000BN07L7,0.38671
ID000Q29Z27,0.37759899999999996
ID0027Y8J58,0.217025
ID0043QHMS3,0.426399
ID002YVMSH5,0.477645
ID000BXPWF0,0.180606
ID000PN3WP0,0.285277
ID008G958C9,0.21923299999999998
ID004MDV3Z9,0.319963
ID000BPXH52,0.11458
ID000BN6DP4,0.193472
ID000BRW4V9,0.16886500000000002
ID000BD8DV7,0.204514
ID000BLBQW5,0.243508
IDZQ000CH56,0.284819
ID000BQ49H7,0.130919
ID000BSDBR7,0.093178
ID000BQ4CR9,0.17937
ID000BQCV89,0.300249
ID000BPX479,0.20624699999999999
ID000BMVWD9,0.11645799999999999
ID000BS0RG8,0.137851
ID000BQ5YC6,0.156699
ID000BPYXW6,0.24904
ID000BD8BK3,0.160839
ID000BRV6T8,0.325852
ID000BPX7Y2,0.281308
ID000BQR198,0.127621
ID000BS0SP6,0.199803
ID000BRV5T0,0.237911
ID000BPWG46,0.136657
ID000BLSXQ9,0.174249
ID000BPWV70,0.196507
ID000BLT3C9,0.334411
ID000BPWR97,0.170298
ID000BPX2K8,0.181421
ID000BVDBF3,0.22375799999999998
ID000BRV8L2,0.171368
ID000BLQR75,0.42008599999999996
ID000BRXYH8,0.295002
ID000BPXFV7,0.302539
ID000BRW804,0.169629
ID000BRPP68,0.211157
ID000BPYTH2,0.440996
ID000BPYW94,0.194327
ID000BPXBH2,0.189724
ID000LGGPW2,0.24267399999999997
ID000C2M2P5,0.493497
ID000LFQG62,0.29499200000000003
ID000BNQJK4,0.187566
ID000BRPN09,0.25395300000000004
ID000BPWRY9,0.324151
ID000BRW733,0.22924
ID000HTDW48,0.181912
ID000C55X79,0.140753
ID000C58YM7,0.228823
ID000BPXD42,0.27924299999999996
ID000C55W71,0.332952
ID000C52T62,0.299888
ID000BRT1B1,0.227149
ID000LFQCN2,0.245259
ID000C590L1,0.337983
ID000CQ77H7,0.216075
ID000C23K94,0.279082
ID000BPXYN5,0.371872
ID000BNPK40,0.310071
ID000N61YP7,0.270987
ID000GW36J4,0.236884
ID000BV33C5,0.236972
ID000NBW9M0,0.261617
ID000BPYCJ7,0.377071
ID000C4ZS16,0.49877
ID000BPY977,0.198483
ID000BZNRC1,0.21484699999999998
ID000BL2JL3,0.261826
ID000CTKSS8,0.329347
ID000BRZ0W3,0.241042
ID000BRZ213,0.190277
ID000DLQDF5,0.36556900000000003
ID000DLTBM8,0.203992
ID000DLVF73,0.292748
ID000BD4LB5,0.283017
ID000CJKK43,0.293915
ID000C5KBR8,0.28732199999999997
ID000BV9320,0.39966
ID000DL2M25,0.30241
ID000BXB653,0.389468
ID000DCGTS7,0.329957
ID000C6TR74,0.5183770000000001
ID000FYF662,0.287725
ID000CYNCM5,0.201298
ID000BW3HQ7,0.510046
ID000N0B153,0.101076
ID000HBS7R1,0.16622
ID000P7C1X4,0.194389
ID000FTHM66,0.29529099999999997
ID000DLWT81,0.200905
ID000GY27K7,0.348075
ID000F7XTG0,0.328044
ID000H729M9,0.138326
ID000QDB5J8,0.278047
ID000CGFXK9,0.363194
ID000KR9YG6,0.124825
ID000BJ0CP1,0.16833900000000002
ID000KWN938,0.48938000000000004
ID000DSZQ43,0.18626199999999998
