Id,estVol
ID000BCMX94,0.372023
ID000BFYG28,0.366252
ID000BC6J11,0.240463
ID000BFKJL6,0.19303399999999998
ID000BL7S92,0.15996
ID000BFGNH7,0.195827
ID000BC9K88,0.316396
ID000BW6697,0.24117399999999997
ID000BD9L75,0.205215
ID000BKYTM7,0.13441
ID000BCJDC8,0.192973
IDZQ000QXG4,0.36845100000000003
ID000NPC987,0.169209
ID000BPL8W5,0.16121300000000002
ID000BDTBQ4,0.40221
ID000BFTTT7,0.283789
ID000BFXYQ4,0.380423
ID000BFTRN7,0.230807
ID000BFY1Y6,0.452478
ID000BK5WS6,0.138948
ID000BJKZ32,0.160054
ID000BFT3V1,0.347032
IDZQ000T938,0.11817000000000001
ID000F0QP26,0.245221
ID000BN4PQ8,0.19638
ID000BFT5N5,0.45228100000000004
ID000BDZS53,0.163548
ID000BCH3D1,0.18105
ID000BFT7H8,0.271011
ID000BDZVR2,0.476217
ID000BD7KN1,0.240036
ID000BRQVN5,0.420059
ID000BG37P5,0.248202
ID000BDSKH5,0.242445
ID000C0N5T7,0.22663699999999998
ID000BDR7T2,0.201262
ID000NHW8S3,0.20011900000000002
ID000FJH6R0,0.162972
ID000BMV1Z3,0.24606999999999998
ID000M7T338,0.27499
ID000BVX699,0.5796100000000001
ID000BFTN92,0.22202600000000003
ID000C3RNT8,0.254442
ID000BVM7D4,0.255856
ID000LGVDT6,0.267529
ID000CRQZQ2,0.21879
ID000CRGDK8,0.17584
ID000C89KR5,0.307519
ID000FDL8Z5,0.188592
ID000CQPKC3,0.257403
ID000DMZS88,0.185868
ID000F1SW54,0.352802
ID000BWV7L3,0.5499029999999999
ID000PM8N95,0.175575
ID000PK2ZM3,0.21004899999999999
ID000BMCVS6,0.488911
ID000D8S211,0.32091
ID000BM35T2,0.315795
ID000F4LHP6,0.23124
ID000C9PMR1,0.317792
ID000R51D35,0.27498
ID000KXS3S7,0.158591
ID000Q71V78,0.5234949999999999
ID000QRSLT3,0.38009899999999996
ID000BJ7WR8,0.609105
ID000J82Q56,0.233945
ID000RJ1B93,0.298035
ID000QXW3S6,0.38957800000000004
ID000C638W6,0.19070399999999998
ID000D76RK1,0.377519
ID000LZ2NG8,0.250729
ID000BTFR70,0.36589299999999997
ID000BNWF16,0.347858
ID000BD7CY7,0.236879
ID000Q908X7,0.217731
ID000BFX7V7,0.195189
ID000Q9ZVY7,0.405623
ID000PXTNF1,0.343756
ID000HNMJM0,0.227789
ID001LZ3YM4,0.25193499999999996
ID000G9S788,0.20876399999999998
ID000BYWYY5,0.352758
ID000BN07L7,0.504409
ID000Q29Z27,0.502081
ID0027Y8J58,0.179033
ID003DCN346,0.583765
ID0043QHMS3,0.365076
ID002YVMSH5,0.658131
ID004PFNBK8,0.46667299999999995
ID000BXPWF0,0.15984500000000001
ID000PN3WP0,0.336663
ID004MDV3Z9,0.441146
ID000BPXH52,0.25895999999999997
ID000BN6DP4,0.161405
ID000BRW4V9,0.148866
ID000BD8DV7,0.24108400000000002
ID000BLBQW5,0.174532
IDZQ000CH56,0.267463
ID000BQ49H7,0.129295
ID000BSDBR7,0.09840039999999999
ID000BQ4CR9,0.16663499999999998
ID000BQCV89,0.268452
ID000BPX479,0.15832100000000002
ID000BMVWD9,0.17019
ID000BS0RG8,0.11073499999999999
ID000BQ5YC6,0.143216
ID000BPYXW6,0.23338299999999998
ID000BD8BK3,0.155674
ID000BRV6T8,0.25008800000000003
ID000BPX7Y2,0.350633
ID000BQR198,0.16353900000000002
ID000BS0SP6,0.17766600000000002
ID000BRV5T0,0.31049299999999996
ID000BPWG46,0.123402
ID000BLSXQ9,0.162164
ID000BPWV70,0.22131399999999998
ID000BLT3C9,0.383324
ID000BPWR97,0.135161
ID000BPX2K8,0.18501700000000001
ID000BVDBF3,0.211639
ID000BRV8L2,0.169706
ID000BLQR75,0.39994
ID000BRXYH8,0.240371
ID000BPXFV7,0.312129
ID000BRW804,0.161469
ID000BRPP68,0.174019
ID000BPYTH2,0.42052700000000004
ID000BPYW94,0.164413
ID000BPXBH2,0.24954400000000002
ID000LGGPW2,0.272617
ID000C2M2P5,0.489428
ID000LFQG62,0.202606
ID000BNQJK4,0.17877200000000001
ID000BRPN09,0.303005
ID000BPWRY9,0.222788
ID000BRW733,0.263279
ID000HTDW48,0.196803
ID000C55X79,0.131547
ID000C58YM7,0.229778
ID000BPXD42,0.27370500000000003
ID000C55W71,0.317728
ID000C52T62,0.273833
ID000BRT1B1,0.19581199999999999
ID000LFQCN2,0.21977199999999997
ID000BPXT92,0.33271
ID000LFK134,0.406513
ID000C590L1,0.395955
ID000CQ77H7,0.176763
ID000C23K94,0.23709299999999997
ID000BPXYN5,0.526054
ID000BRT3W4,0.38921300000000003
ID000BNPK40,0.280022
ID000N61YP7,0.190001
ID000GW36J4,0.262371
ID000BV33C5,0.20569400000000002
ID000NBW9M0,0.326376
ID000BPZ208,0.295894
ID000BS8T67,0.3764
ID000BPYCJ7,0.34584299999999996
ID000C4ZS16,0.41331599999999996
ID000BPY977,0.28366199999999997
ID000BZNRC1,0.1675
ID000BL2JL3,0.238211
ID000CTKSS8,0.247375
ID000BRZ0W3,0.25866100000000003
ID000BRZ213,0.209385
ID000DLQDF5,0.29969
ID000DLTBM8,0.19681700000000002
ID000DLVF73,0.285724
ID000BD4LB5,0.263407
ID000CJKK43,0.256256
ID000C5KBR8,0.263623
ID000BV9320,0.643162
ID000DL2M25,0.36995500000000003
ID000BXB653,0.270953
ID000DCGTS7,0.364044
ID000C6TR74,0.186408
ID000FYF662,0.31148000000000003
ID000CYNCM5,0.18505
ID000BW3HQ7,0.33577399999999996
ID000BFKPJ5,0.253349
ID000N0B153,0.088226
ID000HBS7R1,0.179378
ID000P7C1X4,0.201988
ID000FTHM66,0.38143699999999997
ID000DLWT81,0.18550899999999998
ID000GY27K7,0.316946
ID000F7XTG0,0.254343
ID000H729M9,0.171004
ID000QDB5J8,0.29596500000000003
ID000CGFXK9,0.211234
ID000KR9YG6,0.11386800000000001
ID000BJ0CP1,0.16785999999999998
ID000KWN938,0.44800500000000004
ID000DSZQ43,0.218937
ID000KWGFZ7,0.319812
ID000KPTKY8,0.198232
ID000K8R8V8,0.23704499999999998
ID000F8Z6P6,0.343134
ID000BNL681,0.42173599999999994
ID000L0P6S4,0.48850600000000005
ID000BVSKH5,0.504541
ID000RHY8M3,0.20393599999999998
ID000TDB8V5,0.31232
ID000BMXF26,0.38607600000000003
ID000QGFZL8,0.300965
ID000CJGS32,0.5725979999999999
ID000R1V510,0.179884
ID000PJK7R3,0.353765
ID000PHC5H1,0.207252
ID000K3ZLV1,0.270084
ID000PTCFN6,0.19431700000000002
ID000HM8Y45,0.206735
ID000FFQL68,0.338498
ID000GCGPD8,0.19379000000000002
ID000RDZZ78,0.39024200000000003
ID000PH6QW5,0.21114499999999997
ID000QWL934,0.39868000000000003
ID000CXXL19,0.258544
ID000VHRCF5,0.292567
ID000Q3V483,0.366415
ID000DFMR98,0.43320299999999995
ID000PN1B23,0.327094
ID000BRP1T6,0.17911
ID000VCZST7,0.356021
ID000VCYQS3,0.17949400000000001
ID000GM3722,0.204362
ID000GCJ6R2,0.346762
ID000K6FZ63,0.22456900000000002
ID000BTBWN5,0.19936700000000002
ID000BWL3T5,0.24616799999999997
ID0016X5NR3,0.599287
ID000D7DPQ1,0.29240900000000003
ID000CQ79S1,0.175458
ID000BPSLM0,0.285199
ID000CV87X7,0.245381
ID001QVHGY9,0.175597
ID000CTSW29,0.231359
ID000C4N984,0.178395
ID000C37MN8,0.20303
ID000N7XDM9,0.473946
ID005KBSG05,0.407639
ID006KY40Q6,0.134451
ID001J2PBK8,0.196468
ID000BJQ845,0.650057
ID000VJSQJ5,0.6531319999999999
ID000LFZVB3,0.48763599999999996
ID000BHJB22,0.682463
ID000BP57F4,0.38695999999999997
ID000BJKHK3,0.177156
ID000BSFS52,0.311919
ID000BPCZ00,0.353111
ID000BPFND0,0.19541
ID000BPFPY2,0.304711
ID000BLV7B8,0.178044
ID000BLW594,0.150008
ID000BLTBN9,0.297688
ID000FBNFK7,0.260069
ID000BLV8N3,0.18428699999999998
ID000BCZ2C4,0.185352
ID000BHK1Y7,0.324272
ID000BF6RX1,0.24648299999999998
ID000BLYFY2,0.122438
