Date,Time,Id,ResidualNoWinsorCumReturn,RawNoWinsorCumReturn
20160808,10:00:00.000,IDZQ0003GF7,-0.0010372738,0.007987728
20160808,10:00:00.000,IDZQ00047M8,0.0005865078,0.0009692762
20160808,10:00:00.000,IDZQ00048R1,0.0024500845,0.012610408
20160808,10:00:00.000,IDZQ0005R34,-0.005475195,0.01321702
20160808,10:00:00.000,IDZQ0005SC2,-0.0037865697,0.0018693036
20160808,10:00:00.000,IDZQ0007ZC4,-0.0051221536,0.012414676
20160808,10:00:00.000,IDZQ0008WW8,0.0031106675,0.02543752
20160808,10:00:00.000,IDZQ0009HH7,-0.002889332,-0.0055173063
20160808,10:00:00.000,IDZQ0009P98,-0.0027887898,0.0089622615
20160808,10:00:00.000,IDZQ000BBR6,0.0010784565,-0.0009438313
20160808,10:00:00.000,IDZQ000DWM3,9.5839634e-05,0.002527103
20160808,10:00:00.000,IDZQ000F3R0,0.006700949,0.008417216
20160808,10:00:00.000,IDZQ000F8T7,0.0084457975,0.028914059
20160808,10:00:00.000,IDZQ000FLJ9,-0.0037486262,-0.007645384
20160808,10:00:00.000,IDZQ000KL21,-7.103538e-06,0.0024800063
20160808,10:00:00.000,IDZQ000M533,-0.003680491,0.0025165393
20160808,10:00:00.000,IDZQ000MKV9,0.0045169746,0.0154742375
20160808,10:00:00.000,IDZQ000MVL6,-0.005617534,-0.0075254757
20160808,10:00:00.000,IDZQ000MWP0,0.0034716271,0.0054092077
20160808,10:00:00.000,IDZQ000PTP4,0.010647268,0.008582814
20160808,10:00:00.000,IDZQ000Q012,-0.009776431,0.0028152855
20160808,10:00:00.000,IDZQ000QHK4,0.007612092,0.029911047
20160808,10:00:00.000,IDZQ000TWT9,0.0002995021,0.0097546615
20160808,10:00:00.000,IDZQ000VT77,-0.00013944576,0.01115262
20160808,10:00:00.000,IDZQ000WBV8,-0.0010236673,0.008790547
20160808,10:00:00.000,IDZQ000WDG1,0.0007445088,0.0038056085
20160808,10:00:00.000,IDZQ000WYN7,-4.5815093e-05,0.0057204883
20160808,10:00:00.000,IDZQ000X6D8,0.00034520254,-0.0011154296
20160808,10:00:00.000,IDZQ000X8Q0,-0.004894256,0.010861641
20160808,10:00:00.000,IDZQ000XJ04,0.0015649258,0.022048116
20160808,10:00:00.000,IDZQ000XSY7,0.0050782,0.011848834
20160808,10:00:00.000,IDZQ000XWR6,0.0011159048,0.0271667
20160808,10:00:00.000,IDZQ000Y0W9,-0.00279011,-0.0057645263
20160808,10:00:00.000,IDZQ000Y7B7,-0.0033636217,0.0021026046
20160808,10:00:00.000,IDZQ000Y8Q9,0.009547485,0.015368116
20160808,10:00:00.000,IDZQ000YB91,0.005337215,0.01243163
20160808,10:00:00.000,IDZQ000YDZ8,-0.0017347876,0.02690821
20160808,10:00:00.000,IDZQ000Z3V3,-0.0017765678,0.023908097
20160808,10:00:00.000,IDZQ000Z3Z9,-0.0008351636,0.0032840143
20160808,10:00:00.000,IDZQ000Z9D0,-0.00015412565,0.0069533433
20160808,10:00:00.000,IDZQ000ZKM5,-0.0010542513,0.003646539
20160808,10:00:00.000,IDZQ000ZTH2,0.0066917767,0.03328369
20160808,10:00:00.000,ID000BC0991,0.004868828,-0.00067575945
20160808,10:00:00.000,ID000BC0KZ7,-0.0027599193,0.0017263547
20160808,10:00:00.000,ID000BC0QR3,0.0022874402,0.005944593
20160808,10:00:00.000,ID000BC1099,-0.00072708674,-0.0008230287
20160808,10:00:00.000,ID000BC12C1,0.0043580057,0.015241971
20160808,10:00:00.000,ID000BC1543,-0.0011872902,0.027943935
20160808,10:00:00.000,ID000BC15X1,0.004212119,0.001098516
20160808,10:00:00.000,ID000BC1801,-0.009734207,-0.0031032849
20160808,10:00:00.000,ID000BC1FY8,0.004243628,0.0040686317
20160808,10:00:00.000,ID000BC1HT0,0.0030853904,0.016222494
20160808,10:00:00.000,ID000BC1RY2,-0.005585327,-0.0018327032
20160808,10:00:00.000,ID000BC2356,-0.007154956,0.0062453183
20160808,10:00:00.000,ID000BC3676,0.0029684547,0.00047958802
20160808,10:00:00.000,ID000BC3SD1,0.0008879051,0.00023692226
20160808,10:00:00.000,ID000BC3V44,0.003123342,0.0042488775
20160808,10:00:00.000,ID000BC49N1,0.0032236748,0.003313617
20160808,10:00:00.000,ID000BC4N05,-0.0014235623,0.0070070904
20160808,10:00:00.000,ID000BC4VC4,0.0011038549,0.010534727
20160808,10:00:00.000,ID000BC4WR6,-0.0038272298,-0.0042814445
20160808,10:00:00.000,ID000BC6J11,0.005045304,0.005137739
20160808,10:00:00.000,ID000BC6K90,-0.0029862649,0.007362863
20160808,10:00:00.000,ID000BC6TT9,-0.0048549105,0.0076615927
20160808,10:00:00.000,ID000BC75Z3,-0.0051658154,0.0019723792
20160808,10:00:00.000,ID000BC7PK5,-0.0012861734,0.0016287649
20160808,10:00:00.000,ID000BC7QR6,-0.004880842,0.008505105
20160808,10:00:00.000,ID000BC7RM9,0.0019305203,-0.000642449
20160808,10:00:00.000,ID000BC7ZT4,0.0040952223,0.02739529
20160808,10:00:00.000,ID000BC80Q3,-0.003994665,0.008256778
20160808,10:00:00.000,ID000BC8494,0.00791793,0.010872069
20160808,10:00:00.000,ID000BC8564,-0.008079933,0.0025115644
20160808,10:00:00.000,ID000BC85Z2,0.00089532963,5.241891e-07
20160808,10:00:00.000,ID000BC8699,-0.003563496,0.0028937943
20160808,10:00:00.000,ID000BC8CB3,0.00013076916,0.0071361125
20160808,10:00:00.000,ID000BC8GG9,0.0053297477,0.009134911
20160808,10:00:00.000,ID000BC8JQ2,0.0026260798,0.0065339897
20160808,10:00:00.000,ID000BC8MY6,0.006828978,0.028020857
20160808,10:00:00.000,ID000BC9821,0.0017909803,1.5599653e-07
20160808,10:00:00.000,ID000BC9LX8,0.0026283767,1.0589429e-07
20160808,10:00:00.000,ID000BC9P50,0.00022745837,0.015405166
20160808,10:00:00.000,ID000BC9YD2,0.004419767,0.015410392
20160808,10:00:00.000,ID000BC9Z85,-0.0039258725,0.0001065065
20160808,10:00:00.000,ID000BC9ZX7,-0.005134418,0.00029006577
20160808,10:00:00.000,ID000BCB2K1,0.0076401085,0.009500122
20160808,10:00:00.000,ID000BCBT22,0.00087852986,0.00095619116
20160808,10:00:00.000,ID000BCCFR4,-0.005280011,-0.0064626397
20160808,10:00:00.000,ID000BCCK93,0.0008380302,-0.00020840099
20160808,10:00:00.000,ID000BCCNC3,0.0018873183,0.014116874
20160808,10:00:00.000,ID000BCCRV3,0.0056896554,0.014315088
20160808,10:00:00.000,ID000BCD7C7,0.0045189545,0.010638533
20160808,10:00:00.000,ID000BCD988,0.0016260355,0.0046352474
20160808,10:00:00.000,ID000BCDPP3,-0.0030793692,0.02272608
20160808,10:00:00.000,ID000BCDYD7,-0.0070494185,0.006371343
20160808,10:00:00.000,ID000BCFRC1,-0.0010937118,-0.0019079496
20160808,10:00:00.000,ID000BCFVJ5,-0.0006398699,0.007460665
20160808,10:00:00.000,ID000BCFY18,0.0016468955,0.006411205
20160808,10:00:00.000,ID000BCGSR2,-0.005979495,0.025514133
20160808,10:00:00.000,ID000BCGVJ4,0.005060361,0.011967349
20160808,10:00:00.000,ID000BCGWQ4,-0.0018052681,0.021545937
20160808,10:00:00.000,ID000BCGY80,0.001763714,0.009271584
20160808,10:00:00.000,ID000BCH216,-0.0012296562,0.007048602
20160808,10:00:00.000,ID000BCH458,-0.00013807538,0.0107744
20160808,10:00:00.000,ID000BCHRB0,-0.0015910444,-0.0027163448
20160808,10:00:00.000,ID000BCHVK1,-0.0025780736,0.006085138
20160808,10:00:00.000,ID000BCL3M6,0.0027785564,0.007482365
20160808,10:00:00.000,ID000BCLVP1,0.0067728595,0.0024931983
20160808,10:00:00.000,ID000BCN0T3,0.0034986387,0.020205608
20160808,10:00:00.000,ID000BCNNX8,-0.0038517462,-0.0015361562
20160808,10:00:00.000,ID000BCQ2W2,0.0012532444,0.02716069
20160808,10:00:00.000,ID000BCQ3H7,-0.00040266078,0.0051323543
20160808,10:00:00.000,ID000BCR5S9,0.0049176626,0.016979123
20160808,10:00:00.000,ID000BCS4S1,0.00027566616,-0.00030533003
20160808,10:00:00.000,ID000BCXH60,0.0019670296,0.004160144
20160808,10:00:00.000,ID000BCYWV8,-0.0069958386,0.004773699
20160808,10:00:00.000,ID000BCZ2C4,0.0082317665,0.009615395
20160808,10:00:00.000,ID000BD0F95,-0.049778245,-0.035516657
20160808,10:00:00.000,ID000BD3RV1,-0.00050980505,0.0053247944
20160808,10:00:00.000,ID000BD41Z3,-0.00023966024,0.007085111
20160808,10:00:00.000,ID000BD4L52,-0.010384854,0.009499017
20160808,10:00:00.000,ID000BD4S48,-0.0040129144,0.019240718
20160808,10:00:00.000,ID000BD53L3,0.0076711406,0.02310897
20160808,10:00:00.000,ID000BD5B99,-0.0036950395,-0.0052758744
20160808,10:00:00.000,ID000BD5T18,-0.0021312989,0.0018841722
20160808,10:00:00.000,ID000BD61J9,-0.00013278495,0.01470354
20160808,10:00:00.000,ID000BD6CZ7,0.00913708,0.02825374
20160808,10:00:00.000,ID000BD6ZN9,0.0037129375,0.01865703
20160808,10:00:00.000,ID000BD78R4,-0.0010058857,0.002848012
