Date,Time,Id,ResidualNoWinsorCumReturn,RawNoWinsorCumReturn
20160922,10:00:00.000,IDZQ0003GF7,0.002598865,0.010932481
20160922,10:00:00.000,IDZQ00047M8,-0.0058300393,0.008561096
20160922,10:00:00.000,IDZQ00048R1,-0.0068419557,0.00410799
20160922,10:00:00.000,IDZQ0005R34,-0.0026446087,-0.0002321574
20160922,10:00:00.000,IDZQ0005SC2,0.0022691414,0.013885535
20160922,10:00:00.000,IDZQ0007ZC4,-0.010781717,0.019828599
20160922,10:00:00.000,IDZQ0008WW8,-0.007452771,0.0039331033
20160922,10:00:00.000,IDZQ0009HH7,0.0025484695,0.0130785145
20160922,10:00:00.000,IDZQ0009P98,-0.0011913513,0.010046332
20160922,10:00:00.000,IDZQ000BBR6,-0.0016991668,0.003099745
20160922,10:00:00.000,IDZQ000DWM3,0.006794062,0.013609825
20160922,10:00:00.000,IDZQ000F3R0,-0.005047224,0.0047525642
20160922,10:00:00.000,IDZQ000F8T7,-0.0028355063,0.0066779368
20160922,10:00:00.000,IDZQ000FLJ9,0.0074979663,0.014822483
20160922,10:00:00.000,IDZQ000KL21,-0.006900771,0.0038898385
20160922,10:00:00.000,IDZQ000M533,0.0028735672,0.014610352
20160922,10:00:00.000,IDZQ000MKV9,0.0008145505,0.009447796
20160922,10:00:00.000,IDZQ000MVL6,0.0007242372,0.0023348012
20160922,10:00:00.000,IDZQ000MWP0,-0.0053198207,0.0028794135
20160922,10:00:00.000,IDZQ000PTP4,-0.00017699381,0.004878952
20160922,10:00:00.000,IDZQ000Q012,-0.0014585363,0.018055119
20160922,10:00:00.000,IDZQ000QHK4,0.011792378,0.034052193
20160922,10:00:00.000,IDZQ000VT77,0.002902597,0.015709344
20160922,10:00:00.000,IDZQ000WBV8,0.011354899,0.022394978
20160922,10:00:00.000,IDZQ000WDG1,-0.0001607922,0.0048537096
20160922,10:00:00.000,IDZQ000WYN7,0.0027277279,0.012576039
20160922,10:00:00.000,IDZQ000X6D8,0.00062892825,0.0061398786
20160922,10:00:00.000,IDZQ000X8Q0,0.0015456529,0.018942984
20160922,10:00:00.000,IDZQ000XJ04,0.0017946584,0.0065042176
20160922,10:00:00.000,IDZQ000XSY7,0.0008006762,0.011061393
20160922,10:00:00.000,IDZQ000XWR6,-0.022030031,-0.016765427
20160922,10:00:00.000,IDZQ000Y0W9,-0.0012711796,0.008000345
20160922,10:00:00.000,IDZQ000Y7B7,-0.0023212638,0.008411758
20160922,10:00:00.000,IDZQ000Y8Q9,0.009099755,0.018840808
20160922,10:00:00.000,IDZQ000YB91,0.0023432593,0.014766167
20160922,10:00:00.000,IDZQ000YDZ8,-0.002142635,0.005367081
20160922,10:00:00.000,IDZQ000Z3V3,0.0021840525,0.011305036
20160922,10:00:00.000,IDZQ000Z3Z9,-0.008848856,-0.0017582752
20160922,10:00:00.000,IDZQ000Z9D0,-0.0003248601,0.018349225
20160922,10:00:00.000,IDZQ000ZKM5,0.0028851207,0.006376724
20160922,10:00:00.000,IDZQ000ZTH2,0.007659685,0.018658899
20160922,10:00:00.000,ID000BC0KZ7,0.0013514784,0.010599048
20160922,10:00:00.000,ID000BC0QR3,0.007504638,0.010487682
20160922,10:00:00.000,ID000BC1099,-0.00044726924,0.013744263
20160922,10:00:00.000,ID000BC12C1,0.005648049,0.025256114
20160922,10:00:00.000,ID000BC1543,0.00232209,0.004663582
20160922,10:00:00.000,ID000BC15X1,-0.0011739131,0.009226752
20160922,10:00:00.000,ID000BC1801,-0.0047675795,0.00019043474
20160922,10:00:00.000,ID000BC1FY8,-0.0011109909,0.005973396
20160922,10:00:00.000,ID000BC1HT0,0.008854218,0.022894884
20160922,10:00:00.000,ID000BC1RY2,-0.0006077842,0.01360748
20160922,10:00:00.000,ID000BC2356,-0.0030518877,0.00867187
20160922,10:00:00.000,ID000BC3676,0.0029921087,0.010168577
20160922,10:00:00.000,ID000BC3SD1,0.0028391376,0.010738813
20160922,10:00:00.000,ID000BC3V44,-0.00074245763,0.016244177
20160922,10:00:00.000,ID000BC49N1,0.0019078946,0.011053683
20160922,10:00:00.000,ID000BC4N05,-0.0011870614,0.010636039
20160922,10:00:00.000,ID000BC4VC4,-0.002361768,0.007700292
20160922,10:00:00.000,ID000BC4WR6,-0.000980609,0.008816385
20160922,10:00:00.000,ID000BC6J11,-0.0032927778,0.0015174026
20160922,10:00:00.000,ID000BC6K90,0.0053401445,0.0141746765
20160922,10:00:00.000,ID000BC6TT9,-0.007364955,0.0053572888
20160922,10:00:00.000,ID000BC75Z3,-0.0017642799,0.0054514697
20160922,10:00:00.000,ID000BC7PK5,0.0017606161,0.012725981
20160922,10:00:00.000,ID000BC7QR6,0.004366754,0.017288856
20160922,10:00:00.000,ID000BC7RM9,-0.011031941,-0.0001602882
20160922,10:00:00.000,ID000BC7ZT4,-0.0013126639,0.0072227577
20160922,10:00:00.000,ID000BC80Q3,-0.0041425787,-0.00014390255
20160922,10:00:00.000,ID000BC8494,-0.0027768817,0.0111169135
20160922,10:00:00.000,ID000BC8564,-0.0024855903,0.002293976
20160922,10:00:00.000,ID000BC85Z2,-0.005104797,0.0036197922
20160922,10:00:00.000,ID000BC8699,0.0028830483,0.008263407
20160922,10:00:00.000,ID000BC8CB3,-0.00049813505,0.010892138
20160922,10:00:00.000,ID000BC8GG9,0.00064801396,0.010363106
20160922,10:00:00.000,ID000BC8JQ2,0.0004319536,0.011068686
20160922,10:00:00.000,ID000BC8MY6,0.0050663063,0.016282812
20160922,10:00:00.000,ID000BC9821,-0.0017155599,0.0064464547
20160922,10:00:00.000,ID000BC9LX8,-0.00024127835,0.009498981
20160922,10:00:00.000,ID000BC9P50,-0.00071413105,0.01577716
20160922,10:00:00.000,ID000BC9YD2,-0.0011234012,0.0035359585
20160922,10:00:00.000,ID000BC9Z85,-0.0045100935,-0.0007006809
20160922,10:00:00.000,ID000BC9ZX7,-0.00590279,0.0063375407
20160922,10:00:00.000,ID000BCB2K1,0.008078042,0.012635087
20160922,10:00:00.000,ID000BCBT22,-0.016170707,-0.0064032
20160922,10:00:00.000,ID000BCCFR4,0.0023083114,0.01203822
20160922,10:00:00.000,ID000BCCK93,-0.0014570393,0.010891847
20160922,10:00:00.000,ID000BCCNC3,0.0014875364,0.012811854
20160922,10:00:00.000,ID000BCCRV3,-2.0352772e-05,0.011939105
20160922,10:00:00.000,ID000BCD7C7,0.0013279031,0.013606335
20160922,10:00:00.000,ID000BCD988,-0.0038619211,0.0112522915
20160922,10:00:00.000,ID000BCDPP3,0.0022744182,0.009007894
20160922,10:00:00.000,ID000BCDYD7,-0.0033683646,0.005956021
20160922,10:00:00.000,ID000BCFRC1,-0.000990007,0.004687733
20160922,10:00:00.000,ID000BCFVJ5,0.0053697717,0.0054580183
20160922,10:00:00.000,ID000BCFY18,-0.0050546946,0.008834575
20160922,10:00:00.000,ID000BCGJN6,0.0025522485,0.012148829
20160922,10:00:00.000,ID000BCGSR2,-0.0063365344,0.010105533
20160922,10:00:00.000,ID000BCGVJ4,-0.00027374123,0.008858616
20160922,10:00:00.000,ID000BCGWQ4,0.007663928,0.02720936
20160922,10:00:00.000,ID000BCGY80,-0.00050770695,0.015560253
20160922,10:00:00.000,ID000BCH216,-0.003337088,0.007938908
20160922,10:00:00.000,ID000BCH458,-0.0024477076,0.01387282
20160922,10:00:00.000,ID000BCHRB0,-0.0021514767,0.0055255266
20160922,10:00:00.000,ID000BCHVK1,0.015737345,0.025024276
20160922,10:00:00.000,ID000BCL3M6,-0.0027054949,-0.0012118988
20160922,10:00:00.000,ID000BCLVP1,0.00039743513,0.0007552574
20160922,10:00:00.000,ID000BCN0T3,-0.0056344583,-0.0015131367
20160922,10:00:00.000,ID000BCNNX8,0.020039562,0.024256144
20160922,10:00:00.000,ID000BCQ2W2,-0.005377244,0.0043170005
20160922,10:00:00.000,ID000BCQ3H7,0.007869441,0.026727702
20160922,10:00:00.000,ID000BCS4S1,0.0032686857,0.009155937
20160922,10:00:00.000,ID000BCXH60,0.0027074355,0.009511098
20160922,10:00:00.000,ID000BCYWV8,0.0025347813,0.003910721
20160922,10:00:00.000,ID000BCZ2C4,-0.0010794408,0.0040740655
20160922,10:00:00.000,ID000BD0F95,-0.0057547675,0.009102957
20160922,10:00:00.000,ID000BD3RV1,-4.0590676e-05,0.002793042
20160922,10:00:00.000,ID000BD41Z3,0.0020394435,0.008407358
20160922,10:00:00.000,ID000BD4L52,0.0056370855,0.021593355
20160922,10:00:00.000,ID000BD4S48,0.006056578,0.029461846
20160922,10:00:00.000,ID000BD53L3,0.0027528666,0.016211042
20160922,10:00:00.000,ID000BD5B99,0.00046426116,0.012304502
20160922,10:00:00.000,ID000BD5HP8,0.008896482,0.0122101065
20160922,10:00:00.000,ID000BD5T18,-0.004992462,-0.0018751787
20160922,10:00:00.000,ID000BD61J9,0.02116578,0.029983537
20160922,10:00:00.000,ID000BD6CZ7,-0.0061989794,0.0054482003
20160922,10:00:00.000,ID000BD6ZN9,-0.010319149,-0.0017274901
20160922,10:00:00.000,ID000BD78R4,0.0017330116,0.01560479
20160922,10:00:00.000,ID000BD7BN1,-0.002677898,0.005977366
20160922,10:00:00.000,ID000BD7MQ4,0.0074725724,0.0125896465
20160922,10:00:00.000,ID000BD7YK4,0.002532931,0.009162946
20160922,10:00:00.000,ID000BD8BK3,-0.0035369103,-0.0039273705
20160922,10:00:00.000,ID000BD8DV7,-0.0036932577,0.0035619994
20160922,10:00:00.000,ID000BD8PZ6,0.008237706,0.01845647
20160922,10:00:00.000,ID000BD8VM7,0.0077317115,0.009523547
20160922,10:00:00.000,ID000BD8XM3,0.0008070277,0.009555285
20160922,10:00:00.000,ID000BD9DM6,-0.002117181,0.006538083
20160922,10:00:00.000,ID000BD9DR1,0.006423869,0.007957652
20160922,10:00:00.000,ID000BDBL90,-0.004714345,0.0053274534
20160922,10:00:00.000,ID000BDBZC5,0.0021919676,0.014446424
20160922,10:00:00.000,ID000BDCBX4,0.0012639903,0.0058909017
20160922,10:00:00.000,ID000BDCH16,0.0014570877,0.0061024535
20160922,10:00:00.000,ID000BDCKP3,0.0014116152,0.0057306583
20160922,10:00:00.000,ID000BDCMJ6,-0.004008582,0.0059199873
20160922,10:00:00.000,ID000BDCZY0,-0.008258348,-0.007926776
20160922,10:00:00.000,ID000BDDZJ6,0.0011448322,0.00034723096
20160922,10:00:00.000,ID000BDFK70,4.056691e-05,0.0011701726
20160922,10:00:00.000,ID000BDG288,-0.009324964,-0.0026013036
20160922,10:00:00.000,ID000BDK0S5,0.0037310324,0.010970222
20160922,10:00:00.000,ID000BDK6Y5,-0.0053762514,0.0087025445
20160922,10:00:00.000,ID000BDKG46,-0.0058147823,-0.0012807474
20160922,10:00:00.000,ID000BDKL54,-0.0035561626,-4.985195e-07
20160922,10:00:00.000,ID000BDKP82,0.001517424,0.0065644393
20160922,10:00:00.000,ID000BDLKZ2,-0.017065262,0.00042500417
20160922,10:00:00.000,ID000BDLN40,0.013131022,0.025945209
20160922,10:00:00.000,ID000BDLSV9,-0.0040590637,0.0043050703
20160922,10:00:00.000,ID000BDN9L0,0.0042881086,0.010119572
20160922,10:00:00.000,ID000BDNCX0,-0.01287022,-0.004842744
20160922,10:00:00.000,ID000BDNRP6,0.0021932009,0.008143668
20160922,10:00:00.000,ID000BDPKH8,-0.008545231,-0.0013790466
20160922,10:00:00.000,ID000BDQBV1,0.0031607565,0.009155162
20160922,10:00:00.000,ID000BDQGD0,-0.007850114,-0.009471138
20160922,10:00:00.000,ID000BDR7T2,-0.0021846246,0.0037745163
20160922,10:00:00.000,ID000BDSDZ1,0.0055039492,0.016167043
20160922,10:00:00.000,ID000BDT1M0,-0.0033608454,0.0023777804
20160922,10:00:00.000,ID000BDT426,-0.007041792,0.0019943467
20160922,10:00:00.000,ID000BDTRH9,0.0028817768,0.0077026645
20160922,10:00:00.000,ID000BDVFM6,-0.0056222887,-0.0011482427
20160922,10:00:00.000,ID000BDWPB5,0.0010519174,0.003556117
20160922,10:00:00.000,ID000BDX9Q4,0.00835179,0.012817554
20160922,10:00:00.000,ID000BDXB89,0.0036173754,0.014863231
20160922,10:00:00.000,ID000BDXYS7,0.009928,0.015675284
