Date,Time,Id,ResidualNoWinsorCumReturn,RawNoWinsorCumReturn
20140306,10:00:00.000,IDZQ0003GF7,0.0137647735,0.017944748
20140306,10:00:00.000,IDZQ00047M8,0.004446271,0.006182549
20140306,10:00:00.000,IDZQ00048R1,0.00013329933,0.0043586274
20140306,10:00:00.000,IDZQ0005R34,-0.0019142908,0.0023146167
20140306,10:00:00.000,IDZQ0005SC2,0.004903233,0.013849798
20140306,10:00:00.000,IDZQ0007ZC4,-0.009708268,0.0016264843
20140306,10:00:00.000,IDZQ0008WW8,-0.0021368067,0.015470159
20140306,10:00:00.000,IDZQ0009HH7,-0.0015053248,0.0058254986
20140306,10:00:00.000,IDZQ0009P98,0.0026314938,0.015964124
20140306,10:00:00.000,IDZQ000BBR6,0.00709717,0.00931225
20140306,10:00:00.000,IDZQ000BLR4,0.0063907728,0.022162331
20140306,10:00:00.000,IDZQ000DWM3,-0.0022470988,0.0052072364
20140306,10:00:00.000,IDZQ000F3R0,0.002504353,0.009352785
20140306,10:00:00.000,IDZQ000F6Q4,-0.0034862743,0.005460765
20140306,10:00:00.000,IDZQ000F8T7,0.00027424778,0.007891582
20140306,10:00:00.000,IDZQ000FLJ9,-0.0029947115,-0.0060117785
20140306,10:00:00.000,IDZQ000KL21,-0.00042335136,-0.0065922565
20140306,10:00:00.000,IDZQ000M533,0.00832482,0.016744616
20140306,10:00:00.000,IDZQ000MKV9,-0.0009606187,0.013535243
20140306,10:00:00.000,IDZQ000MQK8,0.013618486,0.012449455
20140306,10:00:00.000,IDZQ000MVL6,-0.0009506855,-0.0043217586
20140306,10:00:00.000,IDZQ000MWP0,-0.0016739982,0.00996699
20140306,10:00:00.000,IDZQ000PTP4,-0.008115654,-0.0029934077
20140306,10:00:00.000,IDZQ000Q012,-0.004833846,-0.0055912263
20140306,10:00:00.000,IDZQ000QHK4,-0.0012292002,0.010050283
20140306,10:00:00.000,IDZQ000VT77,0.0005587423,0.008036697
20140306,10:00:00.000,IDZQ000WBV8,-0.006531664,0.0037438797
20140306,10:00:00.000,IDZQ000WDG1,0.0042891433,0.0073404773
20140306,10:00:00.000,IDZQ000WYN7,-0.0054941764,0.00023294601
20140306,10:00:00.000,IDZQ000X6D8,-0.001396753,0.014165443
20140306,10:00:00.000,IDZQ000X8Q0,0.0016734925,0.0143859945
