Date,Time,Id,ResidualNoWinsorCumReturn,RawNoWinsorCumReturn
20160728,10:00:00.000,IDZQ0003GF7,0.022750575,0.03555168
20160728,10:00:00.000,IDZQ00047M8,0.00070421066,0.0062255166
20160728,10:00:00.000,IDZQ00048R1,0.0062103244,0.012520928
20160728,10:00:00.000,IDZQ0005R34,0.008523287,0.019543298
20160728,10:00:00.000,IDZQ0005SC2,0.0035019573,0.0026108888
20160728,10:00:00.000,IDZQ0007ZC4,0.018392585,0.036599766
20160728,10:00:00.000,IDZQ0008WW8,-0.012232962,-0.010531687
20160728,10:00:00.000,IDZQ0009HH7,-0.0018620876,-0.00038890337
20160728,10:00:00.000,IDZQ0009P98,0.00014004619,0.00719873
20160728,10:00:00.000,IDZQ000BBR6,-0.004316932,0.0052701673
20160728,10:00:00.000,IDZQ000DWM3,0.0013457844,0.01563986
20160728,10:00:00.000,IDZQ000F3R0,-0.0122322105,0.0044930475
20160728,10:00:00.000,IDZQ000F8T7,-0.0018526103,-0.0029029571
20160728,10:00:00.000,IDZQ000FLJ9,-0.0072632264,0.0019616382
20160728,10:00:00.000,IDZQ000KL21,-0.0040778713,0.0024372928
20160728,10:00:00.000,IDZQ000M533,0.0038734481,0.0025852313
20160728,10:00:00.000,IDZQ000MKV9,-0.014260322,-0.0002811795
20160728,10:00:00.000,IDZQ000MVL6,-0.0094519295,-0.0044845566
20160728,10:00:00.000,IDZQ000MWP0,0.000467489,-0.0016179162
20160728,10:00:00.000,IDZQ000PTP4,0.0026905665,0.0026566335
20160728,10:00:00.000,IDZQ000Q012,0.0058965855,0.014360852
20160728,10:00:00.000,IDZQ000QHK4,0.01569623,0.01636104
20160728,10:00:00.000,IDZQ000TWT9,0.017218053,0.025427537
20160728,10:00:00.000,IDZQ000VT77,0.0074380604,0.0065860604
20160728,10:00:00.000,IDZQ000WBV8,-0.0066349874,-0.0010457818
20160728,10:00:00.000,IDZQ000WDG1,0.0011061807,0.006584443
20160728,10:00:00.000,IDZQ000WYN7,-0.010673782,-0.019115398
