Date,Time,Id,ResidualNoWinsorCumReturn,RawNoWinsorCumReturn
20150115,10:00:00.000,IDZQ0003GF7,0.0010816121,0.0072879377
20150115,10:00:00.000,IDZQ00047M8,-0.018737063,-0.019270914
20150115,10:00:00.000,IDZQ00048R1,0.0014295506,0.01098327
20150115,10:00:00.000,IDZQ0005R34,-0.0040070373,-0.0018154494
20150115,10:00:00.000,IDZQ0005SC2,-0.0012820623,0.0055630663
20150115,10:00:00.000,IDZQ0007ZC4,-0.0011746476,0.0014602281
20150115,10:00:00.000,IDZQ0008WW8,-0.007829787,0.005410007
20150115,10:00:00.000,IDZQ0009HH7,0.02120593,0.031756595
20150115,10:00:00.000,IDZQ0009P98,0.0031422952,0.013239275
20150115,10:00:00.000,IDZQ000BBR6,-0.0054103513,0.0006486969
20150115,10:00:00.000,IDZQ000BLR4,0.024665741,0.03408982
20150115,10:00:00.000,IDZQ000DWM3,0.003363754,0.008447013
20150115,10:00:00.000,IDZQ000F3R0,0.008934385,0.017109659
20150115,10:00:00.000,IDZQ000F6Q4,0.008445065,0.018431101
20150115,10:00:00.000,IDZQ000F8T7,0.0015803659,0.011714951
20150115,10:00:00.000,IDZQ000FLJ9,-0.004864585,0.0021174583
20150115,10:00:00.000,IDZQ000KL21,0.03748452,0.05949571
20150115,10:00:00.000,IDZQ000M533,-0.0035081336,0.004712929
20150115,10:00:00.000,IDZQ000MKV9,-0.00062772515,0.007165587
20150115,10:00:00.000,IDZQ000MVL6,0.0008730622,0.005021241
20150115,10:00:00.000,IDZQ000MWP0,-0.00013176918,0.005587069
20150115,10:00:00.000,IDZQ000PTP4,0.00095005514,0.005964923
20150115,10:00:00.000,IDZQ000Q012,-0.012189868,0.0012453536
20150115,10:00:00.000,IDZQ000QHK4,0.0093183825,0.020939935
20150115,10:00:00.000,IDZQ000VT77,-0.0010790846,0.0096067
20150115,10:00:00.000,IDZQ000WBV8,5.8236183e-05,0.015976723
20150115,10:00:00.000,IDZQ000WDG1,-0.00045145693,0.012961093
20150115,10:00:00.000,IDZQ000WYN7,0.0003453563,0.0077973832
20150115,10:00:00.000,IDZQ000X6D8,-0.0012113807,0.007882072
20150115,10:00:00.000,IDZQ000X8Q0,-0.004579141,0.010179728
20150115,10:00:00.000,IDZQ000XJ04,0.0012942237,0.015070888
20150115,10:00:00.000,IDZQ000XSY7,0.0024866995,0.011679589
20150115,10:00:00.000,IDZQ000XWR6,0.002781427,0.013151415
20150115,10:00:00.000,IDZQ000Y0W9,2.9445684e-05,0.011306775
20150115,10:00:00.000,IDZQ000Y3P1,-0.0044477484,0.00016936293
20150115,10:00:00.000,IDZQ000Y7B7,-0.007871245,0.0033121596
20150115,10:00:00.000,IDZQ000Y8Q9,0.0022644168,0.011827585
20150115,10:00:00.000,IDZQ000YB91,0.007880787,0.01667056
20150115,10:00:00.000,IDZQ000YDZ8,0.0020368653,0.016641665
20150115,10:00:00.000,IDZQ000YW68,-0.013426764,0.00032721713
20150115,10:00:00.000,IDZQ000Z3V3,-0.0040378636,0.00796868
20150115,10:00:00.000,IDZQ000Z3Z9,0.0011836765,0.014704737
20150115,10:00:00.000,IDZQ000Z9D0,0.0068281284,0.019656058
20150115,10:00:00.000,IDZQ000ZKM5,-0.0141693,0.00018318991
20150115,10:00:00.000,IDZQ000ZTH2,-0.0027346779,0.012093733
20150115,10:00:00.000,ID000BC0991,-0.0010126551,0.0051796157
20150115,10:00:00.000,ID000BC0KZ7,-0.004294698,0.0039656204
20150115,10:00:00.000,ID000BC0QR3,0.0013199601,0.006947838
20150115,10:00:00.000,ID000BC1099,0.0011194405,0.0038804722
20150115,10:00:00.000,ID000BC12C1,0.0061452664,0.018932559
20150115,10:00:00.000,ID000BC1543,-0.00094055635,0.0073521263
20150115,10:00:00.000,ID000BC15X1,0.0015365517,0.014390064
20150115,10:00:00.000,ID000BC1801,-0.013903512,-0.0021940884
20150115,10:00:00.000,ID000BC1FY8,0.0058682137,0.011261321
20150115,10:00:00.000,ID000BC1HT0,3.799397e-05,0.010062593
20150115,10:00:00.000,ID000BC1RY2,-6.552725e-07,0.015502547
20150115,10:00:00.000,ID000BC2356,-0.010483127,0.0042652288
20150115,10:00:00.000,ID000BC3676,0.0017395391,0.008906697
20150115,10:00:00.000,ID000BC3SD1,-0.00818846,-0.0009222272
20150115,10:00:00.000,ID000BC3V44,-0.0012958465,0.012637723
20150115,10:00:00.000,ID000BC49N1,-0.0023449017,0.005644468
20150115,10:00:00.000,ID000BC4N05,0.0072068735,0.018175595
20150115,10:00:00.000,ID000BC4VC4,0.002750136,0.008911166
20150115,10:00:00.000,ID000BC4WR6,-0.0087712435,-0.004398355
20150115,10:00:00.000,ID000BC5TD7,-0.0036218327,0.0061512096
20150115,10:00:00.000,ID000BC6J11,-0.00972944,-0.0059138048
20150115,10:00:00.000,ID000BC6K90,-0.0050217714,0.009380254
20150115,10:00:00.000,ID000BC6TT9,-0.00064323645,0.004529054
20150115,10:00:00.000,ID000BC75Z3,-0.0011653325,0.004734866
20150115,10:00:00.000,ID000BC7PK5,0.004924418,0.011595442
20150115,10:00:00.000,ID000BC7QR6,0.00029789848,0.010824595
20150115,10:00:00.000,ID000BC7RM9,-0.0012174419,0.0012827893
20150115,10:00:00.000,ID000BC7ZT4,0.00035994008,0.012278211
20150115,10:00:00.000,ID000BC8494,-0.0033710978,0.009229365
20150115,10:00:00.000,ID000BC8564,0.0017548294,0.009910225
20150115,10:00:00.000,ID000BC85Z2,-0.0007341185,0.010726568
20150115,10:00:00.000,ID000BC8699,-0.0006945209,0.008246817
20150115,10:00:00.000,ID000BC8831,-0.001041631,0.011045624
20150115,10:00:00.000,ID000BC8CB3,-0.0019058668,0.011747453
20150115,10:00:00.000,ID000BC8GG9,-0.003394144,0.0009500388
20150115,10:00:00.000,ID000BC8JQ2,-0.004877184,0.0011359369
20150115,10:00:00.000,ID000BC8MY6,0.0013775504,0.011067336
20150115,10:00:00.000,ID000BC9821,-0.00512053,0.016633328
20150115,10:00:00.000,ID000BC9LX8,-0.00066669425,0.010586886
20150115,10:00:00.000,ID000BC9P50,0.002400764,0.01914476
20150115,10:00:00.000,ID000BC9YD2,-0.0013613857,0.005716469
20150115,10:00:00.000,ID000BC9Z85,0.0051930575,0.009738709
20150115,10:00:00.000,ID000BC9ZX7,-0.0011596022,0.004905667
20150115,10:00:00.000,ID000BCB2K1,0.0017921991,0.009937308
20150115,10:00:00.000,ID000BCBT22,-0.026845912,-0.017568028
20150115,10:00:00.000,ID000BCCFR4,-0.0071334126,0.013270315
20150115,10:00:00.000,ID000BCCK93,0.0020527712,0.0017531775
20150115,10:00:00.000,ID000BCCNC3,-0.001787763,0.013249492
20150115,10:00:00.000,ID000BCCRV3,-0.004025747,0.008796087
20150115,10:00:00.000,ID000BCD7C7,-0.0017574391,0.006702879
20150115,10:00:00.000,ID000BCD988,-0.005387868,0.005478097
20150115,10:00:00.000,ID000BCDPP3,-0.0003578352,0.016020725
20150115,10:00:00.000,ID000BCDYD7,0.005304189,0.011440488
20150115,10:00:00.000,ID000BCFRC1,0.0058403234,0.01613827
