Date,Time,Id,ResidualNoWinsorCumReturn,RawNoWinsorCumReturn
20160204,10:00:00.000,IDZQ0003GF7,-0.004836808,0.0073718536
20160204,10:00:00.000,IDZQ00047M8,-0.0019168234,0.012752588
20160204,10:00:00.000,IDZQ00048R1,0.0012181005,0.0128946025
20160204,10:00:00.000,IDZQ0005R34,0.004985256,0.012945303
20160204,10:00:00.000,IDZQ0005SC2,-0.00022643269,0.016151784
20160204,10:00:00.000,IDZQ0007ZC4,0.010582151,0.043519575
20160204,10:00:00.000,IDZQ0008WW8,0.010357774,0.026181664
20160204,10:00:00.000,IDZQ0009HH7,-0.0013920392,-0.0043017208
20160204,10:00:00.000,IDZQ0009P98,-0.0015738803,0.012770686
20160204,10:00:00.000,IDZQ000BBR6,-0.0073967446,-0.007018859
20160204,10:00:00.000,IDZQ000BLR4,0.025504712,0.014257751
20160204,10:00:00.000,IDZQ000DWM3,0.004996883,0.0114018805
20160204,10:00:00.000,IDZQ000F3R0,0.0051726205,0.00045046676
20160204,10:00:00.000,IDZQ000F8T7,-0.0034763983,0.009544319
20160204,10:00:00.000,IDZQ000FLJ9,-0.001056028,0.004743111
20160204,10:00:00.000,IDZQ000KL21,-0.0041995514,-0.0010030193
20160204,10:00:00.000,IDZQ000M533,-8.966945e-05,0.015886245
20160204,10:00:00.000,IDZQ000MKV9,0.00087875203,0.010231
20160204,10:00:00.000,IDZQ000MVL6,0.0075910953,0.0086427685
20160204,10:00:00.000,IDZQ000MWP0,0.013406819,0.016634637
20160204,10:00:00.000,IDZQ000PTP4,-0.002331123,0.0068803746
20160204,10:00:00.000,IDZQ000Q012,-0.00087132165,0.018519323
20160204,10:00:00.000,IDZQ000QHK4,0.010771532,0.05361369
20160204,10:00:00.000,IDZQ000VT77,0.002644691,0.012147672
20160204,10:00:00.000,IDZQ000WBV8,0.0085338885,0.014432358
20160204,10:00:00.000,IDZQ000WDG1,0.008890036,0.014676836
20160204,10:00:00.000,IDZQ000WYN7,-0.0009779534,0.005501929
20160204,10:00:00.000,IDZQ000X6D8,-0.006778695,-0.004912374
20160204,10:00:00.000,IDZQ000X8Q0,-0.016717885,-0.013711776
20160204,10:00:00.000,IDZQ000XJ04,-0.001839915,0.004978423
20160204,10:00:00.000,IDZQ000XSY7,-0.001413095,0.00485307
20160204,10:00:00.000,IDZQ000XWR6,-0.0087318,-0.0009033446
20160204,10:00:00.000,IDZQ000Y0W9,0.00784662,0.0060166083
20160204,10:00:00.000,IDZQ000Y7B7,-0.0025879317,-0.00042439895
20160204,10:00:00.000,IDZQ000Y8Q9,0.0052367155,0.0072268513
20160204,10:00:00.000,IDZQ000YB91,0.0049846754,0.010346119
20160204,10:00:00.000,IDZQ000YDZ8,0.00013226383,0.008350172
20160204,10:00:00.000,IDZQ000Z3V3,0.015907733,0.030011302
20160204,10:00:00.000,IDZQ000Z3Z9,-0.00262504,0.007017979
20160204,10:00:00.000,IDZQ000Z9D0,0.0007878118,-0.00656742
20160204,10:00:00.000,IDZQ000ZKM5,0.0035390456,0.0003711031
20160204,10:00:00.000,IDZQ000ZTH2,0.006710886,0.012303182
20160204,10:00:00.000,ID000BC0991,-0.0062602973,0.0028234287
20160204,10:00:00.000,ID000BC0KZ7,0.0072189067,0.011567513
20160204,10:00:00.000,ID000BC0QR3,0.0032127025,0.0039173444
20160204,10:00:00.000,ID000BC1099,-0.01606127,-0.0017329237
20160204,10:00:00.000,ID000BC12C1,-0.024629742,-0.03524695
20160204,10:00:00.000,ID000BC1543,-0.010687872,0.0009814999
20160204,10:00:00.000,ID000BC15X1,0.0014805981,0.006918489
20160204,10:00:00.000,ID000BC1801,-0.0011339226,-0.0015881482
20160204,10:00:00.000,ID000BC1FY8,-0.0018812744,0.007412691
20160204,10:00:00.000,ID000BC1HT0,-0.006802021,-0.0040762555
20160204,10:00:00.000,ID000BC1RY2,-0.0033925783,0.0058703627
20160204,10:00:00.000,ID000BC2356,-0.0040926007,0.0035346004
20160204,10:00:00.000,ID000BC3676,-9.7171906e-05,-0.0021865005
20160204,10:00:00.000,ID000BC3SD1,-0.004246363,0.0019381568
20160204,10:00:00.000,ID000BC3V44,0.009490142,0.01638744
20160204,10:00:00.000,ID000BC49N1,-0.0016891292,-0.0014168494
20160204,10:00:00.000,ID000BC4N05,-0.0036432846,0.007624506
20160204,10:00:00.000,ID000BC4VC4,-0.0041578724,-0.00036430167
20160204,10:00:00.000,ID000BC4WR6,0.00028935226,0.0038390616
20160204,10:00:00.000,ID000BC6K90,0.001457622,0.001698788
20160204,10:00:00.000,ID000BC6TT9,0.006346487,0.014248488
20160204,10:00:00.000,ID000BC75Z3,0.011534964,0.006831645
20160204,10:00:00.000,ID000BC7PK5,0.006017508,0.010661818
20160204,10:00:00.000,ID000BC7QR6,-0.019420171,-0.01791855
20160204,10:00:00.000,ID000BC7RM9,0.0043661376,0.0011326822
20160204,10:00:00.000,ID000BC7ZT4,-0.0015610845,0.0063189752
20160204,10:00:00.000,ID000BC80Q3,0.0014896801,0.0039060279
20160204,10:00:00.000,ID000BC8494,0.010479564,-0.0008517037
20160204,10:00:00.000,ID000BC8564,0.010777884,0.016743805
20160204,10:00:00.000,ID000BC85Z2,-0.0077338098,-0.0043214946
