Date,Id,SharesOutstanding
20161222,ID00007JMS4,50.0
20161222,ID0000DNN04,50.0
20161222,ID0000DP217,50.0
20161222,ID0000DQVM9,50.0
20161222,ID0000DT838,50.0
20161222,ID0000DTTJ5,50.0
20161222,ID0000DWTV7,50.0
20161222,ID0000F22K6,50.0
20161222,ID0000F72N8,50.0
20161222,ID0000F72P6,50.0
20161222,ID0000F72Q5,50.0
20161222,ID0000FGM81,50.0
20161222,ID0000FLJP3,50.0
20161222,ID0000FR2H3,50.0
20161222,ID0000FTLF1,50.0
20161222,ID000B9WTK6,1.848
20161222,ID000B9ZG12,337.535
20161222,IDZQ0000RP5,492.173
20161222,IDZQ00028F6,113.694
20161222,IDZQ0003GF7,110.58
20161222,IDZQ0003JW2,714.282
20161222,IDZQ00041J5,51.837
20161222,IDZQ00047M8,462.65
20161222,IDZQ00048R1,284.727
20161222,IDZQ0005505,219.713
20161222,IDZQ0005R34,573.633
20161222,IDZQ0005SC2,839.394
20161222,IDZQ0006KZ3,12.611
20161222,IDZQ00072J0,20.076
20161222,IDZQ00074Z8,211.413
20161222,IDZQ00078M3,16.86
20161222,IDZQ0007ZC4,276.068
20161222,IDZQ00083Q9,7.111
20161222,IDZQ0008744,0.07
20161222,IDZQ0008WW8,1317.914
20161222,IDZQ0008Z60,472.521
20161222,IDZQ00095S1,2.759
20161222,IDZQ0009HH7,49.692
20161222,IDZQ0009P98,130.077
20161222,IDZQ000BBR6,1281.293
20161222,IDZQ000BLR4,330.083
20161222,IDZQ000BQ48,0.738
20161222,IDZQ000BRG3,0.791
20161222,IDZQ000C552,9.756
20161222,IDZQ000C6F9,252.176
20161222,IDZQ000CLN7,3.0
20161222,IDZQ000DLD7,0.25
20161222,IDZQ000DWM3,4270.255
20161222,IDZQ000F3R0,175.8
20161222,IDZQ000F6Q4,71.0
20161222,IDZQ000F8T7,457.0
20161222,IDZQ000FLJ9,681.888
20161222,IDZQ000FPC7,722.803
20161222,ID000ID228,4.2
20161222,ID000ID3Z0,14.0
20161222,IDZQ000J314,2852.214
20161222,IDZQ000JHG7,119.167
20161222,IDZQ000JZ04,380.921
20161222,IDZQ000KL21,252.0
20161222,IDZQ000KVM7,24.176
20161222,IDZQ000KY05,872.751
20161222,IDZQ000LDF4,1289.941
20161222,IDZQ000LP58,57.871
20161222,IDZQ000LT87,0.005
20161222,IDZQ000LYN9,193.482
20161222,IDZQ000M1Y8,73.319
20161222,IDZQ000M374,2009.992
20161222,IDZQ000M533,390.219
20161222,IDZQ000M677,259.796
20161222,IDZQ000M8V6,1.4
20161222,IDZQ000MKV9,271.815
20161222,IDZQ000MQB8,4.381
20161222,IDZQ000MQK8,36.0
20161222,IDZQ000MVL6,108.004
20161222,IDZQ000MWP0,164.156
20161222,IDZQ000N7T0,3.899
20161222,IDZQ000NCQ2,64.715
20161222,IDZQ000NGP4,1.243
20161222,IDZQ000NJJ5,0.685
20161222,IDZQ000NJR6,227.561
20161222,IDZQ000P451,7.563
20161222,IDZQ000P5H5,8.004
20161222,IDZQ000P852,1060.803
20161222,IDZQ000P996,15859.79
20161222,IDZQ000PDN1,9.972
20161222,IDZQ000PTP4,1501.458
20161222,IDZQ000Q012,575.745
20161222,IDZQ000Q8V2,127.805
20161222,IDZQ000QFQ2,11.038
20161222,IDZQ000QHK4,2111.283
20161222,IDZQ000QXG4,3.0
20161222,IDZQ000R4K2,9.123
20161222,IDZQ000RJ38,44.913
20161222,IDZQ000RTM5,0.75
20161222,IDZQ000S1F3,30.531
20161222,IDZQ000S2R8,41.518
20161222,IDZQ000SB34,11.014
20161222,IDZQ000SDR4,331.955
20161222,IDZQ000SHJ4,96.277
20161222,IDZQ000SJC7,1.518
20161222,IDZQ000SV67,14.608
20161222,IDZQ000SWK9,2.541
20161222,IDZQ000T938,32.307
20161222,IDZQ000TL40,98.999
20161222,IDZQ000TWT9,16.506
20161222,IDZQ000VF40,3.0
20161222,IDZQ000VT77,918.479
20161222,IDZQ000W4C5,918.479
20161222,IDZQ000W587,6.65
20161222,IDZQ000W783,62.828
20161222,IDZQ000WBV8,592.265
20161222,IDZQ000WDG1,826.948
20161222,IDZQ000WHZ1,0.94
20161222,IDZQ000WLT9,33.021
20161222,IDZQ000WNJ6,7.7
20161222,IDZQ000WS96,826.948
20161222,IDZQ000WT94,29.913
20161222,IDZQ000WXZ6,159.12
20161222,IDZQ000WYN7,5835.929
20161222,IDZQ000X0H7,1.59
20161222,IDZQ000X336,17.058
20161222,IDZQ000X6D8,47.989
20161222,IDZQ000X8Q0,601.995
20161222,IDZQ000XHG1,601.995
20161222,IDZQ000XJ04,1246.776
20161222,IDZQ000XKM7,3.619
20161222,IDZQ000XP46,14.033
20161222,IDZQ000XPH2,5.889
20161222,IDZQ000XSY7,347.304
20161222,IDZQ000XTF6,719.21
20161222,IDZQ000XWR6,4196.858
20161222,IDZQ000Y040,18.325
20161222,IDZQ000Y0W9,655.892
20161222,IDZQ000Y264,2.408
20161222,IDZQ000Y3P1,12.6
20161222,IDZQ000Y7B7,171.564
20161222,IDZQ000Y8Q9,756.235
20161222,IDZQ000YB91,110.997
