Date,Id,SharesOutstanding
20150506,ID000B9WTK6,1.848
20150506,ID000B9ZG12,337.535
20150506,IDZQ0000RP5,492.173
20150506,IDZQ00028F6,115.789
20150506,IDZQ0003GF7,110.58
20150506,IDZQ0003JW2,690.833
20150506,IDZQ00041J5,51.453
20150506,IDZQ00047M8,460.555
20150506,IDZQ00048R1,233.349
20150506,IDZQ0005505,218.863
20150506,IDZQ0005R34,574.728
20150506,IDZQ0005SC2,839.394
20150506,IDZQ0006KZ3,12.611
20150506,IDZQ00072J0,19.86
20150506,IDZQ00074Z8,211.413
20150506,IDZQ00078M3,15.328
20150506,IDZQ0007ZC4,261.702
20150506,IDZQ00083Q9,7.111
20150506,IDZQ0008744,0.07
20150506,IDZQ0008WW8,1331.615
20150506,IDZQ0008Z60,264.199
20150506,IDZQ00095S1,1.894
20150506,IDZQ0009HH7,48.71
20150506,IDZQ0009LP9,10.937
20150506,IDZQ0009P98,122.938
20150506,IDZQ000BBR6,894.373
20150506,IDZQ000BLR4,329.0
20150506,IDZQ000BQ48,0.901
20150506,IDZQ000BRG3,1.999
20150506,IDZQ000C552,9.756
20150506,IDZQ000C6F9,246.868
20150506,IDZQ000CH56,35.0
20150506,IDZQ000CLN7,3.0
20150506,IDZQ000DLD7,0.25
20150506,IDZQ000DWM3,4270.255
20150506,IDZQ000F3R0,175.039
20150506,IDZQ000F6Q4,71.0
20150506,IDZQ000F8T7,457.0
20150506,IDZQ000FLJ9,681.888
20150506,IDZQ000FPC7,44.135
20150506,ID000ID228,4.2
20150506,ID000ID3Z0,10.0
20150506,IDZQ000J2Z9,60.58
20150506,IDZQ000J314,2278.914
20150506,IDZQ000JBM3,59.075
20150506,IDZQ000JHG7,116.2
20150506,IDZQ000JZ04,380.921
20150506,IDZQ000KL21,252.0
20150506,IDZQ000KVM7,23.809
20150506,IDZQ000KY05,865.113
20150506,IDZQ000LCT1,2.353
20150506,IDZQ000LDF4,1401.833
20150506,IDZQ000LP58,43.691
20150506,IDZQ000LT87,0.003
20150506,IDZQ000LYN9,193.482
20150506,IDZQ000M1Y8,65.394
20150506,IDZQ000M374,2009.992
20150506,IDZQ000M533,390.219
20150506,IDZQ000M677,259.796
20150506,IDZQ000M8V6,1.4
20150506,IDZQ000MKV9,270.999
20150506,IDZQ000MQB8,4.381
20150506,IDZQ000MQK8,36.0
20150506,IDZQ000MVL6,108.004
20150506,IDZQ000MWP0,164.155
20150506,IDZQ000N7T0,3.899
20150506,IDZQ000NCQ2,67.589
20150506,IDZQ000NGP4,1.243
20150506,IDZQ000NJJ5,0.685
20150506,IDZQ000NJR6,189.526
20150506,IDZQ000P451,7.584
20150506,IDZQ000P5H5,7.097
20150506,IDZQ000P852,777.247
20150506,IDZQ000PDN1,9.972
20150506,IDZQ000PTP4,1501.458
20150506,IDZQ000Q012,575.745
20150506,IDZQ000Q8V2,90.588
20150506,IDZQ000QFQ2,8.228
20150506,IDZQ000QHK4,2110.946
20150506,IDZQ000QX92,27.194
20150506,IDZQ000QXG4,3.0
20150506,IDZQ000R4K2,9.214
20150506,IDZQ000RJ38,44.913
20150506,IDZQ000RTM5,0.75
20150506,IDZQ000S1F3,30.596
20150506,IDZQ000S2R8,41.453
20150506,IDZQ000SB34,437.321
20150506,IDZQ000SDR4,331.955
20150506,IDZQ000SHJ4,96.277
20150506,IDZQ000SJC7,1.518
20150506,IDZQ000SV67,14.608
20150506,IDZQ000SWK9,0.414
20150506,IDZQ000T3P7,13.5
20150506,IDZQ000T938,27.702
20150506,IDZQ000TL40,88.0
20150506,IDZQ000TWT9,16.506
20150506,IDZQ000VF40,3.0
20150506,IDZQ000VMT8,3.665
20150506,IDZQ000VST5,0.022
20150506,IDZQ000VT77,918.479
20150506,IDZQ000W4C5,918.479
20150506,IDZQ000W587,6.65
20150506,IDZQ000W783,46.007
20150506,IDZQ000WBV8,584.795
20150506,IDZQ000WDG1,826.948
20150506,IDZQ000WHZ1,0.94
20150506,IDZQ000WLT9,33.021
20150506,IDZQ000WNJ6,7.7
20150506,IDZQ000WS96,826.948
20150506,IDZQ000WT94,29.423
20150506,IDZQ000WXZ6,159.12
20150506,IDZQ000WYN7,3678.182
20150506,IDZQ000X0H7,1.556
20150506,IDZQ000X336,17.058
20150506,IDZQ000X6D8,48.043
20150506,IDZQ000X8Q0,601.995
20150506,IDZQ000XHG1,601.995
20150506,IDZQ000XJ04,1245.958
20150506,IDZQ000XKM7,3.29
20150506,IDZQ000XP46,14.033
20150506,IDZQ000XPH2,58.891
20150506,IDZQ000XQG1,0.776
20150506,IDZQ000XSY7,336.512
20150506,IDZQ000XTF6,719.21
20150506,IDZQ000XWR6,2112.168
20150506,IDZQ000Y040,13.889
20150506,IDZQ000Y0W9,643.792
20150506,IDZQ000Y264,2.408
20150506,IDZQ000Y3P1,12.978
20150506,IDZQ000Y7B7,163.593
20150506,IDZQ000Y8Q9,734.914
20150506,IDZQ000YB91,113.177
20150506,IDZQ000YDZ8,1252.358
20150506,IDZQ000YG45,40.88
20150506,IDZQ000YN13,1252.358
20150506,IDZQ000YR69,20.617
20150506,IDZQ000YV51,4.2
20150506,IDZQ000YW68,177.065
20150506,IDZQ000YX11,1.047
20150506,IDZQ000Z3V3,3116.508
20150506,IDZQ000Z3Z9,260.572
20150506,IDZQ000Z4G8,1.01
20150506,IDZQ000Z637,126.691
20150506,IDZQ000Z9D0,200.006
20150506,IDZQ000ZKM5,62.042
20150506,IDZQ000ZTH2,1379.273
20150506,IDZQ000ZW85,46.636
20150506,IDZQ000ZXW6,2.15
20150506,IDZQ000ZZS6,69.5
20150506,ID000BC0919,3.367
20150506,ID000BC0991,203.221
20150506,ID000BC0HC9,2.903
20150506,ID000BC0KZ7,181.425
20150506,ID000BC0Q57,29.896
20150506,ID000BC0QR3,1362.568
20150506,ID000BC0VQ3,0.42
20150506,ID000BC0VR2,4.5
20150506,ID000BC0YG8,8.193
20150506,ID000BC1099,300.728
20150506,ID000BC10X2,0.391
20150506,ID000BC12C1,123.925
20150506,ID000BC14R1,12.855
20150506,ID000BC1543,5110.41
20150506,ID000BC15X1,216.07
20150506,ID000BC1801,69.159
20150506,ID000BC19P2,7.693
20150506,ID000BC1DL7,1.296
20150506,ID000BC1FY8,157.132
20150506,ID000BC1HT0,187.917
20150506,ID000BC1M46,4.101
20150506,ID000BC1RY2,92.271
20150506,ID000BC1TX9,1556.873
20150506,ID000BC1X79,565.938
20150506,ID000BC20D3,20.397
20150506,ID000BC22D9,4.273
20150506,ID000BC2356,46.024
20150506,ID000BC26Y7,301.842
20150506,ID000BC2NM3,12.208
20150506,ID000BC2NN2,0.28
20150506,ID000BC2QZ2,133.436
20150506,ID000BC2RH0,0.24
20150506,ID000BC2SQ8,70.15
20150506,ID000BC2VQ1,0.444
20150506,ID000BC3676,288.03
20150506,ID000BC3GG4,2.0
20150506,ID000BC3KQ4,349.271
20150506,ID000BC3NQ8,22.183
20150506,ID000BC3R89,24.028
20150506,ID000BC3SD1,35.708
20150506,ID000BC3V44,69.309
20150506,ID000BC3WW1,55.34
20150506,ID000BC43V5,7.73
20150506,ID000BC49N1,6388.483
20150506,ID000BC4N05,209.963
20150506,ID000BC4PR1,0.887
20150506,ID000BC4R79,121.091
20150506,ID000BC4T84,8.672
20150506,ID000BC4VC4,79.927
20150506,ID000BC4WR6,60.275
20150506,ID000BC4WY8,5.9
20150506,ID000BC5157,33.138
20150506,ID000BC5503,5.0
20150506,ID000BC5BS0,253.226
20150506,ID000BC5J58,0.136
20150506,ID000BC5L53,0.956
20150506,ID000BC5N04,8201.755
20150506,ID000BC5NX8,0.267
20150506,ID000BC5SG6,39.549
20150506,ID000BC5TD7,287.918
20150506,ID000BC64K3,27.19
20150506,ID000BC6B81,261.458
20150506,ID000BC6CZ9,1.173
20150506,ID000BC6FG3,30.372
20150506,ID000BC6J11,26.55
20150506,ID000BC6K90,462.772
20150506,ID000BC6M32,0.587
20150506,ID000BC6MK3,0.255
20150506,ID000BC6RR5,1.96
20150506,ID000BC6TT9,185.733
20150506,ID000BC6YD5,0.18
20150506,ID000BC70T1,19.116
20150506,ID000BC71W5,30.167
20150506,ID000BC73Z8,0.585
20150506,ID000BC75Z3,77.215
20150506,ID000BC7KS8,10.716
20150506,ID000BC7NT1,33.912
20150506,ID000BC7P43,209.125
20150506,ID000BC7PK5,507.821
20150506,ID000BC7QR6,39.599
20150506,ID000BC7RM9,140.974
20150506,ID000BC7XT9,140.974
20150506,ID000BC7ZT4,2443.6
20150506,ID000BC80Q3,511.739
20150506,ID000BC81W4,49.793
20150506,ID000BC82S7,2.288
20150506,ID000BC8421,0.15
20150506,ID000BC8494,185.748
20150506,ID000BC8564,347.281
20150506,ID000BC85Z2,57.202
20150506,ID000BC8699,131.133
20150506,ID000BC8831,10.783
20150506,ID000BC89V8,2.04
20150506,ID000BC8CB3,47.864
20150506,ID000BC8GG9,68.18
20150506,ID000BC8HB2,6.693
20150506,ID000BC8JQ2,44.619
20150506,ID000BC8L41,11.353
20150506,ID000BC8MY6,191.4
20150506,ID000BC8T44,27.089
20150506,ID000BC8T71,1.432
20150506,ID000BC8W01,18.986
20150506,ID000BC8W83,24.362
20150506,ID000BC8YB5,4.15
20150506,ID000BC9144,13470.96
20150506,ID000BC9616,92.959
20150506,ID000BC97P8,2.151
20150506,ID000BC9821,561.23
20150506,ID000BC9JR0,24.111
20150506,ID000BC9K88,20.573
20150506,ID000BC9LX8,265.422
20150506,ID000BC9P50,786.589
20150506,ID000BC9V66,441.302
20150506,ID000BC9VG5,0.764
20150506,ID000BC9YD2,649.563
20150506,ID000BC9Z85,98.94
20150506,ID000BC9ZX7,126.268
20150506,ID000BCB2K1,221.683
20150506,ID000BCBGK0,8.026
20150506,ID000BCBKJ3,84.529
20150506,ID000BCBP84,251.277
20150506,ID000BCBRL5,308.993
20150506,ID000BCBT22,204.183
20150506,ID000BCC2Y5,575.745
20150506,ID000BCC3X4,0.554
20150506,ID000BCC685,26.777
20150506,ID000BCC9Z9,6.852
20150506,ID000BCCBQ4,14.012
20150506,ID000BCCFR4,619.458
20150506,ID000BCCK93,50.169
20150506,ID000BCCNC3,561.9
20150506,ID000BCCQS9,110.746
20150506,ID000BCCRV3,881.0
20150506,ID000BCCY84,0.22
20150506,ID000BCD1V9,17.343
20150506,ID000BCD2M7,0.105
20150506,ID000BCD4L4,36.759
20150506,ID000BCD7C7,418.592
20150506,ID000BCD7S0,5.314
20150506,ID000BCD988,400.013
20150506,ID000BCDBW6,7.837
20150506,ID000BCDMS7,0.1
20150506,ID000BCDPP3,805.214
20150506,ID000BCDS95,84.701
20150506,ID000BCDYD7,434.971
20150506,ID000BCFNY6,3.028
20150506,ID000BCFRC1,207.841
20150506,ID000BCFVJ5,211.673
20150506,ID000BCFY18,242.572
20150506,ID000BCG6V5,16.233
20150506,ID000BCGHT4,46.999
20150506,ID000BCGJN6,44.9
20150506,ID000BCGMT3,2001.0
20150506,ID000BCGN39,2001.0
20150506,ID000BCGSR2,502.212
20150506,ID000BCGVJ4,376.975
20150506,ID000BCGWQ4,130.598
20150506,ID000BCGY80,79.463
20150506,ID000BCH092,510.114
20150506,ID000BCH0H3,95.438
