Date,Id,SharesOutstanding
20140522,ID000B9WTK6,1.848
20140522,ID000B9ZG12,337.535
20140522,IDZQ0000RP5,447.433
20140522,IDZQ00028F6,123.417
20140522,IDZQ0003GF7,110.58
20140522,IDZQ0003JW2,687.863
20140522,IDZQ00041J5,51.323
20140522,IDZQ00047M8,452.927
20140522,IDZQ00048R1,228.263
20140522,IDZQ0005505,217.363
20140522,IDZQ0005R34,575.375
20140522,IDZQ0005SC2,839.394
20140522,IDZQ0006KZ3,12.611
20140522,IDZQ00072J0,19.675
20140522,IDZQ00074Z8,211.455
20140522,IDZQ00078M3,15.328
20140522,IDZQ0007ZC4,257.146
20140522,IDZQ00083Q9,7.111
20140522,IDZQ0008744,0.07
20140522,IDZQ0008WW8,1314.304
20140522,IDZQ0008Z60,264.138
20140522,IDZQ00095S1,0.1
20140522,IDZQ0009HH7,48.477
20140522,IDZQ0009LP9,1013.759
20140522,IDZQ0009P98,120.265
20140522,IDZQ000BBR6,979.373
20140522,IDZQ000BLR4,329.0
20140522,IDZQ000BQ48,2.381
20140522,IDZQ000BRG3,2.474
20140522,IDZQ000C552,9.756
20140522,IDZQ000CH56,35.0
20140522,IDZQ000CLN7,3.0
20140522,IDZQ000DLD7,0.25
20140522,IDZQ000DWM3,4270.255
20140522,IDZQ000F3R0,174.818
20140522,IDZQ000F6Q4,74.5
20140522,IDZQ000F8T7,456.5
20140522,IDZQ000FD25,76.749
20140522,IDZQ000FLJ9,681.888
20140522,IDZQ000FPC7,44.135
20140522,ID000ID228,4.2
20140522,ID000ID3Z0,10.0
20140522,IDZQ000J2Z9,60.58
20140522,IDZQ000J314,1719.745
20140522,IDZQ000JBM3,19.283
20140522,IDZQ000JHG7,108.684
20140522,IDZQ000JZ04,380.91
20140522,IDZQ000KL21,252.0
20140522,IDZQ000KVM7,23.685
20140522,IDZQ000KY05,861.407
20140522,IDZQ000LCT1,3.316
20140522,IDZQ000LDF4,1396.602
20140522,IDZQ000LP58,43.146
20140522,IDZQ000LT87,0.018
20140522,IDZQ000LYN9,166.846
20140522,IDZQ000M1Y8,60.786
20140522,IDZQ000M374,2009.992
20140522,IDZQ000M533,390.219
20140522,IDZQ000M8V6,1.4
20140522,IDZQ000MKV9,269.424
20140522,IDZQ000MQB8,4.381
20140522,IDZQ000MQK8,36.0
20140522,IDZQ000MVL6,108.004
20140522,IDZQ000MWP0,145.18
20140522,IDZQ000N7T0,3.899
20140522,IDZQ000NCQ2,67.479
20140522,IDZQ000NGP4,1.243
20140522,IDZQ000NJJ5,0.566
20140522,IDZQ000NJR6,189.526
20140522,IDZQ000P451,7.584
20140522,IDZQ000P5H5,4.786
20140522,IDZQ000P852,573.305
20140522,IDZQ000PDN1,9.97
20140522,IDZQ000PTP4,1516.624
20140522,IDZQ000Q012,575.745
20140522,IDZQ000Q8V2,58.296
20140522,IDZQ000QFQ2,5.815
20140522,IDZQ000QHK4,2112.072
20140522,IDZQ000QX92,27.096
20140522,IDZQ000QXG4,3.0
20140522,IDZQ000R4K2,10.126
20140522,IDZQ000RJ38,44.913
20140522,IDZQ000RTM5,0.75
20140522,IDZQ000S1F3,30.596
20140522,IDZQ000S2R8,41.453
20140522,IDZQ000SB34,352.0
20140522,IDZQ000SDR4,331.832
20140522,IDZQ000SHJ4,96.277
20140522,IDZQ000SJC7,1.518
20140522,IDZQ000SV67,14.233
20140522,IDZQ000SWK9,0.414
20140522,IDZQ000T3P7,13.5
20140522,IDZQ000T938,25.783
20140522,IDZQ000TL40,88.0
20140522,IDZQ000TWT9,16.506
20140522,IDZQ000VF40,3.0
20140522,IDZQ000VMT8,3.665
20140522,IDZQ000VST5,0.022
20140522,IDZQ000VT77,918.479
20140522,IDZQ000W4C5,918.479
20140522,IDZQ000W587,6.65
20140522,IDZQ000W783,41.607
20140522,IDZQ000WBV8,579.407
20140522,IDZQ000WDG1,826.948
20140522,IDZQ000WHZ1,0.94
20140522,IDZQ000WLT9,33.021
20140522,IDZQ000WNJ6,7.7
20140522,IDZQ000WT94,28.597
20140522,IDZQ000WXZ6,159.12
20140522,IDZQ000WYN7,3744.994
20140522,IDZQ000X0H7,1.5
20140522,IDZQ000X336,17.058
20140522,IDZQ000X6D8,47.6
20140522,IDZQ000X8Q0,601.995
20140522,IDZQ000XJ04,1245.163
20140522,IDZQ000XKM7,3.29
20140522,IDZQ000XN05,5.94
20140522,IDZQ000XP46,14.033
20140522,IDZQ000XPH2,58.891
20140522,IDZQ000XQG1,0.776
20140522,IDZQ000XSY7,319.374
20140522,IDZQ000XTF6,719.21
20140522,IDZQ000XWR6,2089.805
20140522,IDZQ000Y040,12.706
20140522,IDZQ000Y0W9,631.028
20140522,IDZQ000Y264,2.408
20140522,IDZQ000Y291,0.125
20140522,IDZQ000Y3P1,12.6
20140522,IDZQ000Y4D2,0.04
20140522,IDZQ000Y7B7,160.318
20140522,IDZQ000Y8Q9,723.984
20140522,IDZQ000YB91,113.106
20140522,IDZQ000YDZ8,1138.507
20140522,IDZQ000YG45,40.88
20140522,IDZQ000YN13,1138.507
20140522,IDZQ000YR69,20.803
20140522,IDZQ000YV51,4.2
20140522,IDZQ000YW68,176.891
20140522,IDZQ000YX11,1.284
20140522,IDZQ000Z290,33.378
20140522,IDZQ000Z3V3,3100.295
20140522,IDZQ000Z3Z9,127.303
20140522,IDZQ000Z4G8,1.01
20140522,IDZQ000Z637,126.691
20140522,IDZQ000Z9D0,200.006
20140522,IDZQ000ZKM5,61.677
20140522,IDZQ000ZTH2,1019.5
20140522,IDZQ000ZW85,46.636
20140522,IDZQ000ZXW6,2.25
20140522,IDZQ000ZZS6,35.49
20140522,ID000BC0919,3.367
20140522,ID000BC0991,203.192
20140522,ID000BC0HC9,2.903
20140522,ID000BC0KZ7,181.425
20140522,ID000BC0Q57,29.896
20140522,ID000BC0QR3,1344.711
20140522,ID000BC0VQ3,0.42
20140522,ID000BC0VR2,4.5
20140522,ID000BC0YG8,8.193
20140522,ID000BC1099,300.728
20140522,ID000BC10X2,0.391
20140522,ID000BC12C1,122.588
20140522,ID000BC14R1,12.855
20140522,ID000BC1543,4011.972
20140522,ID000BC15X1,214.7
20140522,ID000BC1801,68.57
20140522,ID000BC19P2,7.693
20140522,ID000BC1DL7,1.296
20140522,ID000BC1FY8,157.132
20140522,ID000BC1HT0,187.917
20140522,ID000BC1M46,4.101
20140522,ID000BC1RY2,92.271
20140522,ID000BC1TX9,1556.873
20140522,ID000BC20D3,1.994
20140522,ID000BC22D9,4.273
20140522,ID000BC2356,46.024
20140522,ID000BC26Y7,285.579
20140522,ID000BC2NM3,12.2
20140522,ID000BC2NN2,0.28
20140522,ID000BC2QZ2,133.436
20140522,ID000BC2RH0,0.24
20140522,ID000BC2SQ8,70.0
20140522,ID000BC2VQ1,0.444
20140522,ID000BC3676,288.03
20140522,ID000BC3GG4,2.1
20140522,ID000BC3KQ4,177.118
20140522,ID000BC3NQ8,22.183
20140522,ID000BC3R89,24.028
20140522,ID000BC3SD1,33.915
20140522,ID000BC3V44,69.309
20140522,ID000BC3WW1,55.34
20140522,ID000BC43V5,7.73
20140522,ID000BC44B5,1.602
20140522,ID000BC49N1,6373.467
20140522,ID000BC4N05,208.748
20140522,ID000BC4PR1,0.887
20140522,ID000BC4R79,459.198
20140522,ID000BC4T84,8.672
20140522,ID000BC4VC4,76.238
20140522,ID000BC4WR6,53.086
20140522,ID000BC4WY8,5.9
20140522,ID000BC5157,33.138
20140522,ID000BC5503,5.0
20140522,ID000BC5BS0,253.226
20140522,ID000BC5J58,0.136
20140522,ID000BC5L53,0.925
20140522,ID000BC5N04,8201.755
20140522,ID000BC5NX8,0.267
20140522,ID000BC5SG6,39.549
20140522,ID000BC5TD7,287.464
20140522,ID000BC64K3,27.19
20140522,ID000BC6B81,246.458
20140522,ID000BC6CZ9,1.173
20140522,ID000BC6FG3,29.691
20140522,ID000BC6J11,26.55
20140522,ID000BC6K90,461.075
20140522,ID000BC6M32,0.447
20140522,ID000BC6MK3,0.255
20140522,ID000BC6RR5,1.96
20140522,ID000BC6TT9,185.649
20140522,ID000BC6YD5,0.18
20140522,ID000BC70T1,19.116
20140522,ID000BC71W5,30.167
20140522,ID000BC73Z8,0.46
20140522,ID000BC75Z3,77.215
20140522,ID000BC7KS8,10.716
20140522,ID000BC7NT1,33.912
20140522,ID000BC7P43,209.125
20140522,ID000BC7PK5,508.271
20140522,ID000BC7QR6,39.599
20140522,ID000BC7RM9,140.974
20140522,ID000BC7ZT4,2421.301
20140522,ID000BC80Q3,511.739
20140522,ID000BC81W4,49.793
20140522,ID000BC82S7,2.135
20140522,ID000BC8421,0.15
20140522,ID000BC8494,185.79
20140522,ID000BC8564,271.109
20140522,ID000BC85Z2,57.202
20140522,ID000BC8699,131.133
20140522,ID000BC8831,10.783
20140522,ID000BC89V8,2.04
20140522,ID000BC8CB3,48.601
20140522,ID000BC8GG9,70.888
20140522,ID000BC8HB2,6.693
20140522,ID000BC8JQ2,46.172
20140522,ID000BC8L41,9.986
20140522,ID000BC8MY6,191.4
20140522,ID000BC8T44,27.089
20140522,ID000BC8T71,1.432
20140522,ID000BC8W01,18.874
20140522,ID000BC8W83,24.362
20140522,ID000BC8YB5,4.15
