Date,Id,SharesOutstanding
20140122,ID000B9WTK6,1.848
20140122,ID000B9ZG12,309.872
20140122,IDZQ0000RP5,447.433
20140122,IDZQ00028F6,123.484
20140122,IDZQ0003GF7,110.58
20140122,IDZQ0003JW2,680.581
20140122,IDZQ00041J5,10.265
20140122,IDZQ00047M8,452.86
20140122,IDZQ00048R1,228.053
20140122,IDZQ0005505,217.363
20140122,IDZQ0005R34,575.375
20140122,IDZQ0005SC2,839.394
20140122,IDZQ0006KZ3,12.611
20140122,IDZQ00072J0,19.664
20140122,IDZQ00074Z8,211.455
20140122,IDZQ00078M3,15.328
20140122,IDZQ0007ZC4,257.146
20140122,IDZQ00083Q9,7.111
20140122,IDZQ0008744,0.07
20140122,IDZQ0008WW8,1199.193
20140122,IDZQ0008Z60,264.081
20140122,IDZQ00095S1,0.1
20140122,IDZQ0009HH7,49.76
20140122,IDZQ0009LP9,1013.759
20140122,IDZQ0009P98,120.265
20140122,IDZQ000BBR6,1022.341
20140122,IDZQ000BLR4,329.0
20140122,IDZQ000BQ48,3.167
20140122,IDZQ000BRG3,1.783
20140122,IDZQ000C552,9.756
20140122,IDZQ000CH56,35.0
20140122,IDZQ000CLN7,3.0
20140122,IDZQ000DLD7,0.1
20140122,IDZQ000DWM3,4270.255
20140122,IDZQ000F3R0,174.751
20140122,IDZQ000F6Q4,74.5
20140122,IDZQ000F8T7,456.5
20140122,IDZQ000FD25,76.749
20140122,IDZQ000FLJ9,681.888
20140122,IDZQ000FPC7,44.135
20140122,ID000ID228,4.2
20140122,ID000ID3Z0,10.0
20140122,IDZQ000HJF6,53.68
20140122,IDZQ000J2Z9,60.58
20140122,IDZQ000J314,1599.385
20140122,IDZQ000JBM3,10.942
20140122,IDZQ000JHG7,108.669
20140122,IDZQ000JZ04,380.91
20140122,IDZQ000KL21,252.0
20140122,IDZQ000KVM7,23.532
20140122,IDZQ000KY05,861.129
20140122,IDZQ000LCT1,2.68
20140122,IDZQ000LDF4,1394.148
20140122,IDZQ000LP58,1474.719
20140122,IDZQ000LT87,0.024
20140122,IDZQ000LYN9,166.846
20140122,IDZQ000M1Y8,60.246
20140122,IDZQ000M374,2009.992
20140122,IDZQ000M533,390.219
20140122,IDZQ000M8V6,1.4
20140122,IDZQ000MKV9,269.424
20140122,IDZQ000MQB8,4.381
20140122,IDZQ000MQK8,36.0
20140122,IDZQ000MVL6,108.004
20140122,IDZQ000MWP0,123.239
20140122,IDZQ000N7T0,3.899
20140122,IDZQ000NCQ2,67.479
20140122,IDZQ000NGP4,1.243
20140122,IDZQ000NJJ5,0.566
20140122,IDZQ000NJR6,189.526
20140122,IDZQ000P451,7.584
20140122,IDZQ000P5H5,2.809
20140122,IDZQ000P852,573.305
20140122,IDZQ000PDN1,9.977
20140122,IDZQ000PTP4,1516.624
20140122,IDZQ000Q012,575.745
20140122,IDZQ000Q8V2,58.005
20140122,IDZQ000QFQ2,5.965
20140122,IDZQ000QHK4,2112.072
20140122,IDZQ000QX92,26.922
20140122,IDZQ000QXG4,3.0
20140122,IDZQ000R4K2,10.126
20140122,IDZQ000RJ38,44.913
20140122,IDZQ000RTM5,0.75
20140122,IDZQ000S1F3,30.596
20140122,IDZQ000S2R8,41.453
20140122,IDZQ000SB34,297.912
20140122,IDZQ000SDR4,331.832
20140122,IDZQ000SHJ4,96.277
20140122,IDZQ000SJC7,1.48
20140122,IDZQ000SV67,14.233
20140122,IDZQ000SWK9,0.414
20140122,IDZQ000T3P7,13.5
20140122,IDZQ000T938,25.783
20140122,IDZQ000TL40,88.0
20140122,IDZQ000TWT9,16.506
20140122,IDZQ000VF40,3.0
20140122,IDZQ000VMT8,3.665
20140122,IDZQ000VST5,0.022
20140122,IDZQ000VT77,918.479
20140122,IDZQ000W4C5,918.479
20140122,IDZQ000W587,3.325
20140122,IDZQ000W783,38.749
20140122,IDZQ000WBV8,561.014
20140122,IDZQ000WDG1,826.948
20140122,IDZQ000WHZ1,0.94
20140122,IDZQ000WLT9,33.021
20140122,IDZQ000WNJ6,7.7
20140122,IDZQ000WT94,28.597
20140122,IDZQ000WXZ6,159.12
20140122,IDZQ000WYN7,3744.994
20140122,IDZQ000X0H7,15.0
20140122,IDZQ000X336,17.058
20140122,IDZQ000X6D8,48.525
20140122,IDZQ000X8Q0,601.995
20140122,IDZQ000XJ04,1245.163
20140122,IDZQ000XKM7,3.29
20140122,IDZQ000XN05,5.94
20140122,IDZQ000XP46,14.033
20140122,IDZQ000XPH2,58.891
20140122,IDZQ000XQG1,0.776
20140122,IDZQ000XSY7,319.265
20140122,IDZQ000XTF6,719.21
20140122,IDZQ000XWR6,1896.552
20140122,IDZQ000Y040,12.706
20140122,IDZQ000Y0W9,631.028
20140122,IDZQ000Y264,2.408
20140122,IDZQ000Y291,0.125
20140122,IDZQ000Y3P1,12.6
20140122,IDZQ000Y4D2,0.04
20140122,IDZQ000Y7B7,159.13
20140122,IDZQ000Y8Q9,723.984
20140122,IDZQ000YB91,113.106
20140122,IDZQ000YDZ8,1138.507
20140122,IDZQ000YG45,40.88
20140122,IDZQ000YN13,1138.507
20140122,IDZQ000YR69,20.803
20140122,IDZQ000YV51,4.2
20140122,IDZQ000YW68,176.891
20140122,IDZQ000YX11,6.136
20140122,IDZQ000Z290,31.87
20140122,IDZQ000Z3V3,3100.295
20140122,IDZQ000Z3Z9,127.303
20140122,IDZQ000Z4G8,1.01
20140122,IDZQ000Z637,126.691
20140122,IDZQ000Z9D0,200.006
20140122,IDZQ000ZKM5,71.94
20140122,IDZQ000ZTH2,1019.5
20140122,IDZQ000ZW85,46.636
20140122,IDZQ000ZXW6,2.25
20140122,IDZQ000ZZS6,35.49
20140122,ID000BC0919,3.367
20140122,ID000BC0991,170.1
20140122,ID000BC0HC9,2.903
20140122,ID000BC0KZ7,181.425
20140122,ID000BC0Q57,29.896
20140122,ID000BC0QR3,1339.021
20140122,ID000BC0VQ3,0.42
20140122,ID000BC0VR2,4.5
20140122,ID000BC0YG8,8.193
20140122,ID000BC1099,300.728
20140122,ID000BC10X2,0.391
20140122,ID000BC12C1,122.588
20140122,ID000BC14R1,12.855
20140122,ID000BC1543,4011.482
20140122,ID000BC15X1,214.7
20140122,ID000BC1801,65.304
20140122,ID000BC19P2,7.693
20140122,ID000BC1DL7,1.296
20140122,ID000BC1FY8,157.132
20140122,ID000BC1HT0,187.5
20140122,ID000BC1M46,4.101
20140122,ID000BC1RY2,89.439
20140122,ID000BC1TX9,1556.873
20140122,ID000BC20D3,1.994
20140122,ID000BC22D9,4.273
20140122,ID000BC2356,46.024
20140122,ID000BC26Y7,285.579
20140122,ID000BC2NM3,3.05
20140122,ID000BC2NN2,0.28
20140122,ID000BC2QZ2,133.436
20140122,ID000BC2RH0,0.24
20140122,ID000BC2SQ8,63.968
20140122,ID000BC2VQ1,0.444
20140122,ID000BC3676,288.03
20140122,ID000BC3GG4,2.1
20140122,ID000BC3KQ4,177.118
20140122,ID000BC3NQ8,22.183
20140122,ID000BC3R89,24.028
20140122,ID000BC3SD1,33.915
20140122,ID000BC3V44,77.0
20140122,ID000BC3WW1,55.34
20140122,ID000BC43V5,7.73
20140122,ID000BC44B5,1.602
20140122,ID000BC49N1,6239.975
20140122,ID000BC4MT6,93.126
20140122,ID000BC4N05,208.747
20140122,ID000BC4PR1,0.887
20140122,ID000BC4R79,450.658
20140122,ID000BC4T84,8.672
20140122,ID000BC4VC4,75.325
20140122,ID000BC4WR6,53.086
20140122,ID000BC4WY8,5.9
20140122,ID000BC5157,33.138
20140122,ID000BC53Q0,207.884
20140122,ID000BC5503,5.0
20140122,ID000BC5BS0,253.226
20140122,ID000BC5J58,0.136
20140122,ID000BC5L53,0.872
20140122,ID000BC5N04,8201.755
20140122,ID000BC5NX8,0.267
20140122,ID000BC5SG6,39.549
20140122,ID000BC5TD7,287.255
20140122,ID000BC64K3,27.19
20140122,ID000BC6B81,246.458
20140122,ID000BC6CZ9,1.173
20140122,ID000BC6FG3,29.221
20140122,ID000BC6J11,26.55
20140122,ID000BC6K90,461.075
20140122,ID000BC6M32,0.447
20140122,ID000BC6MK3,0.255
20140122,ID000BC6RR5,1.96
20140122,ID000BC6TT9,185.225
20140122,ID000BC6YD5,0.18
20140122,ID000BC70T1,19.116
20140122,ID000BC71W5,30.167
20140122,ID000BC73Z8,0.46
20140122,ID000BC75Z3,77.215
20140122,ID000BC7KS8,10.716
20140122,ID000BC7NT1,33.912
20140122,ID000BC7P43,209.125
20140122,ID000BC7PK5,507.794
20140122,ID000BC7QR6,39.599
20140122,ID000BC7RM9,140.974
20140122,ID000BC7ZT4,2417.868
20140122,ID000BC80Q3,511.739
20140122,ID000BC81W4,49.793
20140122,ID000BC82S7,2.135
20140122,ID000BC8421,0.15
20140122,ID000BC8494,185.376
20140122,ID000BC8564,271.109
20140122,ID000BC85Z2,57.26
20140122,ID000BC8699,131.133
20140122,ID000BC8831,10.783
20140122,ID000BC89V8,2.04
20140122,ID000BC8CB3,48.601
20140122,ID000BC8GG9,70.888
20140122,ID000BC8HB2,6.693
20140122,ID000BC8JQ2,46.172
20140122,ID000BC8L41,9.946
20140122,ID000BC8MY6,191.4
20140122,ID000BC8T44,26.791
20140122,ID000BC8T71,1.432
20140122,ID000BC8W01,18.817
20140122,ID000BC8W83,24.362
20140122,ID000BC8YB5,3.8
20140122,ID000BC9144,13417.04
20140122,ID000BC9616,92.311
20140122,ID000BC97P8,2.151
20140122,ID000BC9821,606.358
20140122,ID000BC9JR0,23.975
20140122,ID000BC9K88,20.573
20140122,ID000BC9LX8,265.422
20140122,ID000BC9P50,354.849
20140122,ID000BC9PM1,6.775
20140122,ID000BC9V66,441.298
20140122,ID000BC9VG5,0.764
20140122,ID000BC9YD2,647.783
20140122,ID000BC9Z85,98.94
20140122,ID000BC9ZX7,126.221
20140122,ID000BCB2K1,213.224
20140122,ID000BCBGK0,8.026
20140122,ID000BCBKJ3,84.527
20140122,ID000BCBP84,251.277
20140122,ID000BCBRL5,753.753
20140122,ID000BCBT22,204.183
20140122,ID000BCC3X4,0.554
20140122,ID000BCC685,24.343
20140122,ID000BCC9Z9,4.199
20140122,ID000BCCBQ4,14.012
20140122,ID000BCCFR4,617.693
20140122,ID000BCCK93,50.169
20140122,ID000BCCNC3,555.177
20140122,ID000BCCQS9,110.416
20140122,ID000BCCRV3,881.0
20140122,ID000BCCY84,0.234
20140122,ID000BCD1V9,17.343
20140122,ID000BCD2M7,0.105
20140122,ID000BCD4L4,38.558
20140122,ID000BCD7C7,416.793
20140122,ID000BCD7S0,5.314
20140122,ID000BCD988,399.979
20140122,ID000BCDBW6,7.837
20140122,ID000BCDMS7,0.1
20140122,ID000BCDNS5,25.985
20140122,ID000BCDPP3,798.716
20140122,ID000BCDS95,84.701
20140122,ID000BCDYD7,418.241
20140122,ID000BCDZG1,14.531
20140122,ID000BCFNY6,3.028
20140122,ID000BCFQN1,113.666
20140122,ID000BCFRC1,203.759
20140122,ID000BCFVJ5,211.26
20140122,ID000BCFY18,242.572
20140122,ID000BCG6V5,16.233
20140122,ID000BCGHT4,46.999
20140122,ID000BCGJN6,44.9
20140122,ID000BCGKX2,2087.538
20140122,ID000BCGN39,2001.0
20140122,ID000BCGSR2,465.915
20140122,ID000BCGVJ4,375.075
20140122,ID000BCGWQ4,128.16
20140122,ID000BCGY80,79.463
20140122,ID000BCH092,519.299
20140122,ID000BCH0H3,95.438
20140122,ID000BCH216,1609.121
20140122,ID000BCH3D1,22.5
20140122,ID000BCH458,295.09
20140122,ID000BCH9Y5,9.707
20140122,ID000BCHFC5,295.09
20140122,ID000BCHMN8,6.624
20140122,ID000BCHRB0,301.897
20140122,ID000BCHVK1,57.432
20140122,ID000BCJCF7,3.44
20140122,ID000BCJDC8,17.834
20140122,ID000BCK5D2,7.989
20140122,ID000BCKQ46,340.53
20140122,ID000BCKTW9,3.526
20140122,ID000BCL3M6,954.967
20140122,ID000BCLBN7,2.955
20140122,ID000BCLVP1,160.0
20140122,ID000BCMX94,11.903
20140122,ID000BCMZB6,27.369
20140122,ID000BCN0T3,895.584
20140122,ID000BCN5N8,0.012
20140122,ID000BCN772,4.839
20140122,ID000BCN7R0,180.503
20140122,ID000BCNNX8,76.0
20140122,ID000BCNV42,794.292
20140122,ID000BCP0Y5,21.805
20140122,ID000BCP262,27.708
20140122,ID000BCP7M3,67.59
20140122,ID000BCPKQ0,4017.928
20140122,ID000BCQ2W2,3079.553
20140122,ID000BCQ3H7,154.977
20140122,ID000BCQ715,130.0
20140122,ID000BCQDH5,87.907
20140122,ID000BCQMS3,475.74
20140122,ID000BCQQG7,159.693
20140122,ID000BCQW47,10.645
20140122,ID000BCQZ31,148.02
20140122,ID000BCR0R1,618.626
20140122,ID000BCR2B4,133.705
20140122,ID000BCR5S9,31.147
20140122,ID000BCR670,2250.907
20140122,ID000BCR8T2,42.507
20140122,ID000BCRHJ3,77.992
20140122,ID000BCRPL2,728.0
20140122,ID000BCRSB7,132.979
20140122,ID000BCRX80,197.5
20140122,ID000BCS296,67.379
20140122,ID000BCS4S1,46.604
20140122,ID000BCS9Y3,0.26
