Date,Id,SharesOutstanding
20170703,ID00007JMS4,50.0
20170703,ID0000DNN04,50.0
20170703,ID0000DP217,50.0
20170703,ID0000DQVM9,50.0
20170703,ID0000DT838,50.0
20170703,ID0000DTTJ5,50.0
20170703,ID0000DWTV7,50.0
20170703,ID0000F22K6,50.0
20170703,ID0000F72N8,50.0
20170703,ID0000F72P6,50.0
20170703,ID0000F72Q5,50.0
20170703,ID0000FGM81,50.0
20170703,ID0000FLJP3,50.0
20170703,ID0000FR2H3,50.0
20170703,ID0000FTLF1,50.0
20170703,ID000B9ZG12,337.535
20170703,IDZQ0000RP5,492.173
20170703,IDZQ00028F6,113.393
20170703,IDZQ0003GF7,110.58
20170703,IDZQ0003JW2,731.597
20170703,IDZQ00041J5,51.869
20170703,IDZQ00047M8,462.951
20170703,IDZQ00048R1,288.785
20170703,IDZQ0005505,219.713
20170703,IDZQ0005R34,573.32
20170703,IDZQ0005SC2,839.394
20170703,IDZQ0006KZ3,12.701
20170703,IDZQ00072J0,20.104
20170703,IDZQ00074Z8,281.884
20170703,IDZQ00078M3,16.86
20170703,IDZQ0007ZC4,276.068
20170703,IDZQ00083Q9,7.111
20170703,IDZQ0008744,0.07
20170703,IDZQ0008WW8,1317.914
20170703,IDZQ0008Z60,474.308
20170703,IDZQ0009HH7,49.692
20170703,IDZQ0009P98,134.314
20170703,IDZQ000BBR6,1272.276
20170703,IDZQ000BLR4,330.083
20170703,IDZQ000BQ48,0.586
20170703,IDZQ000BRG3,1.23
20170703,IDZQ000C552,9.756
20170703,IDZQ000C6F9,252.58
20170703,IDZQ000CLN7,3.0
20170703,IDZQ000DLD7,0.4
20170703,IDZQ000DWM3,4270.255
20170703,IDZQ000F3R0,175.8
20170703,IDZQ000F6Q4,71.0
20170703,IDZQ000F8T7,449.527
20170703,IDZQ000FLJ9,681.888
20170703,IDZQ000FPC7,837.088
20170703,ID000ID228,4.2
20170703,ID000ID3Z0,14.0
20170703,IDZQ000J314,2852.214
20170703,IDZQ000JHG7,120.295
20170703,IDZQ000JZ04,380.921
20170703,IDZQ000KL21,252.0
20170703,IDZQ000KVM7,24.605
20170703,IDZQ000KY05,881.213
20170703,IDZQ000LDF4,1292.306
20170703,IDZQ000LP58,58.35
20170703,IDZQ000LT87,0.004
20170703,IDZQ000LYN9,193.482
20170703,IDZQ000M1Y8,73.616
20170703,IDZQ000M374,2009.992
20170703,IDZQ000M533,390.219
20170703,IDZQ000M677,259.796
20170703,IDZQ000M8V6,1.4
20170703,IDZQ000MKV9,274.925
20170703,IDZQ000MQB8,4.381
20170703,IDZQ000MQK8,36.0
20170703,IDZQ000MVL6,108.004
20170703,IDZQ000MWP0,167.025
20170703,IDZQ000N7T0,3.899
20170703,IDZQ000NCQ2,64.715
20170703,IDZQ000NGP4,1.243
20170703,IDZQ000NJJ5,0.685
20170703,IDZQ000P451,7.586
20170703,IDZQ000P5H5,6.782
20170703,IDZQ000P852,1060.803
20170703,IDZQ000P996,15859.79
