Date,Id,SharesOutstanding
20150817,ID000B9WTK6,1.848
20150817,ID000B9ZG12,337.535
20150817,IDZQ0000RP5,492.173
20150817,IDZQ00028F6,113.695
20150817,IDZQ0003GF7,110.58
20150817,IDZQ0003JW2,698.627
20150817,IDZQ00041J5,51.456
20150817,IDZQ00047M8,462.648
20150817,IDZQ00048R1,235.271
20150817,IDZQ0005505,219.713
20150817,IDZQ0005R34,574.21
20150817,IDZQ0005SC2,839.394
20150817,IDZQ0006KZ3,12.611
20150817,IDZQ00072J0,19.891
20150817,IDZQ00074Z8,211.413
20150817,IDZQ00078M3,15.328
20150817,IDZQ0007ZC4,266.707
20150817,IDZQ00083Q9,7.111
20150817,IDZQ0008744,0.07
20150817,IDZQ0008WW8,1317.914
20150817,IDZQ0008Z60,264.448
20150817,IDZQ00095S1,1.894
20150817,IDZQ0009HH7,48.71
20150817,IDZQ0009LP9,319.803
20150817,IDZQ0009P98,125.627
20150817,IDZQ000BBR6,834.373
20150817,IDZQ000BLR4,329.0
20150817,IDZQ000BQ48,0.676
20150817,IDZQ000BRG3,1.057
20150817,IDZQ000C552,9.756
20150817,IDZQ000C6F9,247.614
20150817,IDZQ000CH56,35.0
20150817,IDZQ000CLN7,3.0
20150817,IDZQ000DLD7,0.375
20150817,IDZQ000DWM3,4270.255
20150817,IDZQ000F3R0,175.039
20150817,IDZQ000F6Q4,71.0
20150817,IDZQ000F8T7,457.0
20150817,IDZQ000FLJ9,681.888
20150817,IDZQ000FPC7,590.6
20150817,ID000ID228,4.2
20150817,ID000ID3Z0,10.0
20150817,IDZQ000J2Z9,60.58
20150817,IDZQ000J314,2578.461
20150817,IDZQ000JBM3,59.075
20150817,IDZQ000JHG7,116.2
20150817,IDZQ000JZ04,380.921
20150817,IDZQ000KL21,252.0
20150817,IDZQ000KVM7,23.809
20150817,IDZQ000KY05,867.373
20150817,IDZQ000LDF4,1401.838
20150817,IDZQ000LP58,43.691
20150817,IDZQ000LT87,0.005
20150817,IDZQ000LYN9,193.482
20150817,IDZQ000M1Y8,65.597
20150817,IDZQ000M374,2009.992
20150817,IDZQ000M533,390.219
20150817,IDZQ000M677,259.796
20150817,IDZQ000M8V6,1.4
20150817,IDZQ000MKV9,270.999
20150817,IDZQ000MQB8,4.381
20150817,IDZQ000MQK8,36.0
20150817,IDZQ000MVL6,110.8
20150817,IDZQ000MWP0,164.155
20150817,IDZQ000N7T0,3.899
20150817,IDZQ000NCQ2,67.589
20150817,IDZQ000NGP4,1.243
20150817,IDZQ000NJJ5,0.685
20150817,IDZQ000NJR6,227.561
20150817,IDZQ000P451,7.55
20150817,IDZQ000P5H5,5.723
20150817,IDZQ000P852,949.136
20150817,IDZQ000PDN1,9.972
20150817,IDZQ000PTP4,1501.458
20150817,IDZQ000Q012,575.745
20150817,IDZQ000Q8V2,91.574
20150817,IDZQ000QFQ2,7.965
20150817,IDZQ000QHK4,2110.946
20150817,IDZQ000QX92,27.22
20150817,IDZQ000QXG4,3.0
20150817,IDZQ000R4K2,9.123
20150817,IDZQ000RJ38,44.913
20150817,IDZQ000RTM5,0.75
20150817,IDZQ000S1F3,30.596
20150817,IDZQ000S2R8,41.453
20150817,IDZQ000SB34,437.321
20150817,IDZQ000SDR4,331.955
20150817,IDZQ000SHJ4,96.277
20150817,IDZQ000SJC7,1.518
20150817,IDZQ000SV67,14.608
20150817,IDZQ000SWK9,0.414
20150817,IDZQ000T3P7,13.5
20150817,IDZQ000T938,27.702
20150817,IDZQ000TL40,88.0
20150817,IDZQ000TWT9,16.506
20150817,IDZQ000VF40,3.0
20150817,IDZQ000VST5,0.022
20150817,IDZQ000VT77,918.479
20150817,IDZQ000W4C5,918.479
20150817,IDZQ000W587,6.65
20150817,IDZQ000W783,49.409
20150817,IDZQ000WBV8,587.6
20150817,IDZQ000WDG1,826.948
20150817,IDZQ000WHZ1,0.94
20150817,IDZQ000WLT9,33.021
20150817,IDZQ000WNJ6,7.7
20150817,IDZQ000WS96,826.948
20150817,IDZQ000WT94,29.423
20150817,IDZQ000WXZ6,159.12
20150817,IDZQ000WYN7,3678.362
20150817,IDZQ000X0H7,1.556
20150817,IDZQ000X336,17.058
20150817,IDZQ000X6D8,48.043
20150817,IDZQ000X8Q0,601.995
20150817,IDZQ000XHG1,601.995
20150817,IDZQ000XJ04,1246.201
20150817,IDZQ000XKM7,3.29
20150817,IDZQ000XP46,14.033
20150817,IDZQ000XPH2,58.891
20150817,IDZQ000XQG1,0.776
20150817,IDZQ000XSY7,337.797
20150817,IDZQ000XTF6,719.21
20150817,IDZQ000XWR6,2119.329
20150817,IDZQ000Y040,13.889
20150817,IDZQ000Y0W9,654.951
20150817,IDZQ000Y264,2.408
20150817,IDZQ000Y3P1,12.978
20150817,IDZQ000Y7B7,172.176
20150817,IDZQ000Y8Q9,738.471
20150817,IDZQ000YB91,113.198
20150817,IDZQ000YDZ8,1252.358
20150817,IDZQ000YG45,40.88
20150817,IDZQ000YN13,1252.358
20150817,IDZQ000YR69,20.672
20150817,IDZQ000YV51,4.2
20150817,IDZQ000YW68,177.065
20150817,IDZQ000YX11,0.776
20150817,IDZQ000Z3V3,3128.128
20150817,IDZQ000Z3Z9,260.572
20150817,IDZQ000Z4G8,5.736
20150817,IDZQ000Z637,126.691
20150817,IDZQ000Z9D0,200.006
20150817,IDZQ000ZKM5,62.392
20150817,IDZQ000ZTH2,1379.273
20150817,IDZQ000ZW85,46.636
20150817,IDZQ000ZXW6,1.99
20150817,IDZQ000ZZS6,69.5
20150817,ID000BC0919,3.367
20150817,ID000BC0991,203.221
20150817,ID000BC0HC9,2.903
20150817,ID000BC0KZ7,181.425
20150817,ID000BC0Q57,29.896
20150817,ID000BC0QR3,1367.675
20150817,ID000BC0VQ3,0.42
20150817,ID000BC0VR2,4.5
20150817,ID000BC0YG8,8.193
20150817,ID000BC1099,300.728
20150817,ID000BC10X2,0.391
20150817,ID000BC12C1,124.819
20150817,ID000BC14R1,12.855
20150817,ID000BC1543,5318.077
20150817,ID000BC15X1,216.133
20150817,ID000BC1801,72.616
20150817,ID000BC19P2,7.693
20150817,ID000BC1DL7,1.296
20150817,ID000BC1FY8,157.132
20150817,ID000BC1HT0,187.917
20150817,ID000BC1M46,4.101
20150817,ID000BC1RY2,95.434
20150817,ID000BC1TX9,1556.873
20150817,ID000BC1X79,565.938
20150817,ID000BC20D3,20.397
20150817,ID000BC22D9,4.273
20150817,ID000BC2356,46.024
20150817,ID000BC26Y7,326.076
20150817,ID000BC2NM3,12.208
20150817,ID000BC2NN2,0.28
20150817,ID000BC2QZ2,133.436
20150817,ID000BC2RH0,0.24
20150817,ID000BC2SQ8,70.15
20150817,ID000BC2VQ1,0.444
20150817,ID000BC3676,288.03
20150817,ID000BC3GG4,2.0
20150817,ID000BC3KQ4,349.271
20150817,ID000BC3NQ8,22.183
20150817,ID000BC3R89,24.028
20150817,ID000BC3SD1,35.708
20150817,ID000BC3V44,69.309
20150817,ID000BC3WW1,55.34
20150817,ID000BC43V5,7.73
20150817,ID000BC49N1,6336.87
20150817,ID000BC4N05,211.597
20150817,ID000BC4PR1,0.887
20150817,ID000BC4R79,121.356
20150817,ID000BC4T84,8.672
20150817,ID000BC4VC4,79.927
20150817,ID000BC4WR6,60.991
20150817,ID000BC4WY8,5.9
20150817,ID000BC5157,33.138
