Date,Id,SharesOutstanding
20140616,ID000B9WTK6,1.848
20140616,ID000B9ZG12,337.535
20140616,IDZQ0000RP5,447.433
20140616,IDZQ00028F6,123.417
20140616,IDZQ0003GF7,110.58
20140616,IDZQ0003JW2,687.863
20140616,IDZQ00041J5,51.323
20140616,IDZQ00047M8,452.927
20140616,IDZQ00048R1,230.159
20140616,IDZQ0005505,217.363
20140616,IDZQ0005R34,575.375
20140616,IDZQ0005SC2,839.394
20140616,IDZQ0006KZ3,12.611
20140616,IDZQ00072J0,19.675
20140616,IDZQ00074Z8,211.413
20140616,IDZQ00078M3,15.328
20140616,IDZQ0007ZC4,257.146
20140616,IDZQ00083Q9,7.111
20140616,IDZQ0008744,0.07
20140616,IDZQ0008WW8,1314.304
20140616,IDZQ0008Z60,264.138
20140616,IDZQ00095S1,0.126
20140616,IDZQ0009HH7,48.477
20140616,IDZQ0009LP9,1013.759
20140616,IDZQ0009P98,120.265
20140616,IDZQ000BBR6,979.373
20140616,IDZQ000BLR4,329.0
20140616,IDZQ000BQ48,2.309
20140616,IDZQ000BRG3,2.147
20140616,IDZQ000C552,9.756
20140616,IDZQ000CH56,35.0
20140616,IDZQ000CLN7,3.0
20140616,IDZQ000DLD7,0.25
20140616,IDZQ000DWM3,4270.255
20140616,IDZQ000F3R0,174.818
20140616,IDZQ000F6Q4,74.5
20140616,IDZQ000F8T7,456.5
20140616,IDZQ000FD25,76.749
20140616,IDZQ000FLJ9,681.888
20140616,IDZQ000FPC7,44.135
20140616,ID000ID228,4.2
20140616,ID000ID3Z0,10.0
20140616,IDZQ000J2Z9,60.58
20140616,IDZQ000J314,1719.745
20140616,IDZQ000JBM3,19.283
20140616,IDZQ000JHG7,111.704
20140616,IDZQ000JZ04,380.91
20140616,IDZQ000KL21,252.0
20140616,IDZQ000KVM7,23.685
20140616,IDZQ000KY05,861.407
20140616,IDZQ000LCT1,3.54
20140616,IDZQ000LDF4,1396.608
20140616,IDZQ000LP58,43.146
20140616,IDZQ000LT87,0.018
20140616,IDZQ000LYN9,166.846
20140616,IDZQ000M1Y8,60.834
20140616,IDZQ000M374,2009.992
20140616,IDZQ000M533,390.219
20140616,IDZQ000M8V6,1.4
20140616,IDZQ000MKV9,269.424
20140616,IDZQ000MQB8,4.381
20140616,IDZQ000MQK8,36.0
20140616,IDZQ000MVL6,108.004
20140616,IDZQ000MWP0,146.896
20140616,IDZQ000N7T0,3.899
20140616,IDZQ000NCQ2,67.479
20140616,IDZQ000NGP4,1.243
20140616,IDZQ000NJJ5,0.566
20140616,IDZQ000NJR6,189.526
20140616,IDZQ000P451,7.584
20140616,IDZQ000P5H5,4.806
20140616,IDZQ000P852,573.305
20140616,IDZQ000PDN1,9.97
20140616,IDZQ000PTP4,1516.624
20140616,IDZQ000Q012,575.745
20140616,IDZQ000Q8V2,58.558
20140616,IDZQ000QFQ2,6.072
20140616,IDZQ000QHK4,2112.072
20140616,IDZQ000QX92,27.096
20140616,IDZQ000QXG4,3.0
20140616,IDZQ000R4K2,10.126
20140616,IDZQ000RJ38,44.913
20140616,IDZQ000RTM5,0.75
20140616,IDZQ000S1F3,30.596
20140616,IDZQ000S2R8,41.453
20140616,IDZQ000SB34,352.0
20140616,IDZQ000SDR4,331.832
20140616,IDZQ000SHJ4,96.277
20140616,IDZQ000SJC7,1.518
20140616,IDZQ000SV67,14.233
20140616,IDZQ000SWK9,0.414
20140616,IDZQ000T3P7,13.5
20140616,IDZQ000T938,25.783
20140616,IDZQ000TL40,88.0
20140616,IDZQ000TWT9,16.506
20140616,IDZQ000VF40,3.0
20140616,IDZQ000VMT8,3.665
20140616,IDZQ000VST5,0.022
20140616,IDZQ000VT77,918.479
20140616,IDZQ000W4C5,918.479
20140616,IDZQ000W587,6.65
20140616,IDZQ000W783,42.297
20140616,IDZQ000WBV8,579.407
20140616,IDZQ000WDG1,826.948
20140616,IDZQ000WHZ1,0.94
20140616,IDZQ000WLT9,33.021
20140616,IDZQ000WNJ6,7.7
20140616,IDZQ000WT94,28.597
20140616,IDZQ000WXZ6,159.12
20140616,IDZQ000WYN7,3744.994
20140616,IDZQ000X0H7,1.5
20140616,IDZQ000X336,17.058
20140616,IDZQ000X6D8,47.6
20140616,IDZQ000X8Q0,601.995
20140616,IDZQ000XJ04,1245.163
20140616,IDZQ000XKM7,3.29
20140616,IDZQ000XN05,5.94
20140616,IDZQ000XP46,14.033
20140616,IDZQ000XPH2,58.891
20140616,IDZQ000XQG1,0.776
20140616,IDZQ000XSY7,335.614
20140616,IDZQ000XTF6,719.21
20140616,IDZQ000XWR6,2089.805
20140616,IDZQ000Y040,12.706
20140616,IDZQ000Y0W9,643.792
20140616,IDZQ000Y264,2.408
20140616,IDZQ000Y291,0.125
20140616,IDZQ000Y3P1,12.6
20140616,IDZQ000Y4D2,0.04
20140616,IDZQ000Y7B7,160.318
20140616,IDZQ000Y8Q9,734.914
20140616,IDZQ000YB91,113.106
20140616,IDZQ000YDZ8,1138.507
20140616,IDZQ000YG45,40.88
20140616,IDZQ000YN13,1138.507
20140616,IDZQ000YR69,20.803
20140616,IDZQ000YV51,4.2
20140616,IDZQ000YW68,176.891
20140616,IDZQ000YX11,1.041
20140616,IDZQ000Z290,33.681
20140616,IDZQ000Z3V3,3100.295
20140616,IDZQ000Z3Z9,127.303
20140616,IDZQ000Z4G8,1.01
20140616,IDZQ000Z637,126.691
