Date,Id,SharesOutstanding
20171212,ID00007JMS4,50.0
20171212,ID0000DNN04,50.0
20171212,ID0000DP217,50.0
20171212,ID0000DQVM9,50.0
20171212,ID0000DT838,50.0
20171212,ID0000DTTJ5,50.0
20171212,ID0000DWTV7,50.0
20171212,ID0000F22K6,50.0
20171212,ID0000F72N8,50.0
20171212,ID0000F72P6,50.0
20171212,ID0000F72Q5,50.0
20171212,ID0000FGM81,50.0
20171212,ID0000FLJP3,50.0
20171212,ID0000FR2H3,50.0
20171212,ID0000FTLF1,50.0
20171212,ID000B9ZG12,337.535
20171212,IDZQ0000RP5,492.173
20171212,IDZQ00028F6,112.929
20171212,IDZQ0003GF7,110.58
20171212,IDZQ0003JW2,726.252
20171212,IDZQ00041J5,52.205
20171212,IDZQ00047M8,463.415
20171212,IDZQ00048R1,289.345
20171212,IDZQ0005505,219.713
20171212,IDZQ0005R34,573.343
20171212,IDZQ0005SC2,839.394
20171212,IDZQ0006KZ3,12.701
20171212,IDZQ00072J0,20.104
20171212,IDZQ00074Z8,281.884
20171212,IDZQ00078M3,18.546
20171212,IDZQ0007ZC4,276.068
20171212,IDZQ00083Q9,7.111
20171212,IDZQ0008744,0.07
20171212,IDZQ0008Z60,474.308
20171212,IDZQ0009HH7,50.327
20171212,IDZQ0009P98,133.352
20171212,IDZQ000BBR6,1283.809
20171212,IDZQ000BLR4,382.583
20171212,IDZQ000BQ48,0.835
20171212,IDZQ000BRG3,1.877
20171212,IDZQ000C552,9.756
20171212,IDZQ000C6F9,252.621
20171212,IDZQ000C963,252.621
20171212,IDZQ000CLN7,3.0
20171212,IDZQ000DLD7,0.375
20171212,IDZQ000DWM3,4202.844
20171212,IDZQ000F3R0,175.8
20171212,IDZQ000F6Q4,67.5
20171212,IDZQ000F8T7,446.101
20171212,IDZQ000FLJ9,681.888
20171212,IDZQ000FPC7,916.5
20171212,ID000ID228,4.2
20171212,ID000ID3Z0,14.0
20171212,IDZQ000J314,2852.214
20171212,IDZQ000JHG7,121.116
20171212,IDZQ000JZ04,380.921
20171212,IDZQ000KL21,252.0
20171212,IDZQ000KVM7,24.605
20171212,IDZQ000KY05,881.235
20171212,IDZQ000LDF4,1292.313
20171212,IDZQ000LP58,58.35
20171212,IDZQ000LT87,0.004
20171212,IDZQ000LYN9,193.482
20171212,IDZQ000M1Y8,75.685
20171212,IDZQ000M374,2009.992
20171212,IDZQ000M533,390.219
20171212,IDZQ000M677,259.796
20171212,IDZQ000M8V6,1.4
20171212,IDZQ000MKV9,274.925
20171212,IDZQ000MQB8,4.381
20171212,IDZQ000MQK8,36.0
20171212,IDZQ000MVL6,108.004
20171212,IDZQ000MWP0,167.025
20171212,IDZQ000N7T0,3.899
20171212,IDZQ000NCQ2,65.176
20171212,IDZQ000NGP4,1.243
20171212,IDZQ000NJJ5,0.856
20171212,IDZQ000P451,7.61
20171212,IDZQ000P5H5,6.201
20171212,IDZQ000P852,1060.803
20171212,IDZQ000P996,15859.79
20171212,IDZQ000PDN1,9.959
20171212,IDZQ000PTP4,1501.458
20171212,IDZQ000Q012,575.745
20171212,IDZQ000Q8V2,134.913
20171212,IDZQ000QFQ2,9.601
20171212,IDZQ000QHK4,2112.072
