Date,Id,SharesOutstanding
20160113,ID00007JMS4,50.0
20160113,ID0000DNN04,50.0
20160113,ID0000DP217,50.0
20160113,ID0000DQVM9,50.0
20160113,ID0000DT838,50.0
20160113,ID0000DTTJ5,50.0
20160113,ID0000DWTV7,50.0
20160113,ID0000F22K6,50.0
20160113,ID0000F72N8,50.0
20160113,ID0000F72P6,50.0
20160113,ID0000F72Q5,50.0
20160113,ID0000FGM81,50.0
20160113,ID0000FLJP3,50.0
20160113,ID0000FR2H3,50.0
20160113,ID0000FTLF1,50.0
20160113,ID000B9WTK6,1.848
20160113,ID000B9ZG12,337.535
20160113,IDZQ0000RP5,492.173
20160113,IDZQ00028F6,113.695
20160113,IDZQ0003GF7,110.58
20160113,IDZQ0003JW2,702.356
20160113,IDZQ00041J5,51.595
20160113,IDZQ00047M8,462.649
20160113,IDZQ00048R1,235.352
20160113,IDZQ0005505,219.713
20160113,IDZQ0005R34,574.214
20160113,IDZQ0005SC2,839.394
20160113,IDZQ0006KZ3,12.611
20160113,IDZQ00072J0,19.942
20160113,IDZQ00074Z8,211.413
20160113,IDZQ00078M3,15.328
20160113,IDZQ0007ZC4,266.707
20160113,IDZQ00083Q9,7.111
20160113,IDZQ0008744,0.07
20160113,IDZQ0008WW8,1317.914
20160113,IDZQ0008Z60,468.179
20160113,IDZQ00095S1,2.634
20160113,IDZQ0009HH7,48.735
20160113,IDZQ0009P98,125.627
20160113,IDZQ000BBR6,834.373
20160113,IDZQ000BLR4,329.0
20160113,IDZQ000BQ48,0.756
20160113,IDZQ000BRG3,2.035
20160113,IDZQ000C552,9.756
20160113,IDZQ000C6F9,248.976
20160113,IDZQ000CLN7,3.0
20160113,IDZQ000DLD7,0.3
20160113,IDZQ000DWM3,4270.255
20160113,IDZQ000F3R0,175.8
20160113,IDZQ000F6Q4,71.0
20160113,IDZQ000F8T7,457.0
20160113,IDZQ000FLJ9,681.888
20160113,IDZQ000FPC7,590.6
20160113,ID000ID228,4.2
20160113,ID000ID3Z0,10.0
20160113,IDZQ000J2Z9,60.58
20160113,IDZQ000J314,33611.25
20160113,IDZQ000JBM3,59.075
20160113,IDZQ000JHG7,116.561
20160113,IDZQ000JZ04,380.921
20160113,IDZQ000KL21,252.0
20160113,IDZQ000KVM7,23.991
20160113,IDZQ000KY05,870.355
20160113,IDZQ000LDF4,1289.561
20160113,IDZQ000LP58,57.871
20160113,IDZQ000LT87,0.003
20160113,IDZQ000LYN9,193.482
20160113,IDZQ000M1Y8,70.526
20160113,IDZQ000M374,2009.992
20160113,IDZQ000M533,390.219
20160113,IDZQ000M677,259.796
20160113,IDZQ000M8V6,1.4
20160113,IDZQ000MKV9,270.999
20160113,IDZQ000MQB8,4.381
20160113,IDZQ000MQK8,36.0
20160113,IDZQ000MVL6,108.004
20160113,IDZQ000MWP0,164.156
20160113,IDZQ000N7T0,3.899
20160113,IDZQ000NCQ2,67.589
20160113,IDZQ000NGP4,1.243
20160113,IDZQ000NJJ5,0.685
20160113,IDZQ000NJR6,227.561
20160113,IDZQ000P451,7.55
20160113,IDZQ000P5H5,6.369
20160113,IDZQ000P852,949.136
20160113,IDZQ000PDN1,9.972
20160113,IDZQ000PTP4,1501.458
20160113,IDZQ000Q012,575.745
20160113,IDZQ000Q8V2,91.604
20160113,IDZQ000QFQ2,10.89
20160113,IDZQ000QHK4,2110.946
20160113,IDZQ000QX92,27.381
20160113,IDZQ000QXG4,3.0
20160113,IDZQ000R4K2,9.123
20160113,IDZQ000RJ38,44.913
20160113,IDZQ000RTM5,0.75
