Date,Id,SharesOutstanding
20171011,ID00007JMS4,50.0
20171011,ID0000DNN04,50.0
20171011,ID0000DP217,50.0
20171011,ID0000DQVM9,50.0
20171011,ID0000DT838,50.0
20171011,ID0000DTTJ5,50.0
20171011,ID0000DWTV7,50.0
20171011,ID0000F22K6,50.0
20171011,ID0000F72N8,50.0
20171011,ID0000F72P6,50.0
20171011,ID0000F72Q5,50.0
20171011,ID0000FGM81,50.0
20171011,ID0000FLJP3,50.0
20171011,ID0000FR2H3,50.0
20171011,ID0000FTLF1,50.0
20171011,ID000B9ZG12,337.535
20171011,IDZQ0000RP5,492.173
20171011,IDZQ00028F6,113.304
20171011,IDZQ0003GF7,110.58
20171011,IDZQ0003JW2,723.084
20171011,IDZQ00041J5,52.114
20171011,IDZQ00047M8,463.04
20171011,IDZQ00048R1,289.263
20171011,IDZQ0005505,219.713
20171011,IDZQ0005R34,573.343
20171011,IDZQ0005SC2,839.394
20171011,IDZQ0006KZ3,12.701
20171011,IDZQ00072J0,20.104
20171011,IDZQ00074Z8,281.884
20171011,IDZQ00078M3,18.546
20171011,IDZQ0007ZC4,276.068
20171011,IDZQ00083Q9,7.111
20171011,IDZQ0008744,0.07
20171011,IDZQ0008Z60,474.308
20171011,IDZQ0009HH7,50.327
20171011,IDZQ0009P98,133.352
20171011,IDZQ000BBR6,1283.809
20171011,IDZQ000BLR4,330.083
20171011,IDZQ000BQ48,0.755
20171011,IDZQ000BRG3,1.595
20171011,IDZQ000C552,9.756
20171011,IDZQ000C6F9,251.898
20171011,IDZQ000C963,251.898
20171011,IDZQ000CLN7,3.0
20171011,IDZQ000DLD7,0.375
20171011,IDZQ000DWM3,4270.255
20171011,IDZQ000F3R0,175.8
20171011,IDZQ000F6Q4,67.5
20171011,IDZQ000F8T7,446.101
20171011,IDZQ000FLJ9,681.888
20171011,IDZQ000FPC7,837.088
20171011,ID000ID228,4.2
20171011,ID000ID3Z0,14.0
20171011,IDZQ000J314,2852.214
20171011,IDZQ000JHG7,121.116
20171011,IDZQ000JZ04,380.921
20171011,IDZQ000KL21,252.0
20171011,IDZQ000KVM7,24.605
20171011,IDZQ000KY05,881.235
20171011,IDZQ000LDF4,1292.307
20171011,IDZQ000LP58,58.35
20171011,IDZQ000LT87,0.004
20171011,IDZQ000LYN9,193.482
20171011,IDZQ000M1Y8,75.602
20171011,IDZQ000M374,2009.992
20171011,IDZQ000M533,390.219
20171011,IDZQ000M677,259.796
20171011,IDZQ000M8V6,1.4
20171011,IDZQ000MKV9,274.925
20171011,IDZQ000MQB8,4.381
20171011,IDZQ000MQK8,36.0
20171011,IDZQ000MVL6,108.004
20171011,IDZQ000MWP0,167.025
20171011,IDZQ000N7T0,3.899
20171011,IDZQ000NCQ2,64.731
20171011,IDZQ000NGP4,1.243
20171011,IDZQ000NJJ5,0.856
20171011,IDZQ000P451,7.586
20171011,IDZQ000P5H5,6.069
20171011,IDZQ000P852,1060.803
20171011,IDZQ000P996,15859.79
20171011,IDZQ000PDN1,9.959
20171011,IDZQ000PTP4,1501.458
20171011,IDZQ000Q012,575.745
20171011,IDZQ000Q8V2,134.913
20171011,IDZQ000QFQ2,9.624
20171011,IDZQ000QHK4,2112.072
20171011,IDZQ000QXG4,3.0
20171011,IDZQ000R4K2,8.312
20171011,IDZQ000RJ38,44.913
20171011,IDZQ000RTM5,0.75
20171011,IDZQ000S1F3,30.531
20171011,IDZQ000S2R8,41.518
20171011,IDZQ000SB34,12.214
20171011,IDZQ000SDR4,331.955
20171011,IDZQ000SHJ4,96.277
20171011,IDZQ000SJC7,1.552
20171011,IDZQ000SV67,14.608
20171011,IDZQ000SWK9,2.541
20171011,IDZQ000T938,32.307
20171011,IDZQ000TDT1,601.995
20171011,IDZQ000TL40,98.999
20171011,IDZQ000TWT9,16.506
20171011,IDZQ000VF40,3.0
20171011,IDZQ000VT77,918.479
20171011,IDZQ000W4C5,918.479
20171011,IDZQ000W587,6.65
20171011,IDZQ000W783,66.453
20171011,IDZQ000WBV8,596.759
20171011,IDZQ000WDG1,826.948
20171011,IDZQ000WHZ1,0.94
20171011,IDZQ000WLT9,33.021
20171011,IDZQ000WNJ6,7.7
20171011,IDZQ000WS96,826.948
20171011,IDZQ000WT94,29.913
20171011,IDZQ000WXZ6,159.12
20171011,IDZQ000WYN7,5839.382
20171011,IDZQ000X0H7,1.624
20171011,IDZQ000X336,17.058
20171011,IDZQ000X6D8,47.595
20171011,IDZQ000X8Q0,601.995
20171011,IDZQ000XHG1,601.995
20171011,IDZQ000XJ04,1248.594
20171011,IDZQ000XKM7,3.709
20171011,IDZQ000XP46,14.033
20171011,IDZQ000XSY7,358.607
20171011,IDZQ000XTF6,719.21
20171011,IDZQ000Y040,19.613
20171011,IDZQ000Y0W9,670.71
20171011,IDZQ000Y264,2.408
20171011,IDZQ000Y3P1,12.6
20171011,IDZQ000Y7B7,169.15
20171011,IDZQ000Y8Q9,774.678
20171011,IDZQ000YB91,110.997
20171011,IDZQ000YDZ8,1252.358
20171011,IDZQ000YG45,40.88
20171011,IDZQ000YN13,1252.358
20171011,IDZQ000YR69,20.472
20171011,IDZQ000YV51,4.2
20171011,IDZQ000YW68,22.133
20171011,IDZQ000Z3V3,3137.36
