Date,Time,Id,CleanMid,CumVolume,IsOpen
20160304,10:00:00.000,IDZQ0003GF7,31.95072,44504.0,1.0
20160304,10:00:00.000,IDZQ00047M8,6.436248,152950.0,1.0
20160304,10:00:00.000,IDZQ00048R1,44.06778,209180.0,1.0
20160304,10:00:00.000,IDZQ0005R34,3.8170106,135531.0,1.0
20160304,10:00:00.000,IDZQ0005SC2,24.135193,784634.0,1.0
20160304,10:00:00.000,IDZQ0007ZC4,10.542857,291423.0,1.0
20160304,10:00:00.000,IDZQ0008WW8,3.864661,984426.0,1.0
20160304,10:00:00.000,IDZQ0009HH7,69.81274,4794.0,1.0
20160304,10:00:00.000,IDZQ0009P98,37.93907,46177.0,1.0
20160304,10:00:00.000,IDZQ000BBR6,22.508608,820140.0,1.0
20160304,10:00:00.000,IDZQ000BLR4,2.8598995,73177.0,1.0
20160304,10:00:00.000,IDZQ000DWM3,3.7911553,1281312.0,1.0
20160304,10:00:00.000,IDZQ000F3R0,12.026185,9735.0,1.0
20160304,10:00:00.000,IDZQ000F8T7,154.9376,179036.0,1.0
20160304,10:00:00.000,IDZQ000FLJ9,13.086081,73020.0,1.0
20160304,10:00:00.000,IDZQ000KL21,87.90438,17487.0,1.0
20160304,10:00:00.000,IDZQ000M533,22.442839,146614.0,1.0
20160304,10:00:00.000,IDZQ000MKV9,4.407603,577774.0,1.0
20160304,10:00:00.000,IDZQ000MVL6,28.488602,17759.0,1.0
20160304,10:00:00.000,IDZQ000MWP0,15.785467,41525.0,1.0
20160304,10:00:00.000,IDZQ000PTP4,15.9877205,817152.0,1.0
20160304,10:00:00.000,IDZQ000Q012,12.422474,611009.0,1.0
20160304,10:00:00.000,IDZQ000QHK4,11.713464,3923193.0,1.0
20160304,10:00:00.000,IDZQ000VT77,69.0697,427930.0,1.0
20160304,10:00:00.000,IDZQ000WBV8,61.281536,298017.0,1.0
20160304,10:00:00.000,IDZQ000WDG1,106.992195,456806.0,1.0
20160304,10:00:00.000,IDZQ000WYN7,6.123145,1347918.0,1.0
20160304,10:00:00.000,IDZQ000X6D8,142.49857,8044.0,1.0
20160304,10:00:00.000,IDZQ000X8Q0,89.49499,213355.0,1.0
20160304,10:00:00.000,IDZQ000XJ04,50.771645,1185228.0,1.0
