Date,Time,Id,CleanMid,CumVolume,IsOpen
20140331,10:00:00.000,IDZQ0003GF7,34.98071,13305.0,1.0
20140331,10:00:00.000,IDZQ00047M8,6.910249,122672.0,1.0
20140331,10:00:00.000,IDZQ00048R1,51.580784,109724.0,1.0
20140331,10:00:00.000,IDZQ0005R34,6.5270376,40601.0,1.0
20140331,10:00:00.000,IDZQ0005SC2,28.500725,681297.0,1.0
20140331,10:00:00.000,IDZQ0007ZC4,16.245348,33892.0,1.0
20140331,10:00:00.000,IDZQ0008WW8,6.62208,693642.0,1.0
20140331,10:00:00.000,IDZQ0009HH7,81.25774,33709.0,1.0
20140331,10:00:00.000,IDZQ0009P98,54.51508,37197.0,1.0
20140331,10:00:00.000,IDZQ000BBR6,19.968311,500401.0,1.0
20140331,10:00:00.000,IDZQ000BLR4,2.203346,237611.0,1.0
20140331,10:00:00.000,IDZQ000DWM3,3.4942825,2452423.0,1.0
20140331,10:00:00.000,IDZQ000F3R0,11.289432,28031.0,1.0
20140331,10:00:00.000,IDZQ000F6Q4,11.862514,11898.0,1.0
20140331,10:00:00.000,IDZQ000F8T7,170.34023,188098.0,1.0
20140331,10:00:00.000,IDZQ000FLJ9,13.272505,124520.0,1.0
20140331,10:00:00.000,IDZQ000KL21,97.90603,40985.0,1.0
20140331,10:00:00.000,IDZQ000M533,26.980377,105570.0,1.0
20140331,10:00:00.000,IDZQ000MKV9,5.996004,157228.0,1.0
20140331,10:00:00.000,IDZQ000MQK8,20.44644,6322.0,1.0
20140331,10:00:00.000,IDZQ000MVL6,61.502647,13642.0,1.0
20140331,10:00:00.000,IDZQ000MWP0,19.347773,66919.0,1.0
20140331,10:00:00.000,IDZQ000PTP4,22.222733,264342.0,1.0
20140331,10:00:00.000,IDZQ000Q012,40.62198,720238.0,1.0
20140331,10:00:00.000,IDZQ000QHK4,31.180382,1025120.0,1.0
20140331,10:00:00.000,IDZQ000VT77,111.57183,298142.0,1.0
20140331,10:00:00.000,IDZQ000WBV8,88.710556,115763.0,1.0
20140331,10:00:00.000,IDZQ000WDG1,136.79561,129679.0,1.0
20140331,10:00:00.000,IDZQ000WYN7,7.38738,2327869.0,1.0
20140331,10:00:00.000,IDZQ000X6D8,131.27144,2227.0,1.0
20140331,10:00:00.000,IDZQ000X8Q0,127.21448,181677.0,1.0
20140331,10:00:00.000,IDZQ000XJ04,77.248924,458880.0,1.0
20140331,10:00:00.000,IDZQ000XSY7,41.572525,118735.0,1.0
20140331,10:00:00.000,IDZQ000XWR6,7.521007,1897646.0,1.0
20140331,10:00:00.000,IDZQ000Y0W9,71.35968,129774.0,1.0
20140331,10:00:00.000,IDZQ000Y3P1,156.16216,292.0,1.0
20140331,10:00:00.000,IDZQ000Y7B7,76.25016,114592.0,1.0
20140331,10:00:00.000,IDZQ000Y8Q9,38.83799,220269.0,1.0
20140331,10:00:00.000,IDZQ000YB91,118.666466,25095.0,1.0
