Date,Time,Id,CleanMid,CumVolume,IsOpen
20150213,10:00:00.000,IDZQ0003GF7,30.457413,31124.0,1.0
20150213,10:00:00.000,IDZQ00047M8,8.062573,167419.0,1.0
20150213,10:00:00.000,IDZQ00048R1,52.048992,166365.0,1.0
20150213,10:00:00.000,IDZQ0005R34,5.311009,100817.0,1.0
20150213,10:00:00.000,IDZQ0005SC2,31.507061,426553.0,1.0
20150213,10:00:00.000,IDZQ0007ZC4,15.944245,334910.0,1.0
20150213,10:00:00.000,IDZQ0008WW8,6.9287086,515976.0,1.0
20150213,10:00:00.000,IDZQ0009HH7,74.63834,22307.0,1.0
20150213,10:00:00.000,IDZQ0009P98,47.522003,109458.0,1.0
20150213,10:00:00.000,IDZQ000BBR6,18.806341,441828.0,1.0
20150213,10:00:00.000,IDZQ000BLR4,2.1583438,952960.0,1.0
20150213,10:00:00.000,IDZQ000DWM3,3.465942,3988608.0,1.0
20150213,10:00:00.000,IDZQ000F3R0,9.531768,61732.0,1.0
20150213,10:00:00.000,IDZQ000F8T7,170.33232,326254.0,1.0
20150213,10:00:00.000,IDZQ000FLJ9,14.772471,492915.0,1.0
20150213,10:00:00.000,IDZQ000KL21,89.38242,370233.0,1.0
20150213,10:00:00.000,IDZQ000M533,29.158451,134109.0,1.0
20150213,10:00:00.000,IDZQ000MKV9,3.6649241,3809276.0,1.0
20150213,10:00:00.000,IDZQ000MVL6,62.4822,414887.0,1.0
20150213,10:00:00.000,IDZQ000MWP0,18.146736,79160.0,1.0
20150213,10:00:00.000,IDZQ000PTP4,20.1828,853599.0,1.0
20150213,10:00:00.000,IDZQ000Q012,26.777096,416319.0,1.0
20150213,10:00:00.000,IDZQ000QHK4,23.830662,2293748.0,1.0
20150213,10:00:00.000,IDZQ000SDR4,4.5975904,51010.0,1.0
20150213,10:00:00.000,IDZQ000VT77,95.728134,920039.0,1.0
20150213,10:00:00.000,IDZQ000WBV8,78.93152,322825.0,1.0
20150213,10:00:00.000,IDZQ000WDG1,144.36198,332038.0,1.0
20150213,10:00:00.000,IDZQ000WYN7,8.036264,2481696.0,1.0
20150213,10:00:00.000,IDZQ000X6D8,147.18422,6268.0,1.0
20150213,10:00:00.000,IDZQ000X8Q0,122.29718,205118.0,1.0
20150213,10:00:00.000,IDZQ000XJ04,55.122105,1360708.0,1.0
20150213,10:00:00.000,IDZQ000XSY7,38.542145,129013.0,1.0
