Date,Time,Id,CleanMid,CumVolume,IsOpen
20160317,10:00:00.000,IDZQ0003GF7,33.83658,43089.0,1.0
20160317,10:00:00.000,IDZQ00047M8,7.140528,253088.0,1.0
20160317,10:00:00.000,IDZQ00048R1,43.713673,126552.0,1.0
20160317,10:00:00.000,IDZQ0005R34,3.7722113,193904.0,1.0
20160317,10:00:00.000,IDZQ0005SC2,24.571728,1037109.0,1.0
20160317,10:00:00.000,IDZQ0007ZC4,11.179182,149468.0,1.0
20160317,10:00:00.000,IDZQ0008WW8,4.140956,2666591.0,1.0
20160317,10:00:00.000,IDZQ0009HH7,73.02517,13160.0,1.0
20160317,10:00:00.000,IDZQ0009P98,38.075706,151350.0,1.0
20160317,10:00:00.000,IDZQ000BBR6,23.101418,824122.0,1.0
20160317,10:00:00.000,IDZQ000BLR4,2.6948848,164465.0,1.0
20160317,10:00:00.000,IDZQ000DWM3,4.1428504,3358751.0,1.0
20160317,10:00:00.000,IDZQ000F3R0,13.150591,14178.0,1.0
20160317,10:00:00.000,IDZQ000F8T7,166.64848,220854.0,1.0
20160317,10:00:00.000,IDZQ000FLJ9,13.181368,165591.0,1.0
20160317,10:00:00.000,IDZQ000KL21,90.89351,25163.0,1.0
20160317,10:00:00.000,IDZQ000M533,22.762917,305710.0,1.0
20160317,10:00:00.000,IDZQ000MKV9,4.5727096,438861.0,1.0
20160317,10:00:00.000,IDZQ000MVL6,27.4571,28268.0,1.0
20160317,10:00:00.000,IDZQ000MWP0,16.76206,80694.0,1.0
20160317,10:00:00.000,IDZQ000PTP4,16.378342,564831.0,1.0
20160317,10:00:00.000,IDZQ000Q012,12.114226,852872.0,1.0
20160317,10:00:00.000,IDZQ000QHK4,11.917203,4322084.0,1.0
20160317,10:00:00.000,IDZQ000VT77,74.38441,553844.0,1.0
20160317,10:00:00.000,IDZQ000WBV8,63.023426,239474.0,1.0
20160317,10:00:00.000,IDZQ000WDG1,112.79993,508051.0,1.0
20160317,10:00:00.000,IDZQ000WYN7,6.2043643,3569620.0,1.0
20160317,10:00:00.000,IDZQ000X6D8,148.41202,5483.0,1.0
20160317,10:00:00.000,IDZQ000X8Q0,92.69444,541952.0,1.0
20160317,10:00:00.000,IDZQ000XJ04,51.70209,937082.0,1.0
20160317,10:00:00.000,IDZQ000XSY7,41.451096,83102.0,1.0
20160317,10:00:00.000,IDZQ000XWR6,2.9455864,2590544.0,1.0
20160317,10:00:00.000,IDZQ000Y0W9,71.62628,265003.0,1.0
20160317,10:00:00.000,IDZQ000Y7B7,88.90563,79029.0,1.0
20160317,10:00:00.000,IDZQ000Y8Q9,27.07153,542921.0,1.0
