Date,Time,Id,CleanMid,CumVolume,IsOpen
20170420,10:00:00.000,IDZQ0003GF7,37.452866,53577.0,1.0
20170420,10:00:00.000,IDZQ00047M8,9.092894,167499.0,1.0
20170420,10:00:00.000,IDZQ00048R1,42.24645,258168.0,1.0
20170420,10:00:00.000,IDZQ0005R34,2.7308657,49102.0,1.0
20170420,10:00:00.000,IDZQ0005SC2,34.94217,455101.0,1.0
20170420,10:00:00.000,IDZQ0007ZC4,13.638245,320473.0,1.0
20170420,10:00:00.000,IDZQ0008WW8,3.5834188,507057.0,1.0
20170420,10:00:00.000,IDZQ0009HH7,98.22266,56542.0,1.0
20170420,10:00:00.000,IDZQ0009P98,35.32508,62312.0,1.0
20170420,10:00:00.000,IDZQ000BBR6,20.304064,690978.0,1.0
20170420,10:00:00.000,IDZQ000DWM3,2.950392,3610254.0,1.0
20170420,10:00:00.000,IDZQ000F3R0,15.935558,40709.0,1.0
20170420,10:00:00.000,IDZQ000F8T7,181.97849,381456.0,1.0
20170420,10:00:00.000,IDZQ000FLJ9,12.59906,109811.0,1.0
20170420,10:00:00.000,IDZQ000KL21,97.59319,67975.0,1.0
20170420,10:00:00.000,IDZQ000M533,31.184406,130026.0,1.0
20170420,10:00:00.000,IDZQ000MKV9,5.3224335,237176.0,1.0
20170420,10:00:00.000,IDZQ000MVL6,24.098024,40443.0,1.0
20170420,10:00:00.000,IDZQ000MWP0,21.921213,83348.0,1.0
20170420,10:00:00.000,IDZQ000PTP4,16.210974,431333.0,1.0
20170420,10:00:00.000,IDZQ000Q012,16.68338,667185.0,1.0
20170420,10:00:00.000,IDZQ000QHK4,15.309398,1456546.0,1.0
20170420,10:00:00.000,IDZQ000VT77,95.15605,697222.0,1.0
20170420,10:00:00.000,IDZQ000W587,191.262,5069.0,1.0
20170420,10:00:00.000,IDZQ000WBV8,74.61522,527439.0,1.0
20170420,10:00:00.000,IDZQ000WDG1,112.57649,291430.0,1.0
20170420,10:00:00.000,IDZQ000WYN7,5.25088,3193784.0,1.0
20170420,10:00:00.000,IDZQ000X6D8,128.6089,12573.0,1.0
20170420,10:00:00.000,IDZQ000X8Q0,89.86214,220581.0,1.0
20170420,10:00:00.000,IDZQ000XJ04,64.26948,1641815.0,1.0
20170420,10:00:00.000,IDZQ000XSY7,39.454227,122688.0,1.0
20170420,10:00:00.000,IDZQ000XWR6,0.74556035,7954499.0,1.0
20170420,10:00:00.000,IDZQ000Y0W9,68.326,457785.0,1.0
20170420,10:00:00.000,IDZQ000Y7B7,95.048454,111211.0,1.0
20170420,10:00:00.000,IDZQ000Y8Q9,22.216707,533937.0,1.0
20170420,10:00:00.000,IDZQ000YB91,54.96208,60271.0,1.0
20170420,10:00:00.000,IDZQ000YDZ8,8.883456,2512015.0,1.0
20170420,10:00:00.000,IDZQ000Z3V3,6.0186057,1507332.0,1.0
20170420,10:00:00.000,IDZQ000Z9D0,214.95789,64337.0,1.0
20170420,10:00:00.000,IDZQ000ZKM5,27.836117,17294.0,1.0
20170420,10:00:00.000,IDZQ000ZTH2,16.279879,2742172.0,1.0
20170420,10:00:00.000,ID000BC0KZ7,69.86468,118829.0,1.0
20170420,10:00:00.000,ID000BC0QR3,18.867659,632819.0,1.0
20170420,10:00:00.000,ID000BC1099,28.649452,350529.0,1.0
20170420,10:00:00.000,ID000BC12C1,45.095158,106453.0,1.0
20170420,10:00:00.000,ID000BC1543,1.793154,4501411.0,1.0
20170420,10:00:00.000,ID000BC15X1,122.74469,97228.0,1.0
20170420,10:00:00.000,ID000BC1801,65.03344,41713.0,1.0
20170420,10:00:00.000,ID000BC1FY8,120.9155,58338.0,1.0
20170420,10:00:00.000,ID000BC1HT0,90.45931,156477.0,1.0
20170420,10:00:00.000,ID000BC1RY2,76.950134,111672.0,1.0
20170420,10:00:00.000,ID000BC2356,40.363396,12218.0,1.0
20170420,10:00:00.000,ID000BC3676,83.02953,33915.0,1.0
20170420,10:00:00.000,ID000BC3V44,171.1916,10169.0,1.0
20170420,10:00:00.000,ID000BC49N1,7.0972953,2471248.0,1.0
20170420,10:00:00.000,ID000BC4N05,16.312159,174449.0,1.0
20170420,10:00:00.000,ID000BC4VC4,82.67446,13028.0,1.0
20170420,10:00:00.000,ID000BC4WR6,88.587074,29977.0,1.0
20170420,10:00:00.000,ID000BC6J11,178.3201,1732.0,1.0
20170420,10:00:00.000,ID000BC6K90,17.08957,1539037.0,1.0
20170420,10:00:00.000,ID000BC6TT9,167.7215,65392.0,1.0
20170420,10:00:00.000,ID000BC75Z3,71.5852,4874.0,1.0
20170420,10:00:00.000,ID000BC7PK5,222.48988,149416.0,1.0
20170420,10:00:00.000,ID000BC7QR6,88.221176,53716.0,1.0
20170420,10:00:00.000,ID000BC7RM9,103.61341,5278.0,1.0
20170420,10:00:00.000,ID000BC7ZT4,24.721098,1690783.0,1.0
20170420,10:00:00.000,ID000BC80Q3,4.590574,119174.0,1.0
20170420,10:00:00.000,ID000BC8494,119.436,135960.0,1.0
20170420,10:00:00.000,ID000BC8564,40.741665,76469.0,1.0
20170420,10:00:00.000,ID000BC85Z2,108.48769,12243.0,1.0
20170420,10:00:00.000,ID000BC8699,29.43129,50069.0,1.0
20170420,10:00:00.000,ID000BC8CB3,129.2276,6514.0,1.0
20170420,10:00:00.000,ID000BC8GG9,194.776,3162.0,1.0
20170420,10:00:00.000,ID000BC8JQ2,198.8422,14996.0,1.0
20170420,10:00:00.000,ID000BC8MY6,22.671318,115645.0,1.0
20170420,10:00:00.000,ID000BC8YB5,276.2255,1657.0,1.0
20170420,10:00:00.000,ID000BC9821,195.6706,159684.0,1.0
20170420,10:00:00.000,ID000BC9LX8,123.5786,270873.0,1.0
20170420,10:00:00.000,ID000BC9P50,19.144728,879323.0,1.0
20170420,10:00:00.000,ID000BC9Z85,54.596233,28435.0,1.0
20170420,10:00:00.000,ID000BC9ZX7,269.8877,36465.0,1.0
20170420,10:00:00.000,ID000BCB2K1,70.48875,485674.0,1.0
20170420,10:00:00.000,ID000BCBT22,22.536766,40652.0,1.0
20170420,10:00:00.000,ID000BCCFR4,32.580307,387293.0,1.0
20170420,10:00:00.000,ID000BCCK93,143.5922,12658.0,1.0
20170420,10:00:00.000,ID000BCCNC3,49.347992,336178.0,1.0
20170420,10:00:00.000,ID000BCCRV3,134.31169,447401.0,1.0
20170420,10:00:00.000,ID000BCD7C7,19.436512,366626.0,1.0
20170420,10:00:00.000,ID000BCD988,23.03235,571809.0,1.0
20170420,10:00:00.000,ID000BCDPP3,48.17784,1120289.0,1.0
20170420,10:00:00.000,ID000BCDYD7,8.88776,98449.0,1.0
20170420,10:00:00.000,ID000BCFRC1,98.679955,29761.0,1.0
20170420,10:00:00.000,ID000BCFVJ5,11.324899,60895.0,1.0
20170420,10:00:00.000,ID000BCFY18,22.06639,150551.0,1.0
20170420,10:00:00.000,ID000BCGSR2,2.4080877,278684.0,1.0
20170420,10:00:00.000,ID000BCGVJ4,10.260793,285081.0,1.0
20170420,10:00:00.000,ID000BCGWQ4,6.324728,518237.0,1.0
20170420,10:00:00.000,ID000BCGY80,66.599014,255672.0,1.0
20170420,10:00:00.000,ID000BCH092,14.305184,36245.0,1.0
20170420,10:00:00.000,ID000BCH216,14.321935,982810.0,1.0
20170420,10:00:00.000,ID000BCH458,154.137,12255.0,1.0
20170420,10:00:00.000,ID000BCHRB0,42.356735,133275.0,1.0
20170420,10:00:00.000,ID000BCHVK1,24.745255,86692.0,1.0
20170420,10:00:00.000,ID000BCL3M6,2.4421906,73072.0,1.0
20170420,10:00:00.000,ID000BCLVP1,255.6435,916.0,1.0
20170420,10:00:00.000,ID000BCN0T3,8.554199,447825.0,1.0
20170420,10:00:00.000,ID000BCNNX8,68.45494,3898.0,1.0
20170420,10:00:00.000,ID000BCQ2W2,3.4372818,329181.0,1.0
20170420,10:00:00.000,ID000BCQ3H7,36.323067,19194.0,1.0
20170420,10:00:00.000,ID000BCS4S1,55.327866,35129.0,1.0
20170420,10:00:00.000,ID000BCXH60,6.1385794,78271.0,1.0
20170420,10:00:00.000,ID000BCYWV8,15.605173,563491.0,1.0
20170420,10:00:00.000,ID000BCZ2C4,57.64125,4709.0,1.0
20170420,10:00:00.000,ID000BD0F95,73.307884,75814.0,1.0
20170420,10:00:00.000,ID000BD0QS0,73.10882,11048.0,1.0
20170420,10:00:00.000,ID000BD3RV1,35.52627,240195.0,1.0
20170420,10:00:00.000,ID000BD41Z3,20.00197,761561.0,1.0
20170420,10:00:00.000,ID000BD4L52,7.2714024,151084.0,1.0
20170420,10:00:00.000,ID000BD4S48,10.55909,613345.0,1.0
20170420,10:00:00.000,ID000BD53L3,7.245743,114063.0,1.0
20170420,10:00:00.000,ID000BD5B99,26.308146,194336.0,1.0
20170420,10:00:00.000,ID000BD5T18,7.9257326,1343016.0,1.0
20170420,10:00:00.000,ID000BD61J9,3.8964713,174813.0,1.0
20170420,10:00:00.000,ID000BD6CZ7,7.37725,737069.0,1.0
20170420,10:00:00.000,ID000BD6ZN9,42.396736,86497.0,1.0
20170420,10:00:00.000,ID000BD78R4,25.35513,52337.0,1.0
20170420,10:00:00.000,ID000BD7MQ4,29.528246,137716.0,1.0
20170420,10:00:00.000,ID000BD7YK4,10.324943,85909.0,1.0
20170420,10:00:00.000,ID000BD8BK3,78.252106,57716.0,1.0
20170420,10:00:00.000,ID000BD8PZ6,51.750217,9236.0,1.0
20170420,10:00:00.000,ID000BD8XM3,36.546257,94243.0,1.0
20170420,10:00:00.000,ID000BD9DM6,195.5361,104453.0,1.0
20170420,10:00:00.000,ID000BD9DR1,20.957806,41089.0,1.0
20170420,10:00:00.000,ID000BDBL90,0.8396737,578577.0,1.0
20170420,10:00:00.000,ID000BDBLH1,6.4887724,42169.0,1.0
20170420,10:00:00.000,ID000BDBZC5,2.609622,376124.0,1.0
20170420,10:00:00.000,ID000BDCBX4,8.9734125,306385.0,1.0
20170420,10:00:00.000,ID000BDCH16,7.2521577,128279.0,1.0
20170420,10:00:00.000,ID000BDCKP3,44.91783,10499.0,1.0
20170420,10:00:00.000,ID000BDCMJ6,33.83271,167529.0,1.0
20170420,10:00:00.000,ID000BDCZY0,4.6900063,47758.0,1.0
20170420,10:00:00.000,ID000BDDZJ6,9.141376,10361.0,1.0
20170420,10:00:00.000,ID000BDFK70,10.004192,79539.0,1.0
20170420,10:00:00.000,ID000BDG288,6.397038,129449.0,1.0
20170420,10:00:00.000,ID000BDK0S5,19.07821,16435.0,1.0
20170420,10:00:00.000,ID000BDK6Y5,4.4353313,620751.0,1.0
20170420,10:00:00.000,ID000BDKG46,9.449295,234581.0,1.0
20170420,10:00:00.000,ID000BDKL54,14.01036,8610.0,1.0
20170420,10:00:00.000,ID000BDLKZ2,16.37108,4945.0,1.0
20170420,10:00:00.000,ID000BDLN40,44.573296,254042.0,1.0
20170420,10:00:00.000,ID000BDLSV9,13.26622,140830.0,1.0
20170420,10:00:00.000,ID000BDN9L0,15.46015,68939.0,1.0
20170420,10:00:00.000,ID000BDNCX0,10.81569,78848.0,1.0
20170420,10:00:00.000,ID000BDNRP6,36.943985,119179.0,1.0
20170420,10:00:00.000,ID000BDPKH8,1.8138412,119742.0,1.0
20170420,10:00:00.000,ID000BDQBV1,3.23316,1190493.0,1.0
20170420,10:00:00.000,ID000BDQGD0,0.82541806,46403056.0,1.0
20170420,10:00:00.000,ID000BDR7T2,21.969229,9845.0,1.0
20170420,10:00:00.000,ID000BDSDZ1,15.533577,41102.0,1.0
20170420,10:00:00.000,ID000BDT1M0,5.720256,230458.0,1.0
20170420,10:00:00.000,ID000BDT426,6.3550744,524269.0,1.0
