Date,Time,Id,CleanMid,CumVolume,IsOpen
20160629,10:00:00.000,IDZQ0003GF7,29.774603,117071.0,1.0
20160629,10:00:00.000,IDZQ00047M8,7.4061236,165879.0,1.0
20160629,10:00:00.000,IDZQ00048R1,37.872475,449233.0,1.0
20160629,10:00:00.000,IDZQ0005R34,3.0375,428132.0,1.0
20160629,10:00:00.000,IDZQ0005SC2,24.421309,426897.0,1.0
20160629,10:00:00.000,IDZQ0007ZC4,10.799697,338750.0,1.0
20160629,10:00:00.000,IDZQ0008WW8,3.5882998,610034.0,1.0
20160629,10:00:00.000,IDZQ0009HH7,81.08981,22927.0,1.0
20160629,10:00:00.000,IDZQ0009P98,33.95549,127244.0,1.0
20160629,10:00:00.000,IDZQ000BBR6,21.587837,417574.0,1.0
20160629,10:00:00.000,IDZQ000DWM3,3.493057,3775839.0,1.0
20160629,10:00:00.000,IDZQ000F3R0,13.120494,14228.0,1.0
20160629,10:00:00.000,IDZQ000F8T7,140.59457,469971.0,1.0
20160629,10:00:00.000,IDZQ000FLJ9,13.31775,320696.0,1.0
20160629,10:00:00.000,IDZQ000KL21,89.91274,76327.0,1.0
20160629,10:00:00.000,IDZQ000M533,22.277431,143487.0,1.0
20160629,10:00:00.000,IDZQ000MKV9,3.6086218,494229.0,1.0
20160629,10:00:00.000,IDZQ000MVL6,29.210606,15868.0,1.0
20160629,10:00:00.000,IDZQ000MWP0,15.727676,65645.0,1.0
20160629,10:00:00.000,IDZQ000PTP4,15.705844,347282.0,1.0
20160629,10:00:00.000,IDZQ000Q012,14.478935,781330.0,1.0
20160629,10:00:00.000,IDZQ000QHK4,12.160125,1811301.0,1.0
20160629,10:00:00.000,IDZQ000TWT9,49.28444,5347.0,1.0
20160629,10:00:00.000,IDZQ000VT77,74.56707,479178.0,1.0
20160629,10:00:00.000,IDZQ000WBV8,57.143456,400418.0,1.0
20160629,10:00:00.000,IDZQ000WDG1,100.44136,644671.0,1.0
20160629,10:00:00.000,IDZQ000WYN7,5.4004316,4971966.0,1.0
20160629,10:00:00.000,IDZQ000X6D8,138.45552,12077.0,1.0
20160629,10:00:00.000,IDZQ000X8Q0,73.355865,716868.0,1.0
20160629,10:00:00.000,IDZQ000XJ04,43.953514,1565801.0,1.0
20160629,10:00:00.000,IDZQ000XSY7,28.874477,169087.0,1.0
20160629,10:00:00.000,IDZQ000XWR6,1.3828884,3943144.0,1.0
20160629,10:00:00.000,IDZQ000Y0W9,68.166565,278978.0,1.0
20160629,10:00:00.000,IDZQ000Y7B7,85.37899,107133.0,1.0
20160629,10:00:00.000,IDZQ000Y8Q9,24.213049,723233.0,1.0
20160629,10:00:00.000,IDZQ000YB91,53.42366,33687.0,1.0
20160629,10:00:00.000,IDZQ000YDZ8,6.6899796,4801432.0,1.0
20160629,10:00:00.000,IDZQ000Z3V3,3.844196,1348505.0,1.0
20160629,10:00:00.000,IDZQ000Z3Z9,8.421784,542482.0,1.0
20160629,10:00:00.000,IDZQ000Z9D0,187.90392,157182.0,1.0
20160629,10:00:00.000,IDZQ000ZKM5,22.898998,10206.0,1.0
20160629,10:00:00.000,IDZQ000ZTH2,14.295532,4117224.0,1.0
20160629,10:00:00.000,ID000BC0KZ7,55.79335,124262.0,1.0
20160629,10:00:00.000,ID000BC0QR3,17.954214,1001344.0,1.0
20160629,10:00:00.000,ID000BC1099,25.850561,164533.0,1.0
20160629,10:00:00.000,ID000BC12C1,32.20813,183823.0,1.0
20160629,10:00:00.000,ID000BC1543,1.3534415,5091786.0,1.0
20160629,10:00:00.000,ID000BC15X1,130.53821,87240.0,1.0
20160629,10:00:00.000,ID000BC1801,58.5269,23270.0,1.0
20160629,10:00:00.000,ID000BC1FY8,104.54725,48955.0,1.0
20160629,10:00:00.000,ID000BC1HT0,75.71161,190528.0,1.0
20160629,10:00:00.000,ID000BC1RY2,67.0887,59035.0,1.0
20160629,10:00:00.000,ID000BC2356,28.76341,38508.0,1.0
20160629,10:00:00.000,ID000BC3676,77.0006,68146.0,1.0
20160629,10:00:00.000,ID000BC3SD1,119.25954,59217.0,1.0
20160629,10:00:00.000,ID000BC3V44,122.12087,31814.0,1.0
20160629,10:00:00.000,ID000BC49N1,6.468295,4157145.0,1.0
20160629,10:00:00.000,ID000BC4N05,11.275902,149778.0,1.0
20160629,10:00:00.000,ID000BC4VC4,63.871773,28384.0,1.0
20160629,10:00:00.000,ID000BC4WR6,114.48138,100573.0,1.0
20160629,10:00:00.000,ID000BC6J11,87.673676,2782.0,1.0
20160629,10:00:00.000,ID000BC6K90,11.564813,1358242.0,1.0
20160629,10:00:00.000,ID000BC6TT9,137.89992,68345.0,1.0
20160629,10:00:00.000,ID000BC75Z3,63.595837,9113.0,1.0
