Date,Time,Id,CleanMid,CumVolume,IsOpen
20150107,10:00:00.000,IDZQ0003GF7,28.203089,30731.0,1.0
20150107,10:00:00.000,IDZQ00047M8,7.2413306,387346.0,1.0
20150107,10:00:00.000,IDZQ00048R1,42.979736,105058.0,1.0
20150107,10:00:00.000,IDZQ0005R34,5.515965,30405.0,1.0
20150107,10:00:00.000,IDZQ0005SC2,26.940258,856898.0,1.0
20150107,10:00:00.000,IDZQ0007ZC4,14.620103,23481.0,1.0
20150107,10:00:00.000,IDZQ0008WW8,6.3321676,918299.0,1.0
20150107,10:00:00.000,IDZQ0009HH7,63.042545,12564.0,1.0
20150107,10:00:00.000,IDZQ0009P98,50.46122,136032.0,1.0
20150107,10:00:00.000,IDZQ000BBR6,17.415297,835457.0,1.0
20150107,10:00:00.000,IDZQ000BLR4,2.0501428,469092.0,1.0
20150107,10:00:00.000,IDZQ000DWM3,3.0031486,1639228.0,1.0
20150107,10:00:00.000,IDZQ000F3R0,8.855977,21020.0,1.0
20150107,10:00:00.000,IDZQ000F6Q4,8.335349,30653.0,1.0
20150107,10:00:00.000,IDZQ000F8T7,159.02464,345669.0,1.0
20150107,10:00:00.000,IDZQ000FLJ9,13.8068695,389718.0,1.0
20150107,10:00:00.000,IDZQ000KL21,78.48407,36705.0,1.0
20150107,10:00:00.000,IDZQ000M533,24.601717,218777.0,1.0
20150107,10:00:00.000,IDZQ000MKV9,2.9192932,342724.0,1.0
20150107,10:00:00.000,IDZQ000MVL6,60.92496,34484.0,1.0
20150107,10:00:00.000,IDZQ000MWP0,16.858822,85477.0,1.0
20150107,10:00:00.000,IDZQ000PTP4,19.97784,587444.0,1.0
20150107,10:00:00.000,IDZQ000Q012,28.989052,199077.0,1.0
20150107,10:00:00.000,IDZQ000QHK4,19.926508,1073533.0,1.0
20150107,10:00:00.000,IDZQ000VT77,78.927284,483613.0,1.0
20150107,10:00:00.000,IDZQ000WBV8,68.367004,313511.0,1.0
20150107,10:00:00.000,IDZQ000WDG1,131.07271,267104.0,1.0
20150107,10:00:00.000,IDZQ000WYN7,7.596662,4280990.0,1.0
20150107,10:00:00.000,IDZQ000X6D8,125.3405,6725.0,1.0
20150107,10:00:00.000,IDZQ000X8Q0,101.8916,232742.0,1.0
20150107,10:00:00.000,IDZQ000XJ04,53.921234,1442245.0,1.0
20150107,10:00:00.000,IDZQ000XSY7,34.245552,160448.0,1.0
20150107,10:00:00.000,IDZQ000XWR6,4.871201,2809748.0,1.0
20150107,10:00:00.000,IDZQ000Y0W9,62.25067,244621.0,1.0
20150107,10:00:00.000,IDZQ000Y3P1,124.698135,335.0,1.0
