Date,Id,MDV_63
20170501,ID00007JMS4,0.0
20170501,ID0000DNN04,0.0
20170501,ID0000DP217,0.0
20170501,ID0000DQVM9,0.0
20170501,ID0000DT838,721.56726
20170501,ID0000DTTJ5,1577.4
20170501,ID0000DWTV7,0.0
20170501,ID0000F22K6,1531.3514
20170501,ID0000F72N8,7580.6904
20170501,ID0000F72P6,0.0
20170501,ID0000F72Q5,1408.44
20170501,ID0000FGM81,2149.381
20170501,ID0000FLJP3,1366.1519
20170501,ID0000FR2H3,0.0
20170501,ID0000FTLF1,0.0
20170501,ID000B9WTK6,2213.683
20170501,ID000B9X457,0.0
20170501,ID000B9ZG12,0.0
20170501,IDZQ0000RP5,3797235.2
20170501,IDZQ00028F6,104640.59
20170501,IDZQ0003GF7,10356787.0
20170501,IDZQ0003JW2,0.0
20170501,IDZQ00041J5,284484.22
20170501,IDZQ00047M8,10403346.0
20170501,IDZQ00048R1,35053280.0
20170501,IDZQ0005505,1438.7439
20170501,IDZQ0005R34,3139254.5
20170501,IDZQ0005SC2,66766296.0
20170501,IDZQ0006KZ3,612.2289
20170501,IDZQ00072J0,950191.9
20170501,IDZQ00074Z8,0.0
20170501,IDZQ00078M3,19995.848
20170501,IDZQ0007ZC4,20397126.0
20170501,IDZQ00083Q9,2976.0437
20170501,IDZQ0008744,0.0
20170501,IDZQ0008WW8,13883810.0
20170501,IDZQ0008Z60,270179.47
20170501,IDZQ00095S1,2268.5522
20170501,IDZQ0009HH7,7885448.0
20170501,IDZQ0009P98,16150709.0
20170501,IDZQ000BBR6,80685144.0
20170501,IDZQ000BLR4,993453.1
20170501,IDZQ000BQ48,18009.195
20170501,IDZQ000BRG3,38486.19
20170501,IDZQ000C552,707195.1
20170501,IDZQ000C6F9,0.0
20170501,IDZQ000CLN7,757991.4
20170501,IDZQ000DLD7,51679.77
20170501,IDZQ000DWM3,38547870.0
20170501,IDZQ000F3R0,3690589.5
20170501,IDZQ000F6Q4,1070115.2
20170501,IDZQ000F8T7,239326370.0
20170501,IDZQ000FLJ9,21318186.0
20170501,IDZQ000FPC7,4074095.2
20170501,ID000ID228,8931.689
20170501,ID000ID3Z0,28238.31
20170501,IDZQ000J314,1159601.5
20170501,IDZQ000JHG7,117902.6
20170501,IDZQ000JZ04,145008.75
20170501,IDZQ000KL21,31584146.0
20170501,IDZQ000KVM7,414704.84
20170501,IDZQ000KY05,40346110.0
20170501,IDZQ000LDF4,7333.057
20170501,IDZQ000LP58,36301.223
20170501,IDZQ000LT87,0.0
20170501,IDZQ000LYN9,89711.45
20170501,IDZQ000M1Y8,248541.23
20170501,IDZQ000M374,32503856.0
20170501,IDZQ000M533,20442394.0
20170501,IDZQ000M677,0.0
20170501,IDZQ000M8V6,0.0
20170501,IDZQ000MKV9,7563851.5
20170501,IDZQ000MQB8,804228.4
20170501,IDZQ000MQK8,1045276.75
20170501,IDZQ000MVL6,5717248.0
20170501,IDZQ000MWP0,8396577.0
20170501,IDZQ000N7T0,17402.357
20170501,IDZQ000NCQ2,27732.074
20170501,IDZQ000NGP4,12150.195
20170501,IDZQ000NJJ5,1065.937
20170501,IDZQ000P451,0.0
20170501,IDZQ000P5H5,377994.72
20170501,IDZQ000P6Q3,0.0
20170501,IDZQ000P852,7122.7896
20170501,IDZQ000P996,188698.14
20170501,IDZQ000PDN1,3331.1335
20170501,IDZQ000PTP4,28106772.0
20170501,IDZQ000Q012,60781972.0
20170501,IDZQ000Q8V2,20945.537
20170501,IDZQ000QFQ2,101691.39
20170501,IDZQ000QHK4,151378130.0
20170501,IDZQ000QXG4,66.20979
20170501,IDZQ000R4K2,7926871.0
20170501,IDZQ000RJ38,0.0
20170501,IDZQ000RTM5,168352.73
20170501,IDZQ000S1F3,17367.307
20170501,IDZQ000S2R8,200149.25
20170501,IDZQ000S8J4,0.0
20170501,IDZQ000SB34,3568.297
20170501,IDZQ000SDR4,310798.16
20170501,IDZQ000SHJ4,8126.95
20170501,IDZQ000SJC7,6262.8496
20170501,IDZQ000SV67,1.5353909
20170501,IDZQ000SWK9,0.0
20170501,IDZQ000T938,187587.47
20170501,IDZQ000TL40,953250.0
20170501,IDZQ000TWT9,1948881.0
20170501,IDZQ000VF40,1683.708
20170501,IDZQ000VT77,186817600.0
20170501,IDZQ000W4C5,25927.201
20170501,IDZQ000W587,2606496.2
20170501,IDZQ000W783,27728.375
20170501,IDZQ000WBV8,90912860.0
20170501,IDZQ000WDG1,189411940.0
20170501,IDZQ000WHZ1,230.80121
20170501,IDZQ000WLT9,1846.766
20170501,IDZQ000WNJ6,2065.0957
20170501,IDZQ000WS96,220.31323
20170501,IDZQ000WT94,440.88196
20170501,IDZQ000WXZ6,1304982.8
20170501,IDZQ000WYN7,87642660.0
20170501,IDZQ000X0H7,526.0475
20170501,IDZQ000X336,296.5955
20170501,IDZQ000X6D8,7844967.5
20170501,IDZQ000X8Q0,144831460.0
20170501,IDZQ000XHG1,0.0
20170501,IDZQ000XJ04,239394460.0
20170501,IDZQ000XKM7,4966.796
20170501,IDZQ000XP46,120475.695
20170501,IDZQ000XPH2,75727.92
20170501,IDZQ000XSY7,31894670.0
20170501,IDZQ000XTF6,646592.44
20170501,IDZQ000XWR6,35721804.0
20170501,IDZQ000Y040,54191.715
20170501,IDZQ000Y0W9,110758350.0
20170501,IDZQ000Y264,1962.748
20170501,IDZQ000Y3P1,2298965.2
20170501,IDZQ000Y7B7,50238372.0
20170501,IDZQ000Y8Q9,57201740.0
