Date,Id,MDV_63
20161230,ID00007JMS4,0.0
20161230,ID0000DNN04,0.0
20161230,ID0000DP217,0.0
20161230,ID0000DQVM9,6040.32
20161230,ID0000DT838,0.0
20161230,ID0000DTTJ5,0.0
20161230,ID0000DWTV7,0.0
20161230,ID0000F22K6,2472.525
20161230,ID0000F72N8,0.0
20161230,ID0000F72P6,0.0
20161230,ID0000F72Q5,2535.286
20161230,ID0000FGM81,1235.6091
20161230,ID0000FLJP3,1398.2346
20161230,ID0000FR2H3,2932.655
20161230,ID0000FTLF1,0.0
20161230,ID000B9WTK6,2831.4
20161230,ID000B9X457,0.0
20161230,ID000B9ZG12,0.0
20161230,IDZQ0000RP5,3281737.2
20161230,IDZQ00028F6,55929.277
20161230,IDZQ0003GF7,7443188.0
20161230,IDZQ0003JW2,0.0
20161230,IDZQ00041J5,56231.016
20161230,IDZQ00047M8,7431408.5
20161230,IDZQ00048R1,37326148.0
20161230,IDZQ0005505,2024.0073
20161230,IDZQ0005R34,2509389.8
20161230,IDZQ0005SC2,58783332.0
20161230,IDZQ0006KZ3,0.0
20161230,IDZQ00072J0,195020.12
20161230,IDZQ00074Z8,0.0
20161230,IDZQ00078M3,19757.389
20161230,IDZQ0007ZC4,18446328.0
20161230,IDZQ00083Q9,2306.1997
20161230,IDZQ0008744,0.0
20161230,IDZQ0008WW8,15771078.0
20161230,IDZQ0008Z60,224990.8
20161230,IDZQ00095S1,10395.96
20161230,IDZQ0009HH7,8725922.0
20161230,IDZQ0009P98,12629550.0
20161230,IDZQ000BBR6,89736520.0
20161230,IDZQ000BLR4,1150641.9
20161230,IDZQ000BQ48,5371.6553
20161230,IDZQ000BRG3,62678.074
20161230,IDZQ000C552,718990.3
20161230,IDZQ000C6F9,0.0
20161230,IDZQ000CLN7,340716.4
20161230,IDZQ000DLD7,24474.61
20161230,IDZQ000DWM3,43083500.0
20161230,IDZQ000F3R0,3114019.5
20161230,IDZQ000F6Q4,685640.0
20161230,IDZQ000F8T7,224085820.0
20161230,IDZQ000FLJ9,23240280.0
20161230,IDZQ000FPC7,2159288.0
20161230,ID000ID228,5230.727
20161230,ID000ID3Z0,17369.55
20161230,IDZQ000J314,167301.73
20161230,IDZQ000JHG7,130562.195
20161230,IDZQ000JZ04,14272.756
20161230,IDZQ000KL21,28718232.0
20161230,IDZQ000KVM7,308248.12
20161230,IDZQ000KY05,40475224.0
20161230,IDZQ000LDF4,9399.681
20161230,IDZQ000LP58,19025.6
20161230,IDZQ000LT87,0.0
20161230,IDZQ000LYN9,159909.11
20161230,IDZQ000M1Y8,109256.766
20161230,IDZQ000M374,33943290.0
20161230,IDZQ000M533,17459964.0
20161230,IDZQ000M677,0.0
20161230,IDZQ000M8V6,0.0
20161230,IDZQ000MKV9,5123575.5
20161230,IDZQ000MQB8,593929.3
20161230,IDZQ000MQK8,865270.8
20161230,IDZQ000MVL6,5696071.0
20161230,IDZQ000MWP0,5259181.5
20161230,IDZQ000N7T0,15161.403
20161230,IDZQ000NCQ2,7379.694
20161230,IDZQ000NGP4,5556.033
20161230,IDZQ000NJJ5,13.864146
20161230,IDZQ000NJR6,4202.8877
20161230,IDZQ000P451,0.0
20161230,IDZQ000P5H5,234604.67
20161230,IDZQ000P6Q3,0.0
20161230,IDZQ000P852,13280.518
20161230,IDZQ000P996,94243.25
20161230,IDZQ000PDN1,2006.4686
20161230,IDZQ000PTP4,28679320.0
20161230,IDZQ000Q012,62814790.0
20161230,IDZQ000Q8V2,10154.626
20161230,IDZQ000QFQ2,74775.836
20161230,IDZQ000QHK4,136466220.0
20161230,IDZQ000QXG4,0.0
20161230,IDZQ000R4K2,7275171.5
20161230,IDZQ000RJ38,0.0
20161230,IDZQ000RTM5,293452.03
20161230,IDZQ000S1F3,13135.744
20161230,IDZQ000S2R8,235485.34
20161230,IDZQ000S8J4,0.0
20161230,IDZQ000SB34,7311.952
20161230,IDZQ000SDR4,374051.53
20161230,IDZQ000SHJ4,6160.7373
20161230,IDZQ000SJC7,6262.992
20161230,IDZQ000SV67,1.94216
20161230,IDZQ000SWK9,0.0
20161230,IDZQ000T938,52669.895
20161230,IDZQ000TL40,609338.94
20161230,IDZQ000TWT9,1514625.8
20161230,IDZQ000VF40,554.2992
20161230,IDZQ000VT77,186991680.0
20161230,IDZQ000W4C5,25611.12
20161230,IDZQ000W587,984464.2
20161230,IDZQ000W783,23551.256
20161230,IDZQ000WBV8,83633010.0
20161230,IDZQ000WDG1,202157200.0
20161230,IDZQ000WHZ1,0.0
20161230,IDZQ000WLT9,642.7274
20161230,IDZQ000WNJ6,5112.5957
20161230,IDZQ000WS96,9349.9
20161230,IDZQ000WT94,179.72278
20161230,IDZQ000WXZ6,294988.12
20161230,IDZQ000WYN7,98087580.0
20161230,IDZQ000X0H7,69.10067
20161230,IDZQ000X336,10.748161
20161230,IDZQ000X6D8,6568532.0
20161230,IDZQ000X8Q0,133992040.0
20161230,IDZQ000XHG1,0.0
20161230,IDZQ000XJ04,230267580.0
20161230,IDZQ000XKM7,6679.8794
20161230,IDZQ000XP46,184469.78
20161230,IDZQ000XPH2,151309.02
20161230,IDZQ000XSY7,25539868.0
20161230,IDZQ000XTF6,77144.09
20161230,IDZQ000XWR6,50521068.0
20161230,IDZQ000Y040,60987.5
20161230,IDZQ000Y0W9,105470136.0
20161230,IDZQ000Y264,1874.2224
20161230,IDZQ000Y3P1,1271783.9
20161230,IDZQ000Y7B7,70939340.0
20161230,IDZQ000Y8Q9,57219668.0
20161230,IDZQ000YB91,17806694.0
20161230,IDZQ000YDZ8,85873350.0
20161230,IDZQ000YG45,414789.34
20161230,IDZQ000YN13,1248.3855
20161230,IDZQ000YR69,290277.9
20161230,IDZQ000YV51,11616.792
20161230,IDZQ000YW68,8952400.0
20161230,IDZQ000YX11,37402.82
20161230,IDZQ000Z3V3,27077250.0
20161230,IDZQ000Z3Z9,1137179.6
20161230,IDZQ000Z4G8,4240.7197
20161230,IDZQ000Z9D0,86550664.0
20161230,IDZQ000ZKM5,3041979.2
20161230,IDZQ000ZRD0,0.0
20161230,IDZQ000ZTH2,177944350.0
20161230,IDZQ000ZW85,442823.34
20161230,IDZQ000ZXW6,2140648.5
20161230,IDZQ000ZZS6,897789.3
20161230,ID000BC0919,20228.32
20161230,ID000BC0991,1122084.6
20161230,ID000BC0HC9,5964.3784
20161230,ID000BC0KZ7,42411056.0
20161230,ID000BC0Q57,6901.5957
20161230,ID000BC0QR3,66441550.0
20161230,ID000BC0VQ3,783458.94
20161230,ID000BC0VR2,116341.66
20161230,ID000BC0YG8,11516.512
20161230,ID000BC1099,23190378.0
20161230,ID000BC10X2,73514.6
20161230,ID000BC12C1,16285478.0
20161230,ID000BC14R1,87470.05
