Date,Id,MDV_63
20141009,ID00007JMS4,0.0
20141009,ID0000DNN04,0.0
20141009,ID0000DP217,0.0
20141009,ID0000DQVM9,0.0
20141009,ID0000DT838,0.0
20141009,ID0000DTTJ5,0.0
20141009,ID0000DWTV7,0.0
20141009,ID0000F22K6,0.0
20141009,ID0000F72N8,0.0
20141009,ID0000F72P6,0.0
20141009,ID0000F72Q5,0.0
20141009,ID0000FGM81,0.0
20141009,ID0000FLJP3,0.0
20141009,ID0000FR2H3,0.0
20141009,ID0000FTLF1,0.0
20141009,ID000B9WTK6,6203.9253
20141009,ID000B9ZG12,0.0
20141009,IDZQ0000RP5,6758906.5
20141009,IDZQ00028F6,132807.25
20141009,IDZQ0003GF7,5313193.5
20141009,IDZQ0003JW2,0.0
20141009,IDZQ0003N80,0.0
20141009,IDZQ00041J5,50413.74
20141009,IDZQ00047M8,8290691.5
20141009,IDZQ00048R1,31757634.0
20141009,IDZQ0005505,9392.848
20141009,IDZQ0005R34,1987011.2
20141009,IDZQ0005SC2,59313052.0
20141009,IDZQ0006KZ3,0.0
20141009,IDZQ00072J0,370775.8
20141009,IDZQ00074Z8,0.0
20141009,IDZQ00078M3,2658.725
20141009,IDZQ0007ZC4,13440729.0
20141009,IDZQ00083Q9,2333.835
20141009,IDZQ0008744,0.0
20141009,IDZQ0008WW8,23408432.0
20141009,IDZQ0008Z60,40291.85
20141009,IDZQ00095S1,2274.7073
20141009,IDZQ0009HH7,4609340.5
20141009,IDZQ0009LP9,157747.45
20141009,IDZQ0009P98,14803938.0
20141009,IDZQ000BBR6,43049896.0
20141009,IDZQ000BLR4,545999.4
20141009,IDZQ000BQ48,2585.2488
20141009,IDZQ000BRG3,286293.6
20141009,IDZQ000C552,386084.22
20141009,IDZQ000CH56,277200.25
20141009,IDZQ000CLN7,139248.88
20141009,IDZQ000DLD7,32618.932
20141009,IDZQ000DWM3,35801788.0
20141009,IDZQ000F3R0,1963830.0
20141009,IDZQ000F6Q4,1418822.4
20141009,IDZQ000F8T7,224302820.0
20141009,IDZQ000FD25,8400.175
20141009,IDZQ000FLJ9,21134276.0
20141009,IDZQ000FPC7,97539.94
20141009,ID000ID228,4575.6167
20141009,ID000ID3Z0,47199.258
20141009,IDZQ000J2Z9,0.0
20141009,IDZQ000J314,185183.42
20141009,IDZQ000JBM3,0.0
20141009,IDZQ000JHG7,83670.51
20141009,IDZQ000JZ04,187368.86
20141009,IDZQ000KL21,35462092.0
20141009,IDZQ000KVM7,208795.92
20141009,IDZQ000KY05,39551068.0
20141009,IDZQ000LCT1,0.0
20141009,IDZQ000LDF4,9587.642
20141009,IDZQ000LP58,64555.176
20141009,IDZQ000LT87,0.0
20141009,IDZQ000LYN9,41857.207
20141009,IDZQ000M1Y8,14387.992
20141009,IDZQ000M374,32508294.0
20141009,IDZQ000M533,15423828.0
20141009,IDZQ000M8V6,0.0
20141009,IDZQ000MKV9,8424963.0
20141009,IDZQ000MQB8,271376.9
20141009,IDZQ000MQK8,1314702.2
20141009,IDZQ000MVL6,8730250.0
20141009,IDZQ000MWP0,6054873.0
20141009,IDZQ000N7T0,35348.36
20141009,IDZQ000NCQ2,7375.9023
20141009,IDZQ000NGP4,29761.361
20141009,IDZQ000NJJ5,23.615011
20141009,IDZQ000NJR6,6283.0527
20141009,IDZQ000P451,0.0
20141009,IDZQ000P5H5,270541.2
20141009,IDZQ000P6Q3,0.0
20141009,IDZQ000P852,18754.852
20141009,IDZQ000PDN1,5180.8184
20141009,IDZQ000PTP4,25584682.0
20141009,IDZQ000Q012,76813700.0
20141009,IDZQ000Q8V2,37364.703
20141009,IDZQ000QFQ2,140796.95
20141009,IDZQ000QHK4,204422420.0
20141009,IDZQ000QX92,70156.04
20141009,IDZQ000QXG4,1747.416
20141009,IDZQ000R4K2,98862.21
20141009,IDZQ000RJ38,5.46186
20141009,IDZQ000RTM5,154378.4
20141009,IDZQ000S1F3,33902.707
20141009,IDZQ000S2R8,384709.7
20141009,IDZQ000S8J4,0.0
20141009,IDZQ000SB34,2707.004
20141009,IDZQ000SDR4,1436175.6
20141009,IDZQ000SHJ4,13138.831
20141009,IDZQ000SJC7,2315.2195
20141009,IDZQ000SV67,0.0
20141009,IDZQ000SWK9,0.0
20141009,IDZQ000T3P7,0.0
20141009,IDZQ000T938,18037.482
20141009,IDZQ000TL40,380420.7
20141009,IDZQ000TWT9,68498.19
20141009,IDZQ000VF40,665.8125
20141009,IDZQ000VMT8,2394.506
20141009,IDZQ000VST5,0.0
20141009,IDZQ000VT77,242603520.0
20141009,IDZQ000W4C5,91255.15
20141009,IDZQ000W587,1247496.8
20141009,IDZQ000W783,133218.08
20141009,IDZQ000WBV8,123196296.0
20141009,IDZQ000WDG1,222143870.0
20141009,IDZQ000WHZ1,40.149803
20141009,IDZQ000WLT9,0.0
20141009,IDZQ000WNJ6,7668.848
20141009,IDZQ000WT94,509.16266
20141009,IDZQ000WXZ6,1211822.8
20141009,IDZQ000WYN7,124016050.0
20141009,IDZQ000X0H7,441.77103
20141009,IDZQ000X336,1233.2025
20141009,IDZQ000X522,0.0
20141009,IDZQ000X6D8,4558789.0
20141009,IDZQ000X8Q0,155005060.0
20141009,IDZQ000XJ04,264809100.0
20141009,IDZQ000XKM7,4281.781
20141009,IDZQ000XN05,9586.932
20141009,IDZQ000XP46,74273.32
20141009,IDZQ000XPH2,310066.6
20141009,IDZQ000XQG1,0.0
20141009,IDZQ000XSY7,32553478.0
20141009,IDZQ000XTF6,112109.65
20141009,IDZQ000XWR6,101295180.0
20141009,IDZQ000Y040,9533.413
20141009,IDZQ000Y0W9,108468470.0
20141009,IDZQ000Y264,11077.632
20141009,IDZQ000Y291,0.0
20141009,IDZQ000Y3P1,1745660.6
20141009,IDZQ000Y4D2,0.0
20141009,IDZQ000Y7B7,38245230.0
20141009,IDZQ000Y8Q9,82347600.0
20141009,IDZQ000YB91,20537548.0
20141009,IDZQ000YDZ8,125957224.0
20141009,IDZQ000YG45,781082.94
20141009,IDZQ000YN13,23032.824
20141009,IDZQ000YR69,205610.78
20141009,IDZQ000YV51,17097.885
20141009,IDZQ000YW68,15935284.0
20141009,IDZQ000YX11,115044.47
20141009,IDZQ000YZ16,0.0
20141009,IDZQ000Z290,790923.2
20141009,IDZQ000Z3V3,25170138.0
20141009,IDZQ000Z3Z9,14800839.0
20141009,IDZQ000Z4G8,3385.992
20141009,IDZQ000Z637,227508.22
20141009,IDZQ000Z9D0,99072344.0
20141009,IDZQ000ZKM5,1678672.0
20141009,IDZQ000ZRD0,0.0
20141009,IDZQ000ZTH2,264445260.0
20141009,IDZQ000ZW85,176711.64
20141009,IDZQ000ZXW6,2734655.5
20141009,IDZQ000ZZS6,783796.8
20141009,ID000BC0919,332.927
20141009,ID000BC0991,3078482.2
20141009,ID000BC0HC9,18.414
20141009,ID000BC0KZ7,42335540.0
20141009,ID000BC0Q57,2088.5798
20141009,ID000BC0QR3,107805960.0
20141009,ID000BC0TC3,0.0
20141009,ID000BC0VQ3,127150.01
