Date,Id,MDV_63
20150616,ID00007JMS4,0.0
20150616,ID0000DNN04,0.0
20150616,ID0000DP217,0.0
20150616,ID0000DQVM9,0.0
20150616,ID0000DT838,0.0
20150616,ID0000DTTJ5,0.0
20150616,ID0000DWTV7,0.0
20150616,ID0000F22K6,0.0
20150616,ID0000F72N8,0.0
20150616,ID0000F72P6,0.0
20150616,ID0000F72Q5,2753.6313
20150616,ID0000FGM81,0.0
20150616,ID0000FLJP3,0.0
20150616,ID0000FR2H3,0.0
20150616,ID0000FTLF1,0.0
20150616,ID000B9WTK6,12932.115
20150616,ID000B9X457,0.0
20150616,ID000B9ZG12,0.0
20150616,IDZQ0000RP5,6581683.0
20150616,IDZQ00028F6,117893.54
20150616,IDZQ0003GF7,10788387.0
20150616,IDZQ0003JW2,0.0
20150616,IDZQ0003N80,0.0
20150616,IDZQ00041J5,65824.78
20150616,IDZQ00047M8,12650591.0
20150616,IDZQ00048R1,56420724.0
20150616,IDZQ0005505,26000.723
20150616,IDZQ0005R34,5518519.5
20150616,IDZQ0005SC2,58208924.0
20150616,IDZQ0006KZ3,0.0
20150616,IDZQ00072J0,390667.97
20150616,IDZQ00074Z8,0.0
20150616,IDZQ00078M3,21730.48
20150616,IDZQ0007ZC4,20189322.0
20150616,IDZQ00083Q9,2366.049
20150616,IDZQ0008744,0.0
20150616,IDZQ0008WW8,26919598.0
20150616,IDZQ0008Z60,56458.53
20150616,IDZQ00095S1,0.0
20150616,IDZQ0009HH7,9724100.0
20150616,IDZQ0009LP9,187177.98
20150616,IDZQ0009P98,24469400.0
20150616,IDZQ000BBR6,64817668.0
20150616,IDZQ000BLR4,1461903.2
20150616,IDZQ000BQ48,11735.362
20150616,IDZQ000BRG3,543381.75
20150616,IDZQ000C552,740239.9
20150616,IDZQ000C6F9,0.0
20150616,IDZQ000CH56,317892.38
20150616,IDZQ000CLN7,730773.3
20150616,IDZQ000DLD7,68727.12
20150616,IDZQ000DWM3,54083780.0
