Date,Id,MDV_63
20141002,ID00007JMS4,0.0
20141002,ID0000DNN04,0.0
20141002,ID0000DP217,0.0
20141002,ID0000DQVM9,0.0
20141002,ID0000DT838,0.0
20141002,ID0000DTTJ5,0.0
20141002,ID0000DWTV7,0.0
20141002,ID0000F22K6,0.0
20141002,ID0000F72N8,0.0
20141002,ID0000F72P6,0.0
20141002,ID0000F72Q5,0.0
20141002,ID0000FGM81,0.0
20141002,ID0000FLJP3,0.0
20141002,ID0000FR2H3,0.0
20141002,ID0000FTLF1,0.0
20141002,ID000B9WTK6,6203.9253
20141002,ID000B9ZG12,0.0
20141002,IDZQ0000RP5,7106973.0
20141002,IDZQ00028F6,132292.47
20141002,IDZQ0003GF7,5583696.5
20141002,IDZQ0003JW2,0.0
20141002,IDZQ0003N80,0.0
20141002,IDZQ00041J5,50413.74
20141002,IDZQ00047M8,8240584.5
20141002,IDZQ00048R1,32357632.0
20141002,IDZQ0005505,9123.525
20141002,IDZQ0005R34,1987011.2
20141002,IDZQ0005SC2,56931864.0
20141002,IDZQ0006KZ3,0.0
20141002,IDZQ00072J0,458914.38
20141002,IDZQ00074Z8,0.0
20141002,IDZQ00078M3,3683.306
20141002,IDZQ0007ZC4,13440729.0
20141002,IDZQ00083Q9,2285.0706
20141002,IDZQ0008744,0.0
20141002,IDZQ0008WW8,22245010.0
20141002,IDZQ0008Z60,40704.223
20141002,IDZQ00095S1,3210.544
20141002,IDZQ0009HH7,4585297.0
20141002,IDZQ0009LP9,142089.77
20141002,IDZQ0009P98,14398053.0
20141002,IDZQ000BBR6,43516852.0
20141002,IDZQ000BLR4,554450.8
20141002,IDZQ000BQ48,2585.2488
20141002,IDZQ000BRG3,219221.1
20141002,IDZQ000C552,403980.06
20141002,IDZQ000CH56,244675.05
20141002,IDZQ000CLN7,132070.11
20141002,IDZQ000DLD7,39451.223
20141002,IDZQ000DWM3,35987616.0
20141002,IDZQ000F3R0,2118324.0
20141002,IDZQ000F6Q4,1408482.9
20141002,IDZQ000F8T7,224302820.0
20141002,IDZQ000FD25,8400.175
20141002,IDZQ000FLJ9,20353118.0
20141002,IDZQ000FPC7,97539.94
20141002,ID000ID228,4575.6167
20141002,ID000ID3Z0,53911.965
20141002,IDZQ000J2Z9,0.0
20141002,IDZQ000J314,228110.62
20141002,IDZQ000JBM3,0.0
20141002,IDZQ000JHG7,89706.695
20141002,IDZQ000JZ04,211105.77
20141002,IDZQ000KL21,34330636.0
20141002,IDZQ000KVM7,210533.42
20141002,IDZQ000KY05,40627310.0
20141002,IDZQ000LCT1,0.0
20141002,IDZQ000LDF4,13449.828
20141002,IDZQ000LP58,68350.27
20141002,IDZQ000LT87,0.0
20141002,IDZQ000LYN9,49768.535
20141002,IDZQ000M1Y8,13981.527
20141002,IDZQ000M374,32446360.0
20141002,IDZQ000M533,14838962.0
20141002,IDZQ000M8V6,0.0
20141002,IDZQ000MKV9,8799856.0
20141002,IDZQ000MQB8,271376.9
20141002,IDZQ000MQK8,1258138.1
20141002,IDZQ000MVL6,8068995.0
20141002,IDZQ000MWP0,6054873.0
20141002,IDZQ000N7T0,36264.844
20141002,IDZQ000NCQ2,7897.472
20141002,IDZQ000NGP4,28439.494
20141002,IDZQ000NJJ5,23.622055
20141002,IDZQ000NJR6,5718.3003
20141002,IDZQ000P451,0.0
20141002,IDZQ000P5H5,294715.75
20141002,IDZQ000P6Q3,0.0
20141002,IDZQ000P852,18581.357
20141002,IDZQ000PDN1,5180.8184
20141002,IDZQ000PTP4,25584682.0
20141002,IDZQ000Q012,76813700.0
20141002,IDZQ000Q8V2,40086.586
20141002,IDZQ000QFQ2,152126.7
20141002,IDZQ000QHK4,201285180.0
20141002,IDZQ000QX92,70156.04
20141002,IDZQ000QXG4,1947.132
20141002,IDZQ000R4K2,98862.21
20141002,IDZQ000RJ38,5.46186
20141002,IDZQ000RTM5,154378.4
20141002,IDZQ000S1F3,28003.143
20141002,IDZQ000S2R8,378918.47
20141002,IDZQ000S8J4,0.0
20141002,IDZQ000SB34,2110.107
20141002,IDZQ000SDR4,1436175.6
20141002,IDZQ000SHJ4,12383.601
20141002,IDZQ000SJC7,1512.7782
20141002,IDZQ000SV67,0.0
20141002,IDZQ000SWK9,0.0
20141002,IDZQ000T3P7,0.0
20141002,IDZQ000T938,17922.682
20141002,IDZQ000TL40,402090.78
20141002,IDZQ000TWT9,69045.75
20141002,IDZQ000VF40,677.36096
20141002,IDZQ000VMT8,2355.0642
20141002,IDZQ000VST5,0.0
20141002,IDZQ000VT77,237919520.0
20141002,IDZQ000W4C5,82604.09
20141002,IDZQ000W587,1280659.5
20141002,IDZQ000W783,164886.22
20141002,IDZQ000WBV8,123196296.0
20141002,IDZQ000WDG1,216764100.0
20141002,IDZQ000WHZ1,436.16943
20141002,IDZQ000WLT9,0.0
20141002,IDZQ000WNJ6,7706.104
20141002,IDZQ000WT94,520.7078
20141002,IDZQ000WXZ6,1232623.6
20141002,IDZQ000WYN7,114924744.0
20141002,IDZQ000X0H7,495.54883
20141002,IDZQ000X336,1233.0122
20141002,IDZQ000X522,0.0
20141002,IDZQ000X6D8,4344744.5
20141002,IDZQ000X8Q0,146109710.0
20141002,IDZQ000XJ04,266212420.0
20141002,IDZQ000XKM7,5107.3613
20141002,IDZQ000XN05,9586.932
20141002,IDZQ000XP46,72008.98
20141002,IDZQ000XPH2,310066.6
20141002,IDZQ000XQG1,0.0
20141002,IDZQ000XSY7,37042136.0
20141002,IDZQ000XTF6,107001.2
20141002,IDZQ000XWR6,101536040.0
20141002,IDZQ000Y040,9533.413
20141002,IDZQ000Y0W9,105854700.0
20141002,IDZQ000Y264,15158.042
20141002,IDZQ000Y291,0.0
20141002,IDZQ000Y3P1,1935308.8
20141002,IDZQ000Y4D2,0.0
20141002,IDZQ000Y7B7,37677316.0
20141002,IDZQ000Y8Q9,80572590.0
20141002,IDZQ000YB91,20537548.0
20141002,IDZQ000YDZ8,124319470.0
20141002,IDZQ000YG45,781082.94
20141002,IDZQ000YN13,22864.545
20141002,IDZQ000YR69,214881.0
20141002,IDZQ000YV51,18624.74
20141002,IDZQ000YW68,17777934.0
20141002,IDZQ000YX11,112778.84
20141002,IDZQ000YZ16,0.0
20141002,IDZQ000Z290,825508.1
20141002,IDZQ000Z3V3,23994966.0
20141002,IDZQ000Z3Z9,14902736.0
20141002,IDZQ000Z4G8,3391.41
20141002,IDZQ000Z637,237012.3
20141002,IDZQ000Z9D0,91156660.0
20141002,IDZQ000ZKM5,1705241.1
20141002,IDZQ000ZRD0,0.0
20141002,IDZQ000ZTH2,270989630.0
20141002,IDZQ000ZW85,182241.11
20141002,IDZQ000ZXW6,2661116.8
20141002,IDZQ000ZZS6,783796.8
20141002,ID000BC0919,494.68994
20141002,ID000BC0991,3078482.2
20141002,ID000BC0HC9,18.470875
20141002,ID000BC0KZ7,42335540.0
20141002,ID000BC0Q57,2426.76
20141002,ID000BC0QR3,105985520.0
20141002,ID000BC0TC3,0.0
20141002,ID000BC0VQ3,126892.2
20141002,ID000BC0VR2,105828.13
20141002,ID000BC0YG8,7692.328
20141002,ID000BC1099,31841110.0
20141002,ID000BC10X2,121736.03
20141002,ID000BC12C1,8866409.0
20141002,ID000BC14R1,80829.875
20141002,ID000BC1543,58358880.0
20141002,ID000BC15X1,55100190.0
20141002,ID000BC1801,4288924.0
20141002,ID000BC19P2,1141.6414
20141002,ID000BC1DL7,4224.465
20141002,ID000BC1FY8,15724816.0
20141002,ID000BC1HT0,50232360.0
20141002,ID000BC1M46,11617966.0
20141002,ID000BC1RY2,9457968.0
20141002,ID000BC1TX9,114531300.0
20141002,ID000BC20D3,35688.023
20141002,ID000BC22D9,6806.476
20141002,ID000BC2356,26821554.0
20141002,ID000BC26Y7,9728.177
20141002,ID000BC2NM3,501184.88
